"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"12828","GO:0070733",0.0406189592015332,0.999332193691511,1,5,"protein adenylyltransferase activity","MF",1
"6660","GO:0031405",0.040676843724965,0.999330272966871,1,5,"lipoic acid binding","MF",1
"1402","GO:0004301",0.0415907345804112,0.999299576391181,1,5,"epoxide hydrolase activity","MF",1
"3296","GO:0008202",0.0416811415693858,0.995855371215006,2,37,"steroid metabolic process","BP",1
"5163","GO:0016671",0.0420052294021302,0.999285423299617,1,5,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","MF",1
"3323","GO:0008253",0.0426362494131657,0.999263600249621,1,5,"5'-nucleotidase activity","MF",1
"4559","GO:0014883",0.0430115495587162,0.999250462509702,1,5,"transition between fast and slow fiber","BP",1
"14326","GO:0098892",0.0434684683862228,0.999234308001064,1,5,"extrinsic component of postsynaptic specialization membrane","CC",1
"5109","GO:0016559",0.0440852985965516,0.999212221568645,1,5,"peroxisome fission","BP",1
"13866","GO:0090656",0.0444621069462164,0.999198572073989,1,5,"t-circle formation","BP",1
"12435","GO:0061820",0.0444861711247874,0.999197696317617,1,5,"telomeric D-loop disassembly","BP",1
"5781","GO:0021537",0.0451922824198265,0.995298716167831,2,38,"telencephalon development","BP",1
"12486","GO:0061980",0.0456131889086253,0.99915613544712,1,5,"regulatory RNA binding","MF",1
"2576","GO:0006556",0.0458363603293438,0.999147778730555,1,5,"S-adenosylmethionine biosynthetic process","BP",1
"5149","GO:0016627",0.0459427654328579,0.995168123395629,2,40,"oxidoreductase activity, acting on the CH-CH group of donors","MF",1
"1899","GO:0005230",0.0462619877289975,0.991473913664304,3,85,"extracellular ligand-gated monoatomic ion channel activity","MF",1
"6157","GO:0030238",0.0463484061206247,0.999128446416798,1,5,"male sex determination","BP",1
"8915","GO:0042752",0.04657412247376,0.995074525936588,2,38,"regulation of circadian rhythm","BP",1
"11225","GO:0051246",0.0466107307883671,0.991370535996062,3,92,"regulation of protein metabolic process","BP",1
"15008","GO:1900746",0.0468158278289927,0.999110605895428,1,5,"regulation of vascular endothelial growth factor signaling pathway","BP",1
"10552","GO:0048278",0.0474955374821043,0.99908433386878,1,5,"vesicle docking","BP",1
"11446","GO:0051782",0.0476392539170907,0.999040864107691,1,6,"negative regulation of cell division","BP",1
"4348","GO:0010762",0.0477644978061404,0.999073830360375,1,5,"regulation of fibroblast migration","BP",1
"1872","GO:0005159",0.0477888396818788,0.999072876740374,1,5,"insulin-like growth factor receptor binding","MF",1
"16403","GO:1990535",0.0478428376234158,0.999070759524571,1,5,"neuron projection maintenance","BP",1
"4314","GO:0010698",0.0478877943956186,0.999068994926854,1,5,"acetyltransferase activator activity","MF",1
"2162","GO:0005859",0.0479055913647316,0.999002680395913,1,7,"muscle myosin complex","CC",1
"9875","GO:0045744",0.0479537150527672,0.999066404388757,1,5,"negative regulation of G protein-coupled receptor signaling pathway","BP",1
"16664","GO:2000323",0.0479549213807345,0.999066356948493,1,5,"negative regulation of glucocorticoid receptor signaling pathway","BP",1
"9767","GO:0045495",0.0480134391770087,0.999025590387334,1,6,"pole plasm","CC",1
"5464","GO:0019005",0.0482650647029973,0.994775958798113,2,42,"SCF ubiquitin ligase complex","CC",1
"12648","GO:0070292",0.0482773493207635,0.999014743966027,1,6,"N-acylphosphatidylethanolamine metabolic process","BP",1
"4463","GO:0010997",0.0483884689925619,0.99904922754716,1,5,"anaphase-promoting complex binding","MF",1
"9855","GO:0045719",0.0484675742944945,0.999046084971541,1,5,"negative regulation of glycogen biosynthetic process","BP",1
"13051","GO:0071321",0.0484951015725381,0.999044990168861,1,5,"cellular response to cGMP","BP",1
"9276","GO:0043559",0.0484951015733041,0.999044990168831,1,5,"insulin binding","MF",1
"4116","GO:0010087",0.0495222503946877,0.998962754102279,1,6,"phloem or xylem histogenesis","BP",1
"2766","GO:0006865",0.0504419083982706,0.994397826307597,2,44,"amino acid transport","BP",1
"8740","GO:0042331",0.0506176129447704,0.998915881117936,1,6,"phototaxis","BP",1
"9150","GO:0043292",0.0507041684081983,0.99888151295124,1,7,"contractile fiber","CC",1
"2627","GO:0006629",0.0508072217746818,0.987028677788559,4,175,"lipid metabolic process","BP",1
"7228","GO:0032872",0.0509235528339378,0.998902600388621,1,6,"regulation of stress-activated MAPK cascade","BP",1
"15444","GO:1902916",0.051336468348592,0.998884545014681,1,6,"positive regulation of protein polyubiquitination","BP",1
"404","GO:0001534",0.0513714973006761,0.99888300639865,1,6,"radial spoke","CC",1
"12141","GO:0060998",0.0513889999248172,0.99888223720562,1,6,"regulation of dendritic spine development","BP",1
"4416","GO:0010891",0.051450781383271,0.998879519916576,1,6,"negative regulation of sequestering of triglyceride","BP",1
"2283","GO:0006081",0.0516497525411618,0.998870745821728,1,6,"cellular aldehyde metabolic process","BP",1
"15598","GO:1903378",0.0519616447752702,0.998856921893983,1,6,"positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","BP",1
"8847","GO:0042594",0.0521102915618343,0.994117313824716,2,42,"response to starvation","BP",1
"2928","GO:0007163",0.0521161014373633,0.994090964974875,2,48,"establishment or maintenance of cell polarity","BP",1
"30","GO:0000055",0.0526855628440414,0.998824504757782,1,6,"ribosomal large subunit export from nucleus","BP",1
"3813","GO:0009299",0.0528190818233125,0.998818475188967,1,6,"mRNA transcription","BP",1
"3973","GO:0009736",0.0529679456603501,0.998811734086092,1,6,"cytokinin-activated signaling pathway","BP",1
"12841","GO:0070776",0.0534054924070622,0.998791806932141,1,6,"MOZ/MORF histone acetyltransferase complex","CC",1
"7785","GO:0034705",0.053899862269615,0.998734476619453,1,7,"potassium channel complex","CC",1
"15969","GO:1904753",0.0539270673419106,0.9987678316445,1,6,"negative regulation of vascular associated smooth muscle cell migration","BP",1
"14000","GO:0097224",0.0542488923659046,0.998752918174711,1,6,"sperm connecting piece","CC",1
"4895","GO:0016021",0.0543592958596727,0.962119715001916,46,4481,NA,NA,1
"13715","GO:0090200",0.0544036385788609,0.998745714541252,1,6,"positive regulation of release of cytochrome c from mitochondria","BP",1
"2579","GO:0006561",0.0555339859684768,0.998655703952477,1,7,"proline biosynthetic process","BP",1
"16525","GO:2000011",0.0558752510765095,0.998676148748224,1,6,"regulation of adaxial/abaxial pattern formation","BP",1
"15044","GO:1901142",0.0558832230641775,0.998675766668626,1,6,"insulin metabolic process","BP",1
"11788","GO:0060215",0.0559727320788417,0.998671472830258,1,6,"primitive hemopoiesis","BP",1
"3107","GO:0007472",0.0560926876826109,0.998665707290323,1,6,"wing disc morphogenesis","BP",1
"968","GO:0003140",0.0563195133128436,0.998654770250405,1,6,"determination of left/right asymmetry in lateral mesoderm","BP",1
"9906","GO:0045821",0.0564398258023691,0.998648950506446,1,6,"positive regulation of glycolytic process","BP",1
"14318","GO:0098883",0.0565280854121174,0.998644673049494,1,6,"synapse pruning","BP",1
"11249","GO:0051282",0.0568504084912711,0.998628993065613,1,6,"regulation of sequestering of calcium ion","BP",1
"13966","GO:0097165",0.0569377069238367,0.998624730396148,1,6,"nuclear stress granule","CC",1
"16750","GO:2000628",0.0571641149776509,0.998613643633043,1,6,"regulation of miRNA metabolic process","BP",1
"4870","GO:0015936",0.0573054260982154,0.998606700814479,1,6,"coenzyme A metabolic process","BP",1
"14057","GO:0097381",0.0573746265630746,0.998603294422589,1,6,"photoreceptor disc membrane","CC",1
"6245","GO:0030422",0.0579094869590159,0.998576822308199,1,6,"siRNA processing","BP",1
"3185","GO:0007623",0.0584957848996904,0.992950437506172,2,44,"circadian rhythm","BP",1
"1853","GO:0005112",0.058733845716752,0.992895752691166,2,46,"Notch binding","MF",1
"12679","GO:0070371",0.0595330169548138,0.998452661117326,1,7,"ERK1 and ERK2 cascade","BP",1
"6841","GO:0031981",0.0597248335982212,0.987782281534423,3,98,"nuclear lumen","CC",1
"2884","GO:0007064",0.0599274404859907,0.998431843086832,1,7,"mitotic sister chromatid cohesion","BP",1
"14200","GO:0098588",0.0600272243971535,0.983842765812142,4,163,"bounding membrane of organelle","CC",1
"8696","GO:0042221",0.0603595566265324,0.980670705237051,5,236,"response to chemical","BP",1
"10690","GO:0048639",0.0612064617168563,0.998363354739389,1,7,"positive regulation of developmental growth","BP",1
"2629","GO:0006633",0.0612627174333974,0.992395804912872,2,50,"fatty acid biosynthetic process","BP",1
"16385","GO:1990452",0.0613418919797758,0.998356014978488,1,7,"Parkin-FBXW7-Cul1 ubiquitin ligase complex","CC",1
"15765","GO:1903955",0.0613418919799089,0.998356014978481,1,7,"positive regulation of protein targeting to mitochondrion","BP",1
"11044","GO:0050877",0.0619634557774464,0.987116383643044,3,107,"nervous system process","BP",1
"5952","GO:0022027",0.0624107436223927,0.998297496968081,1,7,"interkinetic nuclear migration","BP",1
"3739","GO:0009117",0.0624300682548866,0.998234539506569,1,9,"nucleotide metabolic process","BP",1
"9369","GO:0043983",0.0625010614143114,0.998292504138732,1,7,"histone H4-K12 acetylation","BP",1
"11155","GO:0051091",0.0627362526205789,0.986898550034148,3,103,"positive regulation of DNA-binding transcription factor activity","BP",1
"4955","GO:0016188",0.0637763962347177,0.998221202329871,1,7,"synaptic vesicle maturation","BP",1
"9153","GO:0043297",0.0638505503995627,0.998217010479228,1,7,"apical junction assembly","BP",1
"4941","GO:0016126",0.0639184641186367,0.998176658668706,1,8,"sterol biosynthetic process","BP",1
"2639","GO:0006646",0.064137848753435,0.998200722045291,1,7,"phosphatidylethanolamine biosynthetic process","BP",1
"13698","GO:0090161",0.0645386133406573,0.998177873694396,1,7,"Golgi ribbon formation","BP",1
"4472","GO:0014002",0.0647062060781059,0.998130858875969,1,8,"astrocyte development","BP",1
"16651","GO:2000300",0.0651998928863414,0.991642551738258,2,46,"regulation of synaptic vesicle exocytosis","BP",1
"6870","GO:0032027",0.0652819419631224,0.998135103433221,1,7,"myosin light chain binding","MF",1
"9197","GO:0043406",0.0656020722241378,0.991567925468377,2,45,"positive regulation of MAP kinase activity","BP",1
"8357","GO:0036152",0.0656548806989457,0.99811345312084,1,7,"phosphatidylethanolamine acyl-chain remodeling","BP",1
"3862","GO:0009409",0.0657813755224439,0.991515267676773,2,48,"response to cold","BP",1
"5329","GO:0017108",0.066023473111945,0.998052969681949,1,8,"5'-flap endonuclease activity","MF",1
"6448","GO:0030957",0.0661963371995916,0.998081791475668,1,7,"Tat protein binding","MF",1
"14684","GO:0120025",0.0662319169929856,0.985864465071543,3,102,"plasma membrane bounded cell projection","CC",1
"16755","GO:2000641",0.0662653024204445,0.998077739315464,1,7,"regulation of early endosome to late endosome transport","BP",1
"4563","GO:0014898",0.0663028918917485,0.998036238051856,1,8,"cardiac muscle hypertrophy in response to stress","BP",1
"12785","GO:0070585",0.0663280635944019,0.998034727160012,1,8,"protein localization to mitochondrion","BP",1
"5461","GO:0019001",0.0665601344605849,0.998060366491874,1,7,"guanyl nucleotide binding","MF",1
"7865","GO:0035051",0.0665805389493596,0.998059161198962,1,7,"cardiocyte differentiation","BP",1
"697","GO:0002118",0.0666862371450742,0.998052911454188,1,7,"aggressive behavior","BP",1
"988","GO:0003170",0.0669840017209407,0.998035249694838,1,7,"heart valve development","BP",1
"11606","GO:0055010",0.0670132669824085,0.997993369802199,1,8,"ventricular cardiac muscle tissue morphogenesis","BP",1
"643","GO:0002026",0.0671513847786327,0.998025285491382,1,7,"regulation of the force of heart contraction","BP",1
"10741","GO:0048730",0.0672311567580868,0.998020527609688,1,7,"epidermis morphogenesis","BP",1
"4541","GO:0014823",0.0673970083751435,0.991199698479402,2,46,"response to activity","BP",1
"11010","GO:0050816",0.0675647346876055,0.997959763276069,1,8,"phosphothreonine residue binding","MF",1
"2115","GO:0005779",0.0676211861367979,0.997956306946819,1,8,NA,NA,1
"5519","GO:0019208",0.0677573043566219,0.997916065559658,1,9,"phosphatase regulator activity","MF",1
"3202","GO:0008021",0.0681360115658289,0.985272157760452,3,110,"synaptic vesicle","CC",1
"14509","GO:0099645",0.068390672610145,0.997908894307354,1,8,"neurotransmitter receptor localization to postsynaptic specialization membrane","BP",1
"13029","GO:0071280",0.0685952457745435,0.997896195359312,1,8,"cellular response to copper ion","BP",1
"5145","GO:0016616",0.0687653204040884,0.990878215651301,2,54,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF",1
"16585","GO:2000147",0.0694497713284809,0.997809210906298,1,9,"positive regulation of cell motility","BP",1
"1818","GO:0005001",0.0696572034436298,0.997829639125145,1,8,"transmembrane receptor protein tyrosine phosphatase activity","MF",1
"1981","GO:0005506",0.0697189655519682,0.980267376432745,4,183,"iron ion binding","MF",1
"11232","GO:0051253",0.069878205958869,0.99781565428787,1,8,"negative regulation of RNA metabolic process","BP",1
"515","GO:0001757",0.0701250975355834,0.997765807698612,1,9,"somite specification","BP",1
"5251","GO:0016891",0.0701259923502695,0.997799919695914,1,8,"RNA endonuclease activity, producing 5'-phosphomonoesters","MF",1
"80","GO:0000165",0.0704897470339677,0.990523674589012,2,53,"MAPK cascade","BP",1
"2973","GO:0007219",0.0705519014178977,0.984522097538608,3,115,"Notch signaling pathway","BP",1
"6097","GO:0030154",0.0705796924140159,0.973497449263593,6,327,"cell differentiation","BP",1
"9872","GO:0045741",0.0706297582191103,0.997767751250888,1,8,"positive regulation of epidermal growth factor-activated receptor activity","BP",1
"1642","GO:0004656",0.0707623801034374,0.997759242639429,1,8,"procollagen-proline 4-dioxygenase activity","MF",1
"2527","GO:0006488",0.0710098778307325,0.997680266844168,1,10,"dolichol-linked oligosaccharide biosynthetic process","BP",1
"16773","GO:2000678",0.0713209755151128,0.997687874880007,1,9,"negative regulation of transcription regulatory region DNA binding","BP",1
"14352","GO:0098962",0.0715814436604223,0.997706325173183,1,8,"regulation of postsynaptic neurotransmitter receptor activity","BP",1
"9400","GO:0044154",0.07204530604664,0.997676074510814,1,8,"histone H3-K14 acetylation","BP",1
"1194","GO:0003885",0.0720926928881506,0.997607977728495,1,10,"D-arabinono-1,4-lactone oxidase activity","MF",1
"3608","GO:0008821",0.0721649498580937,0.997603113241284,1,10,"crossover junction DNA endonuclease activity","MF",1
"4441","GO:0010955",0.0722847580244868,0.997624067333182,1,9,"negative regulation of protein processing","BP",1
"5256","GO:0016899",0.0723541839666047,0.997590349537785,1,10,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","MF",1
"7121","GO:0032574",0.0723783969801936,0.997654226298908,1,8,"5'-3' RNA helicase activity","MF",1
"3980","GO:0009749",0.0724167374182641,0.990126633735295,2,51,"response to glucose","BP",1
"9918","GO:0045842",0.0724371949309809,0.997650358682739,1,8,"positive regulation of mitotic metaphase/anaphase transition","BP",1
"2573","GO:0006552",0.0724724730533495,0.997648036582362,1,8,"leucine catabolic process","BP",1
"2248","GO:0006007",0.0726372916645004,0.997637172144879,1,8,"glucose catabolic process","BP",1
"9277","GO:0043560",0.0732561504971502,0.997596148483918,1,8,"insulin receptor substrate binding","MF",1
"12647","GO:0070291",0.0733647397208225,0.997551505081587,1,9,"N-acylethanolamine metabolic process","BP",1
"15239","GO:1902042",0.0736772864507379,0.997530296016124,1,9,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1
"9828","GO:0045651",0.0741049734672107,0.997445652355626,1,11,"positive regulation of macrophage differentiation","BP",1
