"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"1399","GO:0004252",0.0451661453769772,0.988902704273498,4,198,"serine-type endopeptidase activity","MF",1
"3202","GO:0008021",0.0452294272643144,0.991714951124758,3,110,"synaptic vesicle","CC",1
"3973","GO:0009736",0.045518539720661,0.999126073101254,1,6,"cytokinin-activated signaling pathway","BP",1
"14000","GO:0097224",0.0456443638640822,0.99912119026429,1,6,"sperm connecting piece","CC",1
"4463","GO:0010997",0.0457510601341987,0.999151914701884,1,5,"anaphase-promoting complex binding","MF",1
"9855","GO:0045719",0.0460006735610959,0.999142546332088,1,5,"negative regulation of glycogen biosynthetic process","BP",1
"13051","GO:0071321",0.0460875243378934,0.999139274391688,1,5,"cellular response to cGMP","BP",1
"9276","GO:0043559",0.0460875243391923,0.999139274391639,1,5,"insulin binding","MF",1
"15787","GO:1904045",0.0461044845662198,0.999103216447527,1,6,"cellular response to aldosterone","BP",1
"2477","GO:0006413",0.046988025559994,0.994965531268314,2,51,"translational initiation","BP",1
"9443","GO:0044265",0.0471816640155717,0.999014097676143,1,8,"cellular macromolecule catabolic process","BP",1
"10964","GO:0050728",0.0474148687425648,0.991135792249964,3,124,"negative regulation of inflammatory response","BP",1
"30","GO:0000055",0.0484442998080354,0.999008945110373,1,6,"ribosomal large subunit export from nucleus","BP",1
"3862","GO:0009409",0.0493873943911868,0.994571725350746,2,48,"response to cold","BP",1
"15044","GO:1901142",0.0496192762681364,0.998959792760349,1,6,"insulin metabolic process","BP",1
"16525","GO:2000011",0.0498302448086783,0.99895083887331,1,6,"regulation of adaxial/abaxial pattern formation","BP",1
"11256","GO:0051291",0.0500326148971522,0.998942213129265,1,6,"protein heterooligomerization","BP",1
"11788","GO:0060215",0.0501389455016347,0.998937666494566,1,6,"primitive hemopoiesis","BP",1
"3107","GO:0007472",0.050156356936412,0.998936921043798,1,6,"wing disc morphogenesis","BP",1
"968","GO:0003140",0.0502999273972792,0.998930764067688,1,6,"determination of left/right asymmetry in lateral mesoderm","BP",1
"16651","GO:2000300",0.0511962004789028,0.994268177261535,2,46,"regulation of synaptic vesicle exocytosis","BP",1
"919","GO:0002933",0.0513759730280783,0.998852637489244,1,7,"lipid hydroxylation","BP",1
"3406","GO:0008401",0.0513759730280783,0.998852637489244,1,7,"retinoic acid 4-hydroxylase activity","MF",1
"14518","GO:0101020",0.0513759730280783,0.998852637489244,1,7,"estrogen 16-alpha-hydroxylase activity","MF",1
"14519","GO:0101021",0.0513759730280783,0.998852637489244,1,7,"estrogen 2-hydroxylase activity","MF",1
"9906","GO:0045821",0.0513955131201261,0.998883182501645,1,6,"positive regulation of glycolytic process","BP",1
"14318","GO:0098883",0.0514360672337779,0.998881400930336,1,6,"synapse pruning","BP",1
"10938","GO:0050660",0.0517523617664507,0.989987326653412,3,121,"flavin adenine dinucleotide binding","MF",1
"2884","GO:0007064",0.0518139365587069,0.998832789182137,1,7,"mitotic sister chromatid cohesion","BP",1
"80","GO:0000165",0.05206395452284,0.994092601328643,2,53,"MAPK cascade","BP",1
"11249","GO:0051282",0.0521262367675084,0.998850858968456,1,6,"regulation of sequestering of calcium ion","BP",1
"4512","GO:0014067",0.0521576354696546,0.994070306213667,2,55,"negative regulation of phosphatidylinositol 3-kinase signaling","BP",1
"12665","GO:0070327",0.0522545016095004,0.998812647667164,1,7,"thyroid hormone transport","BP",1
"13966","GO:0097165",0.0523027212321124,0.998842981579619,1,6,"nuclear stress granule","CC",1
"6895","GO:0032088",0.0523232866475816,0.989828008226791,3,125,"negative regulation of NF-kappaB transcription factor activity","BP",1
"4941","GO:0016126",0.0524028226081686,0.998781340079384,1,8,"sterol biosynthetic process","BP",1
"16750","GO:2000628",0.0528151557864298,0.99881995327939,1,6,"regulation of miRNA metabolic process","BP",1
"5256","GO:0016899",0.0532340876469323,0.998706607954129,1,10,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","MF",1
"9699","GO:0045211",0.0534307360433932,0.989547076945502,3,109,"postsynaptic membrane","CC",1
"3980","GO:0009749",0.0535655394481519,0.993832909120979,2,51,"response to glucose","BP",1
"12647","GO:0070291",0.0547135324265989,0.998649539716315,1,9,"N-acylethanolamine metabolic process","BP",1
"2115","GO:0005779",0.0549903504017968,0.998656658721027,1,8,NA,NA,1
"11638","GO:0055081",0.0550375916002359,0.993568029227035,2,51,"monoatomic anion homeostasis","BP",1
"6245","GO:0030422",0.0550484076031049,0.998716884275785,1,6,"siRNA processing","BP",1
"2768","GO:0006873",0.0553160624177322,0.993517461199404,2,51,"intracellular monoatomic ion homeostasis","BP",1
"9153","GO:0043297",0.0555505912152485,0.998656370883943,1,7,"apical junction assembly","BP",1
"10690","GO:0048639",0.0555591622429033,0.998655951637381,1,7,"positive regulation of developmental growth","BP",1
"5519","GO:0019208",0.0555714457042441,0.99860639407209,1,9,"phosphatase regulator activity","MF",1
"5952","GO:0022027",0.0559886336532323,0.9986348586944,1,7,"interkinetic nuclear migration","BP",1
"4472","GO:0014002",0.0560601830899923,0.998603295082907,1,8,"astrocyte development","BP",1
"1194","GO:0003885",0.0569346325599954,0.99851843857915,1,10,"D-arabinono-1,4-lactone oxidase activity","MF",1
"13029","GO:0071280",0.0570349024249159,0.998553750518148,1,8,"cellular response to copper ion","BP",1
"4693","GO:0015349",0.0572046430425092,0.998574224751618,1,7,"thyroid hormone transmembrane transporter activity","MF",1
"4955","GO:0016188",0.0575898713566376,0.998554734959703,1,7,"synaptic vesicle maturation","BP",1
"5251","GO:0016891",0.0577380992026064,0.998517458938992,1,8,"RNA endonuclease activity, producing 5'-phosphomonoesters","MF",1
"12785","GO:0070585",0.0582670533867045,0.9984898567347,1,8,"protein localization to mitochondrion","BP",1
"11289","GO:0051384",0.0583223216025372,0.992970345381829,2,49,"response to glucocorticoid","BP",1
"515","GO:0001757",0.0585339490583305,0.998452070491866,1,9,"somite specification","BP",1
"1875","GO:0005164",0.0585703204972769,0.992891931569334,2,58,"tumor necrosis factor receptor binding","MF",1
"14509","GO:0099645",0.058752823056833,0.998464278553123,1,8,"neurotransmitter receptor localization to postsynaptic specialization membrane","BP",1
"14480","GO:0099572",0.0587559243423219,0.998421030463974,1,10,"postsynaptic specialization","CC",1
"11606","GO:0055010",0.0588631428432427,0.998458439043813,1,8,"ventricular cardiac muscle tissue morphogenesis","BP",1
"6870","GO:0032027",0.0592604302200678,0.998468649350435,1,7,"myosin light chain binding","MF",1
"4563","GO:0014898",0.0598211635762203,0.998407251596558,1,8,"cardiac muscle hypertrophy in response to stress","BP",1
"8357","GO:0036152",0.0599039273142238,0.998434808970324,1,7,"phosphatidylethanolamine acyl-chain remodeling","BP",1
"11232","GO:0051253",0.0605773069933847,0.998366246082678,1,8,"negative regulation of RNA metabolic process","BP",1
"744","GO:0002224",0.0607657317374271,0.992502990162455,2,50,"toll-like receptor signaling pathway","BP",1
"6448","GO:0030957",0.0610579627968907,0.998373171201696,1,7,"Tat protein binding","MF",1
"7865","GO:0035051",0.0619340371053366,0.998325564928725,1,7,"cardiocyte differentiation","BP",1
"4441","GO:0010955",0.0620458860496811,0.998258376144783,1,9,"negative regulation of protein processing","BP",1
"697","GO:0002118",0.0622038442356244,0.998310761752324,1,7,"aggressive behavior","BP",1
"4419","GO:0010898",0.0627895340498816,0.998215861220066,1,9,"positive regulation of triglyceride catabolic process","BP",1
"9828","GO:0045651",0.0629887577000268,0.998164378193442,1,11,"positive regulation of macrophage differentiation","BP",1
"988","GO:0003170",0.0631448060324801,0.998258612414133,1,7,"heart valve development","BP",1
"2178","GO:0005886",0.0631559943198477,0.960401377152937,25,2542,"plasma membrane","CC",1
"643","GO:0002026",0.063673636955885,0.99822894701802,1,7,"regulation of the force of heart contraction","BP",1
"1833","GO:0005044",0.0636872069926975,0.986622726718294,3,114,"scavenger receptor activity","MF",1
"1642","GO:0004656",0.0637176591589245,0.998190227866796,1,8,"procollagen-proline 4-dioxygenase activity","MF",1
"10741","GO:0048730",0.0639255977494134,0.998214722585656,1,7,"epidermis morphogenesis","BP",1
"1948","GO:0005355",0.0640025943157133,0.998145381835649,1,9,"glucose transmembrane transporter activity","MF",1
"7121","GO:0032574",0.0640061691335304,0.998173593730597,1,8,"5'-3' RNA helicase activity","MF",1
"15239","GO:1902042",0.0640646168324444,0.998141740691322,1,9,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1
"9010","GO:0043023",0.0641888350749537,0.998111582347541,1,10,"ribosomal large subunit binding","MF",1
"14352","GO:0098962",0.0642325257074503,0.998160488441282,1,8,"regulation of postsynaptic neurotransmitter receptor activity","BP",1
"16487","GO:1990841",0.0644390414887672,0.991777199687789,2,52,"promoter-specific chromatin binding","MF",1
"10502","GO:0048147",0.0646784853664926,0.99169644901874,2,61,"negative regulation of fibroblast proliferation","BP",1
"7438","GO:0033504",0.0648632644078776,0.998001242750029,1,15,"floor plate development","BP",1
"11130","GO:0051046",0.0649558245773366,0.998046469715165,1,11,"regulation of secretion","BP",1
"15062","GO:1901223",0.0649942911663373,0.991606166738513,2,71,"negative regulation of NIK/NF-kappaB signaling","BP",1
"2244","GO:0006002",0.0651578052970817,0.998053410430733,1,10,"fructose 6-phosphate metabolic process","BP",1
"970","GO:0003143",0.0652082118832798,0.991593559704727,2,60,"embryonic heart tube morphogenesis","BP",1
"2248","GO:0006007",0.0652668705359595,0.998099991723582,1,8,"glucose catabolic process","BP",1
"2573","GO:0006552",0.0653702015712911,0.998093892934682,1,8,"leucine catabolic process","BP",1
"1818","GO:0005001",0.0655287572279311,0.998084515189943,1,8,"transmembrane receptor protein tyrosine phosphatase activity","MF",1
"8502","GO:0038083",0.0655849496055669,0.99802747954451,1,10,"peptidyl-tyrosine autophosphorylation","BP",1
"2736","GO:0006811",0.0657736964766324,0.973570732934974,7,458,"monoatomic ion transport","BP",1
"8440","GO:0036464",0.0657758909031685,0.99148620457254,2,58,"cytoplasmic ribonucleoprotein granule","CC",1
"9277","GO:0043560",0.0659393639976441,0.998060120169696,1,8,"insulin receptor substrate binding","MF",1
"11480","GO:0051893",0.0662246916840332,0.997988313199108,1,10,"regulation of focal adhesion assembly","BP",1
"13447","GO:0072359",0.0665792119521827,0.991313375967062,2,61,"circulatory system development","BP",1
"5084","GO:0016491",0.0666377085485691,0.973123941158262,7,534,"oxidoreductase activity","MF",1
"9902","GO:0045814",0.0667181478844159,0.998013415696379,1,8,"negative regulation of gene expression, epigenetic","BP",1
"8831","GO:0042573",0.0667636882645321,0.997917938024794,1,12,"retinoic acid metabolic process","BP",1
"7962","GO:0035239",0.0669056516207504,0.991268894051284,2,55,"tube morphogenesis","BP",1
"467","GO:0001678",0.0674011063756362,0.997894646976336,1,11,"intracellular glucose homeostasis","BP",1
"9556","GO:0044752",0.0674658419519037,0.997968038963874,1,8,"response to human chorionic gonadotropin","BP",1
"12182","GO:0061056",0.0677586707539683,0.997871957990139,1,11,"sclerotome development","BP",1
"10738","GO:0048714",0.0677722695136881,0.997871092627755,1,11,"positive regulation of oligodendrocyte differentiation","BP",1
"6403","GO:0030865",0.0678256195615293,0.997946016932929,1,8,"cortical cytoskeleton organization","BP",1
"2995","GO:0007267",0.0679103601046548,0.991059651171412,2,56,"cell-cell signaling","BP",1
"3712","GO:0009072",0.0681324859966197,0.997869167349333,1,10,"aromatic amino acid metabolic process","BP",1
"13154","GO:0071541",0.0681638855395429,0.997925200437432,1,8,"eukaryotic translation initiation factor 3 complex, eIF3m","CC",1
"7621","GO:0034220",0.0687442895074388,0.980663510934305,4,194,"monoatomic ion transmembrane transport","BP",1
"11264","GO:0051302",0.0689999871904807,0.997840243431527,1,9,"regulation of cell division","BP",1
"1975","GO:0005496",0.0690296638279493,0.997790297484614,1,11,"steroid binding","MF",1
"4274","GO:0010604",0.0690423356674322,0.980539830690398,4,207,"positive regulation of macromolecule metabolic process","BP",1
"1538","GO:0004499",0.0691095590141656,0.997785111539939,1,11,"N,N-dimethylaniline monooxygenase activity","MF",1
"2043","GO:0005664",0.0693023661919019,0.997854347349811,1,8,"nuclear origin of replication recognition complex","CC",1
"5718","GO:0019887",0.0695535365010145,0.99777813204175,1,10,"protein kinase regulator activity","MF",1
"13918","GO:0097062",0.0700142180187207,0.997809424130298,1,8,"dendritic spine maintenance","BP",1
"2788","GO:0006897",0.0701147728920088,0.980143504091398,4,200,"endocytosis","BP",1
"2919","GO:0007154",0.0702720731456015,0.984614145105967,3,128,"cell communication","BP",1
"6916","GO:0032148",0.0706884562482816,0.997731750633924,1,9,"activation of protein kinase B activity","BP",1
"14273","GO:0098794",0.0708170988513181,0.984463309235369,3,118,"postsynapse","CC",1
"16326","GO:1990253",0.0709094633851955,0.997717347528913,1,9,"cellular response to leucine starvation","BP",1
"3258","GO:0008135",0.0720813594742209,0.997676257997103,1,8,"translation factor activity, RNA binding","MF",1
"7657","GO:0034351",0.0720892844717429,0.997639665103772,1,9,"negative regulation of glial cell apoptotic process","BP",1
"6969","GO:0032279",0.0725338191528619,0.997537081814325,1,12,"asymmetric synapse","CC",1
"7941","GO:0035194",0.0728050007399181,0.997591888930298,1,9,"RNA-mediated post-transcriptional gene silencing","BP",1
"1235","GO:0003953",0.0736030709451443,0.989863420607066,2,56,"NAD+ nucleosidase activity","MF",1
"14892","GO:1900034",0.0746393279698322,0.997467192200457,1,9,"regulation of cellular response to heat","BP",1
"9355","GO:0043951",0.0750216331595351,0.997440795165614,1,9,"negative regulation of cAMP-mediated signaling","BP",1
"2864","GO:0007031",0.0752854837435648,0.997391032843715,1,10,"peroxisome organization","BP",1
"6414","GO:0030890",0.0753568419790797,0.997417534048629,1,9,"positive regulation of B cell proliferation","BP",1
"9805","GO:0045608",0.0754500440664016,0.997332081724775,1,12,"negative regulation of inner ear auditory receptor cell differentiation","BP",1
"12173","GO:0061045",0.0759199256403774,0.997378216068261,1,9,"negative regulation of wound healing","BP",1
"10697","GO:0048646",0.0760918529463702,0.98279883449476,3,123,"anatomical structure formation involved in morphogenesis","BP",1
"6050","GO:0030054",0.076191659724458,0.973966270898274,5,296,"cell junction","CC",1
"934","GO:0003007",0.0762657418946513,0.989275575424934,2,58,"heart morphogenesis","BP",1
"2821","GO:0006955",0.0763997216242902,0.982678163723561,3,136,"immune response","BP",1
"4407","GO:0010880",0.0769040997378423,0.997249078592624,1,11,"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","BP",1
"5771","GO:0021523",0.0773482967187293,0.997277105110673,1,9,"somatic motor neuron differentiation","BP",1
"1159","GO:0003841",0.0774931255354527,0.997206141765324,1,11,"1-acylglycerol-3-phosphate O-acyltransferase activity","MF",1
"2813","GO:0006940",0.077846653155893,0.997180206998549,1,11,"regulation of smooth muscle contraction","BP",1
"10614","GO:0048490",0.0790137278438967,0.997093713658509,1,11,"anterograde synaptic vesicle transport","BP",1
"2931","GO:0007166",0.0796042025621563,0.972468600163134,5,281,"cell surface receptor signaling pathway","BP",1
"2778","GO:0006885",0.0800119999762855,0.996994449861458,1,12,"regulation of pH","BP",1
