"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","genes","type"
"221",NA,NA,"GO:0009408",0.019564135253302,0.997422062817596,3,69,"response to heat","BP",1,"Pver_g316, Pver_g503, Pver_g830, Pver_g950, Pver_g1081, Pver_g1082, Pver_g1153, Pver_g1414, Pver_g1618, Pver_g1892, Pver_g1942, Pver_g2509, Pver_g2515, Pver_g3034, Pver_g3099, Pver_g3152, Pver_g3360, Pver_g3417, Pver_g3746, Pver_g5329, Pver_g5361, Pver_g5826, Pver_g6301, Pver_g6433, Pver_g7130, Pver_g7167, Pver_g7599, Pver_g8244, Pver_g9410, Pver_g9427, Pver_g10792, Pver_g10867, Pver_g11041, Pver_g11421, Pver_g11516, Pver_g11517, Pver_g11518, Pver_g11519, Pver_g11524, Pver_g11531, Pver_g11721, Pver_g11886, Pver_g12440, Pver_g12769, Pver_g13136, Pver_g13279, Pver_g14372, Pver_g14703, Pver_g14863, Pver_g15844, Pver_g16163, Pver_g16307, Pver_g16315, Pver_g16711, Pver_g18735, Pver_g20611, Pver_g20973, Pver_g23580, Pver_g23645, Pver_g23801, Pver_g23984, Pver_g24298, Pver_g24367, Pver_g25052, Pver_g25514, Pver_g26228, Pver_g26232, Pver_g4587, Pver_g10747","DEG.GO.terms"
"222",NA,NA,"GO:0009628",0.0364271467163858,0.991650033733776,4,141,"response to abiotic stimulus","BP",1,"Pver_g62, Pver_g82, Pver_g255, Pver_g466, Pver_g481, Pver_g663, Pver_g1178, Pver_g1288, Pver_g1325, Pver_g1816, Pver_g1893, Pver_g2045, Pver_g2076, Pver_g2090, Pver_g2339, Pver_g2524, Pver_g2594, Pver_g2759, Pver_g2760, Pver_g2978, Pver_g3363, Pver_g3414, Pver_g3664, Pver_g3685, Pver_g3756, Pver_g3783, Pver_g3913, Pver_g4145, Pver_g4261, Pver_g4263, Pver_g4448, Pver_g4449, Pver_g4518, Pver_g4680, Pver_g4924, Pver_g5207, Pver_g5371, Pver_g5446, Pver_g5512, Pver_g5646, Pver_g5737, Pver_g5759, Pver_g5946, Pver_g5947, Pver_g5949, Pver_g6332, Pver_g6341, Pver_g6450, Pver_g6684, Pver_g6688, Pver_g6923, Pver_g7088, Pver_g7598, Pver_g7982, Pver_g8055, Pver_g8136, Pver_g8692, Pver_g8693, Pver_g8875, Pver_g8894, Pver_g9088, Pver_g9266, Pver_g9530, Pver_g9608, Pver_g9669, Pver_g10536, Pver_g10568, Pver_g10621, Pver_g10622, Pver_g10624, Pver_g10712, Pver_g10825, Pver_g11061, Pver_g11090, Pver_g11095, Pver_g11478, Pver_g11884, Pver_g11932, Pver_g12129, Pver_g12161, Pver_g12741, Pver_g12857, Pver_g13001, Pver_g13366, Pver_g14125, Pver_g14126, Pver_g14254, Pver_g14599, Pver_g14660, Pver_g14787, Pver_g15069, Pver_g15330, Pver_g15334, Pver_g15602, Pver_g15734, Pver_g16338, Pver_g16510, Pver_g16511, Pver_g16518, Pver_g16666, Pver_g16813, Pver_g16871, Pver_g17203, Pver_g17366, Pver_g17466, Pver_g17533, Pver_g17822, Pver_g17855, Pver_g18001, Pver_g18253, Pver_g18595, Pver_g18761, Pver_g18970, Pver_g19065, Pver_g19219, Pver_g19903, Pver_g20256, Pver_g20408, Pver_g20572, Pver_g20756, Pver_g20862, Pver_g21266, Pver_g21487, Pver_g21569, Pver_g23009, Pver_g23170, Pver_g23357, Pver_g23461, Pver_g23560, Pver_g23842, Pver_g24031, Pver_g24551, Pver_g24735, Pver_g25305, Pver_g25581, Pver_g25751, Pver_g26304, Pver_g26350, Pver_g26660, Pver_g26703, Pver_g26742, Pver_novel_model_252_5de57afd, Pver_novel_model_274_5de57afd, Pver_novel_model_423_5de57afd, Pver_novel_model_432_5de57afd, Pver_novel_model_559_5de57afd, Pver_novel_model_597_5de57afd, Pver_novel_model_700_5de57afd","DEG.GO.terms"
"223",NA,NA,"GO:0009914",0.0298883217149712,0.99754026213235,2,30,"hormone transport","BP",1,"Pver_g248, Pver_g249, Pver_g1508, Pver_g1510, Pver_g1511, Pver_g1512, Pver_g2235, Pver_g3325, Pver_g4165, Pver_g4166, Pver_g4169, Pver_g4925, Pver_g6303, Pver_g6608, Pver_g6817, Pver_g7437, Pver_g7615, Pver_g8192, Pver_g8193, Pver_g8446, Pver_g9146, Pver_g9147, Pver_g13505, Pver_g14920, Pver_g17733, Pver_g23125, Pver_g23127, Pver_g23131, Pver_g23132, Pver_g26080","DEG.GO.terms"
"224",NA,NA,"GO:0010148",0.0293829711180187,0.999709751357889,1,3,"transpiration","BP",1,"Pver_g369, Pver_g13279, Pver_g18735","DEG.GO.terms"
"225",NA,NA,"GO:0010184",0.0293829711180187,0.999709751357889,1,3,"cytokinin transport","BP",1,"Pver_g5052, Pver_g13279, Pver_g18735","DEG.GO.terms"
"226",NA,NA,"GO:0010310",0.0375309393831313,0.999465845901211,1,4,"regulation of hydrogen peroxide metabolic process","BP",1,"Pver_g100, Pver_g5701, Pver_g13135, Pver_g19246","DEG.GO.terms"
"227",NA,NA,"GO:0010496",0.0196848807568714,0.999902619356522,1,2,"intercellular transport","BP",1,"Pver_g13279, Pver_g18735","DEG.GO.terms"
"228",NA,NA,"GO:0010604",0.0353349066189089,0.990223247861021,5,207,"positive regulation of macromolecule metabolic process","BP",1,"Pver_g28, Pver_g195, Pver_g424, Pver_g461, Pver_g665, Pver_g709, Pver_g983, Pver_g1022, Pver_g1054, Pver_g1076, Pver_g1593, Pver_g1689, Pver_g2130, Pver_g2217, Pver_g2463, Pver_g2537, Pver_g2542, Pver_g2543, Pver_g2544, Pver_g2666, Pver_g2801, Pver_g2934, Pver_g2935, Pver_g2995, Pver_g3008, Pver_g3217, Pver_g3333, Pver_g3416, Pver_g3526, Pver_g3674, Pver_g3747, Pver_g4004, Pver_g4041, Pver_g4087, Pver_g4091, Pver_g4512, Pver_g4763, Pver_g4766, Pver_g4767, Pver_g4768, Pver_g4769, Pver_g4770, Pver_g4771, Pver_g4963, Pver_g5030, Pver_g5098, Pver_g5252, Pver_g5266, Pver_g5286, Pver_g5312, Pver_g5384, Pver_g5403, Pver_g5483, Pver_g5666, Pver_g5767, Pver_g5768, Pver_g5855, Pver_g5934, Pver_g6037, Pver_g6458, Pver_g7018, Pver_g7076, Pver_g7093, Pver_g7231, Pver_g7449, Pver_g7458, Pver_g7589, Pver_g7590, Pver_g7742, Pver_g8136, Pver_g8397, Pver_g8400, Pver_g8451, Pver_g8566, Pver_g8765, Pver_g9108, Pver_g9511, Pver_g9545, Pver_g9572, Pver_g9722, Pver_g9749, Pver_g9788, Pver_g10040, Pver_g10105, Pver_g10271, Pver_g10346, Pver_g10350, Pver_g10564, Pver_g10822, Pver_g10846, Pver_g10862, Pver_g10930, Pver_g10944, Pver_g11029, Pver_g11032, Pver_g11217, Pver_g11570, Pver_g11619, Pver_g11689, Pver_g11937, Pver_g12061, Pver_g12069, Pver_g12134, Pver_g12153, Pver_g12218, Pver_g12361, Pver_g12554, Pver_g12725, Pver_g12898, Pver_g12910, Pver_g13063, Pver_g13167, Pver_g13472, Pver_g13698, Pver_g13977, Pver_g14057, Pver_g14067, Pver_g14489, Pver_g14524, Pver_g14536, Pver_g14604, Pver_g14706, Pver_g14769, Pver_g14903, Pver_g15010, Pver_g15050, Pver_g15117, Pver_g15206, Pver_g15254, Pver_g15446, Pver_g15767, Pver_g15822, Pver_g16070, Pver_g16090, Pver_g16673, Pver_g16873, Pver_g16895, Pver_g16896, Pver_g16933, Pver_g17185, Pver_g17203, Pver_g17382, Pver_g17468, Pver_g17547, Pver_g17595, Pver_g17864, Pver_g17873, Pver_g17890, Pver_g17978, Pver_g18142, Pver_g18254, Pver_g18543, Pver_g18927, Pver_g18962, Pver_g18970, Pver_g19091, Pver_g19326, Pver_g19421, Pver_g19488, Pver_g19545, Pver_g19638, Pver_g19643, Pver_g19689, Pver_g19719, Pver_g19770, Pver_g19826, Pver_g19895, Pver_g19969, Pver_g19973, Pver_g20028, Pver_g20205, Pver_g20425, Pver_g20475, Pver_g20561, Pver_g20579, Pver_g20838, Pver_g20855, Pver_g20949, Pver_g21153, Pver_g21168, Pver_g21233, Pver_g22014, Pver_g22092, Pver_g22662, Pver_g22698, Pver_g22847, Pver_g23051, Pver_g23173, Pver_g23280, Pver_g23527, Pver_g23535, Pver_g23537, Pver_g23602, Pver_g24446, Pver_g25181, Pver_g25592, Pver_g25732, Pver_g25740, Pver_g25757, Pver_g25808, Pver_g25858, Pver_g25863, Pver_g25864, Pver_g26179, Pver_g26440, Pver_g26477, Pver_g26622, Pver_g26733, Pver_novel_model_29_5de57afd, Pver_novel_model_85_5de57afd, Pver_novel_model_146_5de57afd, Pver_novel_model_162_5de57afd, Pver_novel_model_252_5de57afd, Pver_novel_model_317_5de57afd, Pver_novel_model_377_5de57afd, Pver_novel_model_423_5de57afd, Pver_novel_model_559_5de57afd, Pver_novel_model_712_5de57afd","DEG.GO.terms"
"229",NA,NA,"GO:0010629",0.0258390472627852,0.992367717688267,6,264,"negative regulation of gene expression","BP",1,"Pver_g7, Pver_g36, Pver_g130, Pver_g172, Pver_g482, Pver_g617, Pver_g622, Pver_g975, Pver_g1039, Pver_g1116, Pver_g1273, Pver_g1288, Pver_g1530, Pver_g1560, Pver_g1584, Pver_g1632, Pver_g1633, Pver_g1681, Pver_g1763, Pver_g1784, Pver_g1859, Pver_g1907, Pver_g2043, Pver_g2249, Pver_g2250, Pver_g2322, Pver_g2368, Pver_g2439, Pver_g2509, Pver_g2723, Pver_g2727, Pver_g2987, Pver_g3043, Pver_g3246, Pver_g3475, Pver_g3589, Pver_g3591, Pver_g3720, Pver_g4086, Pver_g4087, Pver_g4089, Pver_g4092, Pver_g4140, Pver_g4155, Pver_g4419, Pver_g4623, Pver_g4637, Pver_g4687, Pver_g4699, Pver_g4702, Pver_g4703, Pver_g4845, Pver_g5189, Pver_g5390, Pver_g5440, Pver_g5784, Pver_g5929, Pver_g6015, Pver_g6129, Pver_g6703, Pver_g6707, Pver_g6799, Pver_g7083, Pver_g7090, Pver_g7115, Pver_g7217, Pver_g7428, Pver_g7471, Pver_g7482, Pver_g7542, Pver_g7656, Pver_g7763, Pver_g7780, Pver_g7842, Pver_g8059, Pver_g8333, Pver_g8383, Pver_g8615, Pver_g8721, Pver_g8815, Pver_g8822, Pver_g8823, Pver_g8852, Pver_g8890, Pver_g9093, Pver_g9129, Pver_g9155, Pver_g9173, Pver_g9227, Pver_g9289, Pver_g9366, Pver_g9715, Pver_g9811, Pver_g10035, Pver_g10105, Pver_g10218, Pver_g10277, Pver_g10298, Pver_g10644, Pver_g10668, Pver_g10962, Pver_g11009, Pver_g11134, Pver_g11208, Pver_g11211, Pver_g11212, Pver_g11408, Pver_g11439, Pver_g11528, Pver_g11529, Pver_g11531, Pver_g11561, Pver_g11619, Pver_g11754, Pver_g12052, Pver_g12158, Pver_g12371, Pver_g12605, Pver_g12822, Pver_g12910, Pver_g12966, Pver_g12970, Pver_g12985, Pver_g13044, Pver_g13135, Pver_g13173, Pver_g13466, Pver_g13629, Pver_g13746, Pver_g13854, Pver_g13898, Pver_g13974, Pver_g13994, Pver_g14027, Pver_g14034, Pver_g14035, Pver_g14117, Pver_g14338, Pver_g14425, Pver_g14504, Pver_g14608, Pver_g14681, Pver_g14693, Pver_g14733, Pver_g14903, Pver_g14936, Pver_g14954, Pver_g14995, Pver_g15066, Pver_g15311, Pver_g15538, Pver_g15561, Pver_g15716, Pver_g15734, Pver_g15747, Pver_g15824, Pver_g15863, Pver_g15903, Pver_g15910, Pver_g15923, Pver_g16045, Pver_g16046, Pver_g16058, Pver_g16181, Pver_g16201, Pver_g16409, Pver_g16615, Pver_g16616, Pver_g16730, Pver_g16897, Pver_g16961, Pver_g17110, Pver_g17180, Pver_g17190, Pver_g17204, Pver_g17205, Pver_g17230, Pver_g17233, Pver_g17260, Pver_g17308, Pver_g17310, Pver_g17413, Pver_g17415, Pver_g17602, Pver_g17697, Pver_g17750, Pver_g17855, Pver_g17883, Pver_g17890, Pver_g18262, Pver_g18268, Pver_g18316, Pver_g18338, Pver_g18427, Pver_g18630, Pver_g19048, Pver_g19245, Pver_g19246, Pver_g19262, Pver_g19429, Pver_g19488, Pver_g19548, Pver_g19860, Pver_g20135, Pver_g20257, Pver_g20267, Pver_g20336, Pver_g20381, Pver_g20416, Pver_g20506, Pver_g20521, Pver_g20651, Pver_g20745, Pver_g21203, Pver_g21567, Pver_g21690, Pver_g21700, Pver_g23048, Pver_g23049, Pver_g23054, Pver_g23111, Pver_g23115, Pver_g23116, Pver_g23118, Pver_g23141, Pver_g23191, Pver_g23325, Pver_g23381, Pver_g23458, Pver_g23461, Pver_g23684, Pver_g24061, Pver_g24228, Pver_g24265, Pver_g24398, Pver_g24539, Pver_g25112, Pver_g25417, Pver_g25460, Pver_g25640, Pver_g25641, Pver_g25716, Pver_g25803, Pver_g25843, Pver_g25863, Pver_g25884, Pver_g25935, Pver_g26103, Pver_g26104, Pver_g26105, Pver_g26113, Pver_g26174, Pver_g26216, Pver_g26217, Pver_g26287, Pver_g26288, Pver_g26432, Pver_g26535, Pver_g26542, Pver_g26543, Pver_g26631, Pver_g26679, Pver_g26698, Pver_g26735, Pver_g26742, Pver_novel_model_26_5de57afd, Pver_novel_model_340_5de57afd","DEG.GO.terms"
"230",NA,NA,"GO:0010886",0.000915768464937145,0.999990394518909,2,6,"positive regulation of cholesterol storage","BP",0.975351737112171,"Pver_g1039, Pver_g1126, Pver_g7083, Pver_g13690, Pver_g16615, Pver_g16616","DEG.GO.terms"
"231",NA,NA,"GO:0010997",0.0483884689926969,0.999049227547154,1,5,"anaphase-promoting complex binding","MF",1,"Pver_g1391, Pver_g4828, Pver_g4852, Pver_g8031, Pver_novel_model_662_5de57afd, Pver_g630","DEG.GO.terms"
"232",NA,NA,"GO:0015771",0.0374033185354154,0.999469501537422,1,4,"trehalose transport","BP",1,"Pver_g10340, Pver_g10342, Pver_g10343, Pver_g10345","DEG.GO.terms"
"233",NA,NA,"GO:0016192",0.0389494295902116,0.988937648060277,5,213,"vesicle-mediated transport","BP",1,"Pver_g70, Pver_g307, Pver_g540, Pver_g550, Pver_g802, Pver_g804, Pver_g931, Pver_g1010, Pver_g1059, Pver_g1292, Pver_g1301, Pver_g1330, Pver_g1460, Pver_g1537, Pver_g1651, Pver_g1794, Pver_g1882, Pver_g1903, Pver_g2161, Pver_g2304, Pver_g2373, Pver_g2412, Pver_g2755, Pver_g3191, Pver_g3273, Pver_g3274, Pver_g3278, Pver_g3761, Pver_g4099, Pver_g4228, Pver_g4233, Pver_g4364, Pver_g4374, Pver_g5129, Pver_g5236, Pver_g5981, Pver_g6167, Pver_g6417, Pver_g6559, Pver_g6567, Pver_g6694, Pver_g6762, Pver_g6801, Pver_g6905, Pver_g6925, Pver_g7020, Pver_g7044, Pver_g7053, Pver_g7096, Pver_g7113, Pver_g7243, Pver_g7383, Pver_g7406, Pver_g7654, Pver_g8066, Pver_g8160, Pver_g8272, Pver_g8464, Pver_g8766, Pver_g8998, Pver_g9129, Pver_g9545, Pver_g9879, Pver_g10084, Pver_g10231, Pver_g10635, Pver_g10745, Pver_g10929, Pver_g11429, Pver_g11506, Pver_g11555, Pver_g11697, Pver_g12101, Pver_g12186, Pver_g12214, Pver_g12634, Pver_g12696, Pver_g12906, Pver_g13183, Pver_g13347, Pver_g13388, Pver_g13740, Pver_g13743, Pver_g14400, Pver_g14478, Pver_g14690, Pver_g14849, Pver_g14991, Pver_g14992, Pver_g15025, Pver_g15540, Pver_g16025, Pver_g16174, Pver_g16269, Pver_g16298, Pver_g16426, Pver_g17266, Pver_g17491, Pver_g17605, Pver_g18542, Pver_g18659, Pver_g19594, Pver_g19603, Pver_g19708, Pver_g20212, Pver_g20271, Pver_g20306, Pver_g20496, Pver_g20878, Pver_g23065, Pver_g23066, Pver_g23437, Pver_g23592, Pver_g23611, Pver_g23660, Pver_g23709, Pver_g23710, Pver_g23809, Pver_g23824, Pver_g23930, Pver_g23997, Pver_g24033, Pver_g24042, Pver_g24395, Pver_g24423, Pver_g24592, Pver_g24665, Pver_g24878, Pver_g25221, Pver_g25222, Pver_g25473, Pver_g26073, Pver_g26100, Pver_g26582, Pver_g26583, Pver_novel_model_354_5de57afd, Pver_novel_model_611_5de57afd, Pver_split_gene_g11806-g11806, Pver_g419, Pver_g1049, Pver_g1557, Pver_g1907, Pver_g2144, Pver_g2817, Pver_g2850, Pver_g2857, Pver_g3116, Pver_g3125, Pver_g3410, Pver_g3673, Pver_g3702, Pver_g3970, Pver_g4566, Pver_g4692, Pver_g4758, Pver_g4944, Pver_g4995, Pver_g5071, Pver_g5177, Pver_g5235, Pver_g5255, Pver_g5267, Pver_g5730, Pver_g5874, Pver_g6870, Pver_g6972, Pver_g6983, Pver_g7851, Pver_g8563, Pver_g8670, Pver_g8690, Pver_g8962, Pver_g9323, Pver_g9344, Pver_g9650, Pver_g10067, Pver_g10244, Pver_g10368, Pver_g10558, Pver_g10579, Pver_g11163, Pver_g11342, Pver_g11680, Pver_g12824, Pver_g13042, Pver_g13932, Pver_g14152, Pver_g15177, Pver_g15292, Pver_g15309, Pver_g15518, Pver_g16280, Pver_g16342, Pver_g16456, Pver_g16548, Pver_g16706, Pver_g17462, Pver_g18034, Pver_g18269, Pver_g18414, Pver_g19269, Pver_g19270, Pver_g19927, Pver_g21424, Pver_g25892, Pver_g26154, Pver_g26335, Pver_g3115, Pver_g11247, Pver_g11835, Pver_g19925, Pver_g19926, Pver_g20784, Pver_g20943, Pver_g22145, Pver_g22190, Pver_g24030","DEG.GO.terms"
"234",NA,NA,"GO:0019005",0.048265064703014,0.99477595879811,2,42,"SCF ubiquitin ligase complex","CC",1,"Pver_g130, Pver_g423, Pver_g842, Pver_g881, Pver_g1966, Pver_g2043, Pver_g2268, Pver_g2351, Pver_g2712, Pver_g3156, Pver_g3564, Pver_g3565, Pver_g4340, Pver_g4463, Pver_g4718, Pver_g7583, Pver_g7586, Pver_g7890, Pver_g8009, Pver_g8909, Pver_g10083, Pver_g10557, Pver_g11529, Pver_g12451, Pver_g12611, Pver_g13044, Pver_g14316, Pver_g14885, Pver_g15699, Pver_g16748, Pver_g17110, Pver_g17383, Pver_g17755, Pver_g21373, Pver_g23054, Pver_g23355, Pver_g25637, Pver_g25792, Pver_g26008, Pver_g26210, Pver_g6589, Pver_g14547","DEG.GO.terms"
"235",NA,NA,"GO:0019087",0.0196864287360851,0.999902603963411,1,2,"transformation of host cell by virus","BP",1,"Pver_g10867, Pver_g19246","DEG.GO.terms"
"236",NA,NA,"GO:0019370",0.00142258297958858,0.999981337603005,2,6,"leukotriene biosynthetic process","BP",1,"Pver_g2260, Pver_g4016, Pver_g6901, Pver_g13207, Pver_g16312, Pver_g25876","DEG.GO.terms"
"237",NA,NA,"GO:0019835",0.0228357125718428,0.998358477840628,2,36,"cytolysis","BP",1,"Pver_g4346, Pver_g7358, Pver_g10081, Pver_g10708, Pver_g11363, Pver_g11819, Pver_g12443, Pver_g14705, Pver_g15104, Pver_g16112, Pver_g16288, Pver_g16465, Pver_g16466, Pver_g18038, Pver_g18039, Pver_g18040, Pver_g18041, Pver_g18042, Pver_g18749, Pver_g23506, Pver_g24253, Pver_g24918, Pver_g25028, Pver_g26376, Pver_g26377, Pver_g26726, Pver_g26727, Pver_g3770, Pver_g7561, Pver_g11247, Pver_g11835, Pver_g18237, Pver_g20943, Pver_g22145, Pver_g22190, Pver_g24030","DEG.GO.terms"
"238",NA,NA,"GO:0019953",0.0322882093748534,0.997221345603145,2,32,"sexual reproduction","BP",1,"Pver_g304, Pver_g860, Pver_g1095, Pver_g3835, Pver_g4041, Pver_g4744, Pver_g4764, Pver_g4814, Pver_g4846, Pver_g5008, Pver_g6826, Pver_g6987, Pver_g6988, Pver_g6989, Pver_g7609, Pver_g9300, Pver_g10147, Pver_g12143, Pver_g12195, Pver_g12634, Pver_g13047, Pver_g13740, Pver_g14039, Pver_g14040, Pver_g16603, Pver_g17452, Pver_g17800, Pver_g19247, Pver_g19788, Pver_g22791, Pver_g22883, Pver_g24049, Pver_novel_model_407_5de57afd","DEG.GO.terms"
"239",NA,NA,"GO:0019954",0.0196864287358469,0.999902603963413,1,2,"asexual reproduction","BP",1,"Pver_g2478, Pver_g7570","DEG.GO.terms"
"240",NA,NA,"GO:0030001",0.0383607687397971,0.993433452528402,3,83,"metal ion transport","BP",1,"Pver_g82, Pver_g304, Pver_g913, Pver_g953, Pver_g956, Pver_g1184, Pver_g3663, Pver_g3664, Pver_g3913, Pver_g3915, Pver_g4074, Pver_g4791, Pver_g5446, Pver_g5899, Pver_g5946, Pver_g5947, Pver_g5948, Pver_g5949, Pver_g6334, Pver_g6349, Pver_g6437, Pver_g6794, Pver_g6795, Pver_g6988, Pver_g7598, Pver_g8632, Pver_g8706, Pver_g8743, Pver_g8744, Pver_g9266, Pver_g10147, Pver_g10381, Pver_g11090, Pver_g11095, Pver_g12616, Pver_g13606, Pver_g13607, Pver_g13625, Pver_g14660, Pver_g15069, Pver_g15089, Pver_g15330, Pver_g15334, Pver_g16081, Pver_g16510, Pver_g16518, Pver_g16810, Pver_g16814, Pver_g17452, Pver_g17533, Pver_g17672, Pver_g18253, Pver_g18326, Pver_g18327, Pver_g19196, Pver_g19788, Pver_g19903, Pver_g21487, Pver_g23388, Pver_g24016, Pver_g24031, Pver_g24447, Pver_g24948, Pver_g26304, Pver_g26305, Pver_novel_model_444_5de57afd, Pver_g3966, Pver_g5085, Pver_g6122, Pver_g8223, Pver_g8845, Pver_g9039, Pver_g11940, Pver_g14277, Pver_g15523, Pver_g15755, Pver_g16674, Pver_g23498, Pver_g25039, Pver_g23133, Pver_g24829, Pver_g12638, Pver_g21036, Pver_g26117","DEG.GO.terms"
"241",NA,NA,"GO:0030091",0.0380933466468941,0.999413270620174,1,5,"protein repair","BP",1,"Pver_g6370, Pver_g14258, Pver_g23947, Pver_g24396, Pver_g5518","DEG.GO.terms"
"242",NA,NA,"GO:0030169",0.0063605005893483,0.999780023257102,2,15,"low-density lipoprotein particle binding","MF",1,"Pver_g1039, Pver_g1126, Pver_g2705, Pver_g7083, Pver_g7872, Pver_g10642, Pver_g11134, Pver_g14844, Pver_g15780, Pver_g16615, Pver_g16616, Pver_g18155, Pver_g19525, Pver_g20298, Pver_g25578","DEG.GO.terms"
"243",NA,NA,"GO:0030301",0.0011375458521072,0.999949233647605,3,23,"cholesterol transport","BP",1,"Pver_g240, Pver_g814, Pver_g815, Pver_g1039, Pver_g1126, Pver_g3490, Pver_g3556, Pver_g3616, Pver_g6598, Pver_g6822, Pver_g6893, Pver_g7083, Pver_g7987, Pver_g8062, Pver_g9281, Pver_g10331, Pver_g14374, Pver_g14376, Pver_g16226, Pver_g16615, Pver_g16616, Pver_g18381, Pver_g19192, Pver_novel_model_500_5de57afd","DEG.GO.terms"
"244",NA,NA,"GO:0030427",0.0162521564267641,0.99993373718465,1,2,"site of polarized growth","CC",1,"Pver_g606, Pver_g22771","DEG.GO.terms"
"245",NA,NA,"GO:0030544",0.027585229056267,0.99781839843666,2,32,"Hsp70 protein binding","MF",1,"Pver_g433, Pver_g1273, Pver_g1406, Pver_g1618, Pver_g3863, Pver_g4249, Pver_g4251, Pver_g4587, Pver_g5139, Pver_g6834, Pver_g8115, Pver_g8146, Pver_g8247, Pver_g9637, Pver_g10004, Pver_g10640, Pver_g10915, Pver_g14390, Pver_g14608, Pver_g14977, Pver_g15891, Pver_g16615, Pver_g16616, Pver_g17018, Pver_g20107, Pver_g21348, Pver_g22889, Pver_g24637, Pver_g25723, Pver_g25935, Pver_g26053, Pver_g26229, Pver_novel_model_721_5de57afd","DEG.GO.terms"
"246",NA,NA,"GO:0031584",0.0186437447324465,0.999912694240245,1,2,"activation of phospholipase D activity","BP",1,"Pver_g4609, Pver_g11752","DEG.GO.terms"
"247",NA,NA,"GO:0031752",0.00954512042811698,1,1,1,"D5 dopamine receptor binding","MF",1,"Pver_g4609","DEG.GO.terms"
"248",NA,NA,"GO:0031994",0.0196864287360688,0.999902603963411,1,2,"insulin-like growth factor I binding","MF",1,"Pver_g19196, Pver_g19246","DEG.GO.terms"
"249",NA,NA,"GO:0031995",0.00989191228071346,1,1,1,"insulin-like growth factor II binding","MF",1,"Pver_g19246","DEG.GO.terms"
"250",NA,NA,"GO:0032094",0.0320222743918165,0.997265112024604,2,30,"response to food","BP",1,"Pver_g922, Pver_g946, Pver_g2467, Pver_g2504, Pver_g2956, Pver_g4562, Pver_g5784, Pver_g6248, Pver_g7025, Pver_g7033, Pver_g7332, Pver_g8893, Pver_g8933, Pver_g8935, Pver_g10364, Pver_g10619, Pver_g10623, Pver_g11896, Pver_g12509, Pver_g12517, Pver_g13135, Pver_g13365, Pver_g14848, Pver_g14942, Pver_g16606, Pver_g17738, Pver_g17826, Pver_g17827, Pver_g19246, Pver_g26113, Pver_novel_model_525_5de57afd","DEG.GO.terms"
"251",NA,NA,"GO:0032099",0.0142887952972183,0.999948831132083,1,2,"negative regulation of appetite","BP",1,"Pver_g7132, Pver_g15943","DEG.GO.terms"
"252",NA,NA,"GO:0032410",0.0293845038545243,0.99970972087298,1,3,"negative regulation of transporter activity","BP",1,"Pver_g13135, Pver_g17750, Pver_g19246","DEG.GO.terms"
"253",NA,NA,"GO:0032693",0.0379966208568123,0.99945239847593,1,4,"negative regulation of interleukin-10 production","BP",1,"Pver_g15186, Pver_g15740, Pver_g16851, Pver_g23209","DEG.GO.terms"
"254",NA,NA,"GO:0032918",0.00804417813102461,1,1,1,"spermidine acetylation","BP",1,"Pver_g15981, Pver_novel_model_486_5de57afd","DEG.GO.terms"
"255",NA,NA,"GO:0032919",0.00804417813102461,1,1,1,"spermine acetylation","BP",1,"Pver_g15981, Pver_novel_model_486_5de57afd","DEG.GO.terms"
"256",NA,NA,"GO:0032920",0.00804417813102461,1,1,1,"putrescine acetylation","BP",1,"Pver_g15981, Pver_novel_model_486_5de57afd","DEG.GO.terms"
"257",NA,NA,"GO:0032982",0.0293845038545664,0.999709720872979,1,3,"myosin filament","CC",1,"Pver_g1104, Pver_g8105, Pver_g11774","DEG.GO.terms"
"258",NA,NA,"GO:0034381",0.00092166476457564,0.999990301161592,2,6,"plasma lipoprotein particle clearance","BP",0.975351737112171,"Pver_g1039, Pver_g1126, Pver_g7083, Pver_g16615, Pver_g16616, Pver_g23026","DEG.GO.terms"
"259",NA,NA,"GO:0035095",0.00085703259365717,0.999965859173871,3,20,"behavioral response to nicotine","BP",0.975351737112171,"Pver_g6248, Pver_g7332, Pver_g8055, Pver_g8893, Pver_g8933, Pver_g8935, Pver_g10364, Pver_g10619, Pver_g10623, Pver_g11896, Pver_g12509, Pver_g12511, Pver_g12512, Pver_g12517, Pver_g13365, Pver_g14942, Pver_g17736, Pver_g17738, Pver_g17826, Pver_g17827, Pver_novel_model_525_5de57afd","DEG.GO.terms"
"260",NA,NA,"GO:0035915",0.0211670087285688,0.999849936618132,1,3,"pore formation in membrane of another organism","BP",1,"Pver_g14886, Pver_g14887, Pver_g21987","DEG.GO.terms"
