gene_id	GO.ID
Pver_g10163	GO:0005488;unknown;GO:0016020;GO:0016021
Pver_g10164	GO:0007189;GO:0007567;GO:0008584;GO:0030154;GO:0030198;GO:0060427;GO:0060658;GO:0016500;GO:0042562;GO:0016020;GO:0006468;GO:0007186;GO:0004672;GO:0004930;GO:0005515;GO:0005524;GO:0016021;GO:0005886;unknown
Pver_g10165	GO:0032501;GO:0050794;GO:0043227;GO:0120025;unknown
Pver_g10166	GO:0000122;GO:0036353;GO:0060819;GO:0005515;GO:0000805;GO:0005654;GO:0031519;unknown
Pver_g10167	GO:0007166;GO:0007399;GO:0009966;GO:0022603;GO:0048514;GO:0016020;GO:0007186;GO:0004888;GO:0004930;GO:0005515;GO:0016021;unknown
Pver_g10168	GO:0001889;GO:0006559;GO:0006729;GO:0010044;GO:0010288;GO:0033762;GO:0004155;GO:0042802;GO:0070402;GO:0070404;GO:0005829;GO:0043005;unknown
Pver_g10169	unknown
Pver_g1017	unknown
Pver_g10170	GO:0019538;GO:0004177;GO:0008235;GO:0097718;GO:0005654;GO:0005802;GO:0005829;GO:0030496;GO:0006508;GO:0030145;GO:0070006;GO:0005737;unknown
Pver_g10171	GO:0009968;GO:0010033;GO:0010468;GO:0031323;GO:0032502;GO:0043066;GO:0048878;GO:0050877;GO:0051247;GO:0070887;GO:1903573;GO:0019899;GO:0005783;GO:0016021;GO:0031090;GO:0031410;unknown
Pver_g10172	GO:0006612;GO:0018230;GO:0043001;GO:0050821;GO:0019899;GO:0002178;GO:0005576;GO:0005795;GO:0031228;GO:1904724;unknown
Pver_g10173	GO:0010458;GO:0043278;GO:0050790;GO:0051301;GO:0070262;GO:0019888;GO:0044877;GO:0048156;GO:0051721;GO:0000159;GO:0005829;GO:0098978;GO:0005515;unknown
Pver_g10174	GO:0006468;GO:0007169;GO:0007276;GO:0022412;GO:0040011;GO:0048522;GO:0048598;GO:1902531;GO:0004714;GO:0005515;GO:0005737;GO:0016020;GO:0043231;GO:0004672;GO:0004713;GO:0005524;GO:0018108;GO:0016021;unknown
Pver_g10176	GO:0001967;GO:0007566;GO:0007617;GO:0009566;GO:0061458;GO:0070459;GO:0070936;GO:0005515;GO:0061631;GO:0005829;unknown
Pver_g10177	unknown
Pver_g10178	unknown
Pver_g10179	unknown
Pver_g1018	unknown
Pver_g10180	unknown
Pver_g10181	GO:0005515;GO:0012505;GO:0016020;GO:0016021;unknown
Pver_g10182	unknown;GO:0016021
Pver_g10183	unknown;GO:0016021
Pver_g10184	unknown;GO:0016021
Pver_g10185	unknown;GO:0016021
Pver_g10186	unknown
Pver_g10188	unknown
Pver_g10189	unknown
Pver_g1019	GO:0001701;GO:0003382;GO:0035002;GO:1902603;GO:0015227;GO:0005743;GO:0005829;GO:0016021;unknown
Pver_g10190	unknown;GO:0016021
Pver_g10191	unknown;GO:0016021
Pver_g10192	GO:0006435;GO:0000049;GO:0004829;GO:0005524;GO:0008270;GO:0042802;GO:0005634;GO:0005829;GO:0006418;GO:0043039;GO:0000166;GO:0004812;GO:0005737;unknown
Pver_g10193	GO:0005654;unknown
Pver_g10194	GO:0008285;GO:0009409;GO:0009723;GO:0009751;GO:0010200;GO:0010929;GO:0032465;GO:0032875;GO:0045892;GO:0045893;GO:0048527;GO:0050832;GO:1901002;GO:1901181;GO:1902584;GO:0000976;GO:0001228;GO:0005515;GO:0005634;GO:0005819;GO:0009524;unknown
Pver_g10195	GO:0006357;GO:0010605;GO:0045893;GO:0050793;GO:0000978;GO:0000981;GO:0008134;GO:0046983;GO:1990907;unknown
Pver_g10196	GO:0015031;GO:0050873;GO:0005515;GO:0008430;GO:0018549;GO:0001650;GO:0005829;GO:0016020;unknown
Pver_g10197	GO:0014067;GO:0031396;GO:0032088;GO:0032496;GO:0032687;GO:0032688;GO:0032691;GO:0032695;GO:0032715;GO:0032720;GO:0042110;GO:0043124;GO:0045824;GO:0048147;GO:0050680;GO:0050728;GO:1900016;GO:1900226;GO:1901223;GO:0036312;GO:0005829;GO:0031514;GO:0034451;GO:0043231;GO:0048471;GO:0005515;unknown
Pver_g10198	GO:0001666;GO:0001921;GO:0006915;GO:0008217;GO:0010613;GO:0016486;GO:0035994;GO:0042447;GO:0042733;GO:0043171;GO:0043950;GO:0045745;GO:0046686;GO:0048513;GO:0060037;GO:0070372;GO:0097746;GO:0004222;GO:0042803;GO:0046872;GO:0005769;GO:0009897;GO:0030141;GO:0006508;GO:0008237;unknown
Pver_g10199	GO:0001525;GO:0001837;GO:0001974;GO:0003007;GO:0007195;GO:0010977;GO:0016479;GO:0021943;GO:0021987;GO:0030030;GO:0030036;GO:0030334;GO:0031532;GO:0032231;GO:0032233;GO:0034394;GO:0042177;GO:0042307;GO:0042789;GO:0043066;GO:0043113;GO:0043123;GO:0043433;GO:0044319;GO:0045022;GO:0045184;GO:0045216;GO:0048680;GO:0050808;GO:0050821;GO:0051220;GO:0051764;GO:0060271;GO:0070527;GO:0071526;GO:0072659;GO:0090042;GO:0090307;GO:0097368;GO:1900026;GO:1901381;GO:1902396;GO:1905000;GO:1905031;GO:2000179;GO:2001046;GO:2001224;GO:0001664;GO:0003723;GO:0003779;GO:0005080;GO:0005515;GO:0008134;GO:0015459;GO:0019900;GO:0031267;GO:0031852;GO:0034988;GO:0042803;GO:0044325;GO:0044877;GO:0045296;GO:0046332;GO:0051015;GO:0051020;GO:0005576;GO:0005634;GO:0005730;GO:0005737;GO:0005802;GO:0005829;GO:0005856;GO:0005884;GO:0005886;GO:0005903;GO:0005911;GO:0005925;GO:0005938;GO:0015629;GO:0016020;GO:0030018;GO:0030426;GO:0030863;GO:0031523;GO:0032432;GO:0042995;GO:0043025;GO:0043198;GO:0043204;GO:0044295;GO:0048471;GO:0070062;GO:0097440;GO:0098794;GO:0098978;unknown
Pver_g102	GO:0006412;GO:0007420;GO:0008284;GO:0009615;GO:0030218;GO:0043009;GO:0045787;GO:0003735;GO:0022627;GO:0005840;unknown
Pver_g1020	GO:0006120;GO:0045454;GO:0106077;GO:0004148;GO:0050660;GO:0001669;GO:0005634;GO:0005759;GO:0031514;GO:0045252;GO:0016491;unknown
Pver_g10200	GO:0008152;GO:0016525;GO:0042246;GO:0045445;GO:0046716;GO:0050878;GO:0060707;GO:0060716;GO:0071674;GO:0099183;GO:0008233;GO:0019900;GO:0005615;GO:0019897;GO:0098685;GO:0098978;GO:0006508;GO:0004252;GO:0016020;unknown
Pver_g10201	GO:0007584;GO:0009056;GO:0019538;GO:0032501;GO:0005515;GO:0008236;GO:0005615;GO:0006508;GO:0004252;GO:0016020;unknown
Pver_g10202	GO:0032023;GO:0043010;GO:0044256;GO:0008233;GO:0097655;GO:0005903;GO:0016020;GO:0097180;GO:0006508;GO:0004252;unknown
Pver_g10203	GO:0008233;GO:0005764;GO:0005768;GO:0006508;GO:0008236;unknown
Pver_g10205	GO:0006810;GO:0071705;GO:0022857;GO:0016020;unknown
Pver_g10207	GO:0001504;GO:0006837;GO:0015711;GO:0015872;GO:0015879;GO:0051608;GO:0055085;GO:0005515;GO:0008504;GO:0008509;GO:0015293;GO:0015651;GO:0022853;GO:0005886;GO:0022857;GO:0016021;unknown
Pver_g10208	GO:0019284;GO:0019509;GO:0046523;GO:0005634;GO:0005737;GO:0044237;GO:0044249;unknown
Pver_g10209	GO:0110165;unknown
Pver_g1021	unknown
Pver_g10211	unknown;GO:0006364;GO:0016020;GO:0016021;GO:0030688
Pver_g10212	unknown;GO:0016021
Pver_g10213	GO:0006032;GO:0009313;GO:0004568;GO:0005975;GO:0008061;GO:0016021;unknown
Pver_g10214	GO:0010466;GO:0016045;GO:0032731;GO:0033209;GO:0034121;GO:0035635;GO:0038061;GO:0039535;GO:0042127;GO:0043066;GO:0043123;GO:0043161;GO:0045088;GO:0045595;GO:0050727;GO:0050829;GO:0051726;GO:0060544;GO:0070269;GO:0070424;GO:0071391;GO:1902523;GO:1902524;GO:1902527;GO:2000116;GO:0003713;GO:0004842;GO:0004869;GO:0005524;GO:0008270;GO:0042802;GO:0043130;GO:0047485;GO:0051087;GO:0098770;GO:0005634;GO:0005886;GO:0072557;GO:0043027;unknown
Pver_g10215	GO:0000122;GO:0001764;GO:0016239;GO:0021954;GO:0032968;GO:0034244;GO:0040037;GO:0046427;GO:0060335;GO:1900364;GO:1902038;GO:0003677;GO:0003682;GO:0003729;GO:0019899;GO:0046982;GO:0032044;GO:0006355;GO:0006357;GO:0032784;GO:0005515;unknown
Pver_g10216	GO:0006400;GO:0005622;GO:0036265;GO:0005515;unknown
Pver_g10217	GO:0009888;GO:0016043;GO:0048731;GO:0005634;GO:0006355;GO:0031213;unknown
Pver_g10218	GO:0002168;GO:0006325;GO:0006974;GO:0007420;GO:0007474;GO:0008284;GO:0008340;GO:0009793;GO:0010228;GO:0010628;GO:0010629;GO:0030097;GO:0033128;GO:0035075;GO:0035209;GO:0043627;GO:0045944;GO:0048813;GO:0051571;GO:0060776;GO:0080182;GO:0000976;GO:0008013;GO:0019899;GO:0031490;GO:0042800;GO:0000791;GO:0005703;GO:0044666;GO:0048188;GO:0071339;GO:0051568;GO:0005515;unknown
Pver_g10219	GO:0007155;GO:0030032;GO:0030334;GO:0048675;GO:0060279;GO:0005200;GO:0031267;GO:0001725;GO:0002102;GO:0005884;GO:0005912;GO:0005916;GO:0005925;GO:0030018;GO:0042383;GO:0043034;GO:0055120;GO:0097433;GO:0098592;GO:0003779;GO:0051015;unknown
Pver_g1022	GO:0001932;GO:0010604;GO:0031175;GO:0046928;GO:0048522;GO:0048523;GO:0050896;GO:0051050;GO:0005886;GO:0012505;GO:0030424;GO:0030659;GO:0098588;GO:0098794;GO:0098984;GO:0005737;unknown
Pver_g10220	GO:0006325;GO:0016310;GO:0004713;GO:0005515;GO:0000785;GO:0005654;GO:0005667;GO:0140513;GO:0046872;GO:0005634;unknown
Pver_g10221	GO:0002574;GO:0006468;GO:0006996;GO:0007362;GO:0032968;GO:0045892;GO:0048813;GO:0051321;GO:0000977;GO:0001216;GO:0003682;GO:0004674;GO:0070577;GO:0106140;GO:0000793;GO:0005634;GO:0005515;unknown
Pver_g10222	GO:0006810;GO:0009987;GO:0005737;GO:0012505;GO:0016020;GO:0043231;unknown;GO:0016021
Pver_g10223	GO:0001947;GO:0002260;GO:0003170;GO:0006952;GO:0008016;GO:0008544;GO:0010842;GO:0030858;GO:0033081;GO:0035881;GO:0036302;GO:0043588;GO:0045944;GO:0048538;GO:0060579;GO:0000981;GO:0000987;GO:0003682;GO:0005515;GO:0000785;GO:0005634;GO:0006355;GO:0003700;GO:0043565;unknown
Pver_g10224	GO:0017183;GO:0016740;GO:0090560;unknown
Pver_g10225	GO:0006814;GO:0006874;GO:0015721;GO:0030210;GO:0030282;GO:0034436;GO:0048193;GO:0051216;GO:0055085;GO:0060348;GO:0015125;GO:0015293;GO:0000139;GO:0005789;GO:0005797;GO:0005801;GO:0005802;GO:0016021;GO:0031226;GO:0006470;GO:0016311;GO:0004725;GO:0008138;GO:0016791;unknown
Pver_g10226	GO:0006914;GO:0072657;GO:0000421;GO:0005765;GO:0016021;GO:0031410;unknown
Pver_g10227	unknown
Pver_g10228	GO:0009987;GO:0005694;GO:0007093;GO:1990423;unknown
Pver_g10229	GO:0001967;GO:0002087;GO:0006537;GO:0006543;GO:0007268;GO:0042981;GO:0051289;GO:0072593;GO:0090461;GO:0004359;GO:0042802;GO:0005759;GO:0006541;GO:0005515;unknown
Pver_g1023	GO:0006810;GO:0032927;GO:1900363;GO:0003676;GO:0070412;GO:0005847;GO:0046872;unknown
Pver_g10230	GO:0019538;GO:0044260;GO:0050794;GO:0043231;GO:0008146;GO:0016021;unknown
Pver_g10231	GO:0006699;GO:0007009;GO:0008203;GO:0015914;GO:0016192;GO:0032367;GO:0051289;GO:0005515;GO:0005546;GO:0008526;GO:0015485;GO:0120020;GO:0005770;GO:0005811;GO:0005829;GO:0031234;GO:0044232;GO:0008289;unknown
Pver_g10232	GO:0001937;GO:0006091;GO:0006783;GO:0030218;GO:0032780;GO:0048522;GO:0051289;GO:0051882;GO:1903214;GO:1903578;GO:1904925;GO:0004857;GO:0005198;GO:0005516;GO:0042030;GO:0042803;GO:0043532;GO:0051117;GO:0140260;GO:0005753;GO:0009986;GO:0005739;unknown
Pver_g10233	GO:0003008;GO:0008104;GO:0071702;GO:0071705;GO:0005576;GO:0031410;GO:0098590;unknown;GO:0007186;GO:0015031;GO:0031681;GO:0005834;GO:0016021
Pver_g10234	unknown
Pver_g10235	GO:0016787;GO:0043229;GO:0019915;GO:0016298;GO:0005811;unknown
Pver_g10236	GO:0034551;GO:0005515;GO:0005743;GO:0031410;unknown
Pver_g10237	GO:0006086;GO:0030431;GO:0000166;GO:0004742;GO:0005515;GO:0005759;GO:0045254;GO:0016746;unknown
Pver_g10238	GO:0008150;GO:0003674;GO:0005575;unknown
Pver_g10239	GO:0016787;GO:0043229;GO:0019915;GO:0016298;GO:0005811;unknown
Pver_g1024	GO:0001867;GO:0002752;GO:0007186;GO:0032757;GO:0034394;GO:0043654;GO:0046597;GO:0001664;GO:0003823;GO:0030246;GO:0033691;GO:0038187;GO:0005615;GO:0031232;GO:0034774;GO:0062023;GO:1904813;unknown
Pver_g10240	unknown
Pver_g10243	GO:0006959;GO:0007284;GO:0007611;GO:0034063;GO:0045746;GO:0048598;GO:0050767;GO:0060339;GO:0061157;GO:0071425;GO:0098508;GO:1902036;GO:1903538;GO:1903679;GO:2000232;GO:2000737;GO:0003729;GO:0005515;GO:0062153;GO:1990247;GO:0000932;GO:0005634;GO:0005829;GO:0010494;GO:0034451;GO:0003723;unknown
Pver_g10244	GO:0006904;GO:0007032;GO:0007033;GO:0008333;GO:0015031;GO:0016567;GO:0033147;GO:0034058;GO:1901998;GO:1902115;GO:1903364;GO:2000643;GO:0019904;GO:0019905;GO:0030674;GO:0061630;GO:0005764;GO:0005769;GO:0005770;GO:0005884;GO:0009705;GO:0030123;GO:0030139;GO:0030897;GO:0033263;GO:0048786;GO:0006886;GO:0007186;GO:0016192;GO:0004930;GO:0005515;GO:0016021;unknown
Pver_g10245	GO:0006281;GO:0006310;GO:0010638;GO:0033044;GO:0090068;GO:0005488;GO:0019789;GO:0005694;GO:0016604;GO:0000724;GO:0016567;GO:0004842;GO:0008270;GO:0030915;unknown
Pver_g10246	GO:0005737;GO:0016567;GO:0004842;unknown
Pver_g10247	GO:0005515;GO:0000836;unknown
Pver_g10248	GO:0007411;GO:0009725;GO:0048513;GO:0048523;GO:0051716;GO:0099151;GO:0005515;GO:0005576;GO:0009986;GO:0099061;unknown
Pver_g10249	unknown;GO:0046983
Pver_g10250	GO:0032501;GO:0032502;GO:0044260;GO:0048519;GO:0090304;GO:0097190;GO:0005488;GO:0005654;GO:0005737;GO:0043232;GO:0006351;GO:0005515;unknown
Pver_g10251	GO:0000902;GO:0006468;GO:0007600;GO:0018193;GO:0031175;GO:0042472;GO:0050794;GO:0000146;GO:0003779;GO:0004674;GO:0032559;GO:0043168;GO:0044877;GO:0005737;GO:0015629;GO:0030175;GO:0032420;GO:0032991;GO:0006355;GO:0003774;GO:0005515;GO:0005524;GO:0016459;unknown
Pver_g10253	GO:0002175;GO:0007010;GO:0019227;GO:0021756;GO:0021761;GO:0021794;GO:0022010;GO:0022011;GO:0030534;GO:0030913;GO:0035176;GO:0042297;GO:0045163;GO:0048812;GO:0050884;GO:0050885;GO:0071109;GO:0071205;GO:0071625;GO:1903598;GO:1905962;GO:0019899;GO:0005769;GO:0005794;GO:0005918;GO:0008076;GO:0009986;GO:0030425;GO:0030673;GO:0033270;GO:0043025;GO:0044224;GO:0044309;GO:0060076;unknown;GO:0003676;GO:0005509
Pver_g10254	GO:0019226;GO:0021756;GO:0021761;GO:0021782;GO:0021794;GO:0030534;GO:0035176;GO:0042297;GO:0042552;GO:0045163;GO:0048812;GO:0050905;GO:0071109;GO:0071205;GO:0071625;GO:1903598;GO:1905962;GO:0019899;GO:0005769;GO:0005794;GO:0005911;GO:0008076;GO:0009986;GO:0030425;GO:0030673;GO:0043025;GO:0044224;GO:0044309;GO:0060076;unknown
Pver_g10256	GO:1903358;GO:0005515;GO:0000139;GO:0005829;unknown;GO:0007052;GO:0005737;GO:0005856
Pver_g10257	GO:0006355;GO:0006656;GO:0008611;GO:0030223;GO:0032091;GO:0050873;GO:0060612;GO:0120161;GO:0003714;GO:0016491;GO:0140297;GO:0005634;GO:0005667;GO:0005777;GO:0016020;GO:0016021;unknown
Pver_g10258	GO:0006355;GO:0006656;GO:0008611;GO:0030223;GO:0032091;GO:0050873;GO:0060612;GO:0120161;GO:0003714;GO:0016491;GO:0140297;GO:0005634;GO:0005667;GO:0005777;GO:0016020;unknown
Pver_g10259	GO:0000122;GO:0003323;GO:0007224;GO:0021953;GO:0030516;GO:0032024;GO:0035094;GO:0044342;GO:0045666;GO:0045686;GO:0045687;GO:0048709;GO:0071345;GO:0071375;GO:2001222;GO:0000978;GO:0001227;GO:0003682;GO:0005634;GO:0005829;GO:0006355;GO:0000981;GO:0003677;unknown
Pver_g1026	GO:0007188;GO:0032501;GO:0048856;GO:0004930;GO:0005515;GO:0005886;GO:0007186;GO:0016021;unknown
Pver_g10260	GO:0010529;GO:0034773;GO:0045814;GO:2000035;GO:2000736;GO:0005515;GO:0042799;GO:0034968;GO:0018024;unknown
Pver_g10261	GO:0050699;unknown
Pver_g10262	GO:0000184;GO:0002184;GO:0006449;GO:0006479;GO:0016149;GO:1990825;GO:0005829;GO:0018444;GO:0006415;GO:0003747;unknown
Pver_g10263	unknown;GO:0005179;GO:0005576;GO:0016021
Pver_g10265	GO:0006952;GO:0007165;GO:0002755;GO:0043123;GO:0005515;GO:0070976;GO:0016021;unknown
Pver_g10268	GO:0001702;GO:0001756;GO:0002376;GO:0003013;GO:0003401;GO:0006469;GO:0006898;GO:0007204;GO:0007205;GO:0007568;GO:0008284;GO:0009798;GO:0010001;GO:0010243;GO:0010942;GO:0010977;GO:0014070;GO:0021872;GO:0021915;GO:0021987;GO:0030278;GO:0030326;GO:0030901;GO:0030902;GO:0033043;GO:0035774;GO:0042157;GO:0043524;GO:0044093;GO:0044242;GO:0044281;GO:0044335;GO:0044340;GO:0045596;GO:0045598;GO:0045667;GO:0045787;GO:0045893;GO:0048514;GO:0048562;GO:0048691;GO:0048694;GO:0048705;GO:0050766;GO:0051336;GO:0051481;GO:0051895;GO:0060042;GO:0060348;GO:0060603;GO:0061299;GO:0061316;GO:0061448;GO:0061642;GO:0070374;GO:0071542;GO:0097242;GO:1900149;GO:1904109;GO:1904754;GO:2000160;GO:2000343;GO:0002020;GO:0005102;GO:0038024;GO:0042802;GO:0071936;GO:0005769;GO:0009986;GO:0030136;GO:0030425;GO:0032593;GO:0032991;GO:0043025;GO:0044295;GO:0045121;GO:0045177;GO:0098590;unknown;GO:0007165;GO:0016021
Pver_g10269	GO:0000904;GO:0001702;GO:0001756;GO:0001822;GO:0003401;GO:0006469;GO:0006897;GO:0007416;GO:0008284;GO:0009798;GO:0009953;GO:0010243;GO:0010975;GO:0014070;GO:0016477;GO:0021872;GO:0021915;GO:0021987;GO:0030279;GO:0030326;GO:0030901;GO:0030902;GO:0032880;GO:0042981;GO:0044281;GO:0044335;GO:0044340;GO:0045596;GO:0045597;GO:0045598;GO:0045667;GO:0045787;GO:0045893;GO:0048514;GO:0048562;GO:0048705;GO:0048878;GO:0051130;GO:0051960;GO:0060042;GO:0060284;GO:0060341;GO:0060348;GO:0060603;GO:0061024;GO:0061299;GO:0061316;GO:0061448;GO:0071542;GO:0072657;GO:0090090;GO:0150094;GO:1901700;GO:2000160;GO:0005102;GO:0042802;GO:0071936;GO:0005769;GO:0009986;GO:0032991;GO:0044853;GO:0045202;unknown;GO:0016020
Pver_g10270	GO:0000904;GO:0001702;GO:0001756;GO:0002376;GO:0003013;GO:0003401;GO:0006898;GO:0006909;GO:0008284;GO:0009605;GO:0009798;GO:0010001;GO:0010243;GO:0010942;GO:0010976;GO:0014029;GO:0021872;GO:0021915;GO:0021987;GO:0030278;GO:0030326;GO:0030334;GO:0030902;GO:0032092;GO:0032370;GO:0032374;GO:0033043;GO:0034392;GO:0044255;GO:0044281;GO:0044335;GO:0044340;GO:0045596;GO:0045597;GO:0045598;GO:0045667;GO:0045787;GO:0045807;GO:0045944;GO:0048514;GO:0048562;GO:0048705;GO:0051091;GO:0051240;GO:0051336;GO:0051960;GO:0060042;GO:0060284;GO:0060348;GO:0060603;GO:0061178;GO:0061299;GO:0061316;GO:0061448;GO:0071397;GO:0071901;GO:0150093;GO:0150094;GO:1903078;GO:1904948;GO:1905167;GO:2000160;GO:0005041;GO:0005109;GO:0016964;GO:0017147;GO:0019210;GO:0019534;GO:0032050;GO:0034185;GO:0042803;GO:0044877;GO:0071936;GO:0005769;GO:0005794;GO:0005901;GO:0009986;GO:0016323;GO:0030659;GO:0043235;GO:0098588;GO:1990851;GO:1990909;unknown;GO:0007165;GO:0016021
Pver_g10271	GO:0001501;GO:0001756;GO:0001933;GO:0006355;GO:0006810;GO:0007369;GO:0007416;GO:0010033;GO:0010604;GO:0014033;GO:0016477;GO:0021872;GO:0021915;GO:0030278;GO:0030326;GO:0030901;GO:0031325;GO:0042127;GO:0045595;GO:0048589;GO:0048593;GO:0051128;GO:0051173;GO:0060070;GO:0060443;GO:0060562;GO:0061024;GO:0065008;GO:0065009;GO:0071542;GO:0072657;GO:1901700;GO:2000160;GO:0005102;GO:0015026;GO:0012505;GO:0031410;GO:0045121;GO:0045202;GO:0098590;GO:0005044;GO:0016020;GO:0006897;GO:0016021;unknown
Pver_g10272	unknown
Pver_g10273	unknown
Pver_g10274	unknown;GO:0006470;GO:0016791;GO:0016020
Pver_g10275	GO:0014016;GO:0048519;GO:0050794;GO:0003993;GO:0004721;GO:0005515;GO:0005829;GO:0005938;GO:0009898;GO:0042383;unknown
Pver_g10276	GO:0010468;GO:0010605;GO:0014016;GO:0048523;GO:0051171;GO:0080090;GO:2000112;GO:0005488;GO:0005938;unknown
Pver_g10277	GO:0000082;GO:0000209;GO:0001843;GO:0006417;GO:0007400;GO:0007402;GO:0007405;GO:0007406;GO:0007419;GO:0007420;GO:0008285;GO:0008356;GO:0008543;GO:0008582;GO:0009303;GO:0010586;GO:0010608;GO:0010629;GO:0014016;GO:0014019;GO:0016567;GO:0017148;GO:0021915;GO:0030182;GO:0031047;GO:0035196;GO:0035278;GO:0035282;GO:0043161;GO:0048477;GO:0050767;GO:0051246;GO:0051865;GO:0055060;GO:0060964;GO:0061158;GO:0071310;GO:0072089;GO:1900242;GO:1902692;GO:2000177;GO:2000637;GO:0003723;GO:0003730;GO:0004842;GO:0005515;GO:0008270;GO:0016740;GO:0030371;GO:0035198;GO:0045182;GO:0046872;GO:0061630;GO:0000932;GO:0005737;GO:0005829;GO:0005938;GO:0043025;GO:0045179;GO:0045180;GO:0099738;unknown
Pver_g10278	GO:0007268;GO:0003993;GO:0004725;GO:0017124;GO:0005829;GO:0009898;GO:0042383;GO:0043005;GO:0006470;unknown
Pver_g10279	GO:0007288;GO:0009566;GO:0018095;GO:0034606;GO:0120222;GO:0015631;GO:0070740;GO:0005737;GO:0036064;GO:0097731;GO:0006464;unknown
Pver_g1028	GO:0008152;GO:0050794;GO:0005515;GO:0005819;GO:0004867;GO:0005871;unknown
Pver_g10280	GO:0008284;GO:0010811;GO:0043627;GO:0044419;GO:0005515;GO:0005576;GO:0016020;unknown
Pver_g10281	unknown;GO:0015074;GO:0003676;GO:0005581;GO:0016021
Pver_g10282	GO:0005576;unknown
Pver_g10283	unknown;GO:0016021
Pver_g10284	GO:0017148;GO:1901838;GO:0042162;GO:0042802;GO:0048027;GO:0005654;GO:0005730;GO:0005938;GO:0036464;GO:1990904;GO:0003676;unknown
Pver_g10285	GO:0009987;GO:0003723;GO:0005762;GO:0006412;GO:0003735;GO:0019843;GO:0005840;unknown
Pver_g10286	GO:0007283;GO:0030154;GO:0036158;GO:0060294;GO:0005515;GO:0036157;unknown
Pver_g10287	GO:0006281;GO:0016567;GO:0030968;GO:0036335;GO:0036490;GO:2000060;GO:0002039;GO:0046872;GO:0061630;GO:0005634;GO:0005783;GO:0016020;GO:0043232;unknown
Pver_g10288	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown
Pver_g10289	GO:0000027;GO:0000470;GO:0001825;GO:0008284;GO:0035262;GO:0040018;GO:0042335;GO:0045727;GO:0070475;GO:0090327;GO:1900035;GO:1901046;GO:1901796;GO:1905516;GO:0009383;GO:0005730;GO:0001510;GO:0006396;GO:0003723;GO:0008168;GO:0008757;unknown
Pver_g1029	unknown
Pver_g10290	GO:0000054;GO:0003924;GO:0005525;GO:0005783;GO:0005829;GO:0015030;unknown
Pver_g10291	unknown;GO:0050790;GO:0019888;GO:0030289
Pver_g10292	GO:0007186;GO:0042221;GO:0008188;GO:0005886;GO:0016021;GO:0004930;unknown
Pver_g10294	GO:0006308;GO:0030262;GO:0042981;GO:0051053;GO:0004536;GO:0019904;GO:0005737;GO:0031981;GO:0043232;GO:0006309;GO:0006915;GO:0004520;GO:0016787;GO:0005634;unknown
Pver_g10295	GO:0032501;GO:0045880;GO:0048856;GO:0042802;GO:0005604;GO:0005615;GO:0009897;GO:0019897;GO:0007156;GO:0005509;GO:0016020;unknown
Pver_g10296	GO:0006909;GO:0030199;GO:0070831;GO:0004601;GO:0005615;GO:0031012;GO:0006979;GO:0007156;GO:0005509;GO:0020037;GO:0016020;GO:0098869;unknown
Pver_g10297	GO:0001867;GO:0004252;GO:0005509;GO:0042803;GO:0048306;GO:0005615;GO:0005622;GO:0043227;GO:0006508;unknown
Pver_g10298	GO:0001658;GO:0001837;GO:0001838;GO:0001889;GO:0007507;GO:0008585;GO:0009267;GO:0009880;GO:0010629;GO:0021986;GO:0022407;GO:0030237;GO:0030325;GO:0030336;GO:0030501;GO:0032349;GO:0032967;GO:0033080;GO:0038030;GO:0039018;GO:0039020;GO:0040037;GO:0042074;GO:0043547;GO:0045165;GO:0045596;GO:0045669;GO:0045836;GO:0045892;GO:0045893;GO:0048599;GO:0048703;GO:0048841;GO:0051145;GO:0051496;GO:0051894;GO:0060070;GO:0060126;GO:0060129;GO:0060231;GO:0060748;GO:0061045;GO:0061184;GO:0061205;GO:0061369;GO:0070654;GO:0071392;GO:0071560;GO:0072013;GO:0072034;GO:0072162;GO:0072174;GO:0072273;GO:2000019;GO:2000066;GO:2000180;GO:2000225;GO:2001234;GO:0003714;GO:0005109;GO:0005125;GO:0005788;GO:0005796;GO:0005886;GO:0009986;GO:0030666;GO:0031012;GO:0070062;GO:0007275;GO:0016055;GO:0005102;GO:0005576;unknown
Pver_g10299	GO:0001818;GO:0010890;GO:0030512;GO:0035634;GO:0048522;GO:0050995;GO:0070417;GO:0120163;GO:1900118;GO:1902510;GO:0042803;GO:0005634;GO:0005740;GO:0005811;GO:0006915;unknown
Pver_g103	GO:0008017;GO:0005856;GO:0005515;unknown
Pver_g1030	GO:0110165;GO:0005515;GO:0010466;GO:0010951;GO:0004867;GO:0030414;GO:0005576;GO:0005581;GO:0042151;unknown
Pver_g10300	GO:0007568;GO:0005765;GO:0005886;GO:0010008;GO:0072488;GO:0008519;GO:0016020;unknown
Pver_g10301	GO:0010102;GO:0050896;GO:0072488;GO:0005515;GO:0005765;GO:0005886;GO:0010008;GO:0016021;GO:0008519;GO:0016020;unknown
Pver_g10302	GO:0007568;GO:0072488;GO:0005765;GO:0005886;GO:0010008;GO:0016021;GO:0008519;GO:0005887;GO:0016020;unknown
Pver_g10303	GO:0007568;GO:0009987;GO:0010102;GO:0050896;GO:0005515;GO:0005886;GO:0072488;GO:0008519;GO:0016020;unknown
