"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
335 0.828893574591726 3 9 "GO:0002520" "immune system development" 0.960943467253673
397 0.273571775024007 3 166 "GO:0002521;GO:1903131" "leukocyte differentiation" 0.73368515857478
5624 0.000285066492084041 2 9 "GO:0002523" "leukocyte migration involved in inflammatory response" 0.0127981061405795
2371 0.0168310993475299 2 22 "GO:0002526" "acute inflammatory response" 0.195205687641039
3723 0.00193293472093636 2 15 "GO:0002532" "production of molecular mediator involved in inflammatory response" 0.0484713855470843
-1042 0.109817400947194 2 51 "GO:0002562;GO:0002200;GO:0016444" "somatic diversification of immune receptors" 0.52974849317501
-365 0.551033787239057 2 58 "GO:0002573" "myeloid leukocyte differentiation" 0.88928099467994
1249 0.315050614810229 3 14 "GO:0002576" "platelet degranulation" 0.765232312595872
1885 0.0264793026254875 2 30 "GO:0002577" "regulation of antigen processing and presentation" 0.256365700375807
275 0.818903420722999 2 15 "GO:0002578" "negative regulation of antigen processing and presentation" 0.960169277465154
2116 0.0418570912246606 3 20 "GO:0002604" "regulation of dendritic cell antigen processing and presentation" 0.328610647114781
2309 0.0305015336084654 6 19 "GO:0002606;GO:0002579;GO:1904417;GO:1904415" "positive regulation of xenophagy" 0.278570274543223
-1464 0.115601271775599 2 25 "GO:0002637" "regulation of immunoglobulin production" 0.535401231260199
-1714 0.167940647562391 5 14 "GO:0002639" "positive regulation of immunoglobulin production" 0.621768843745869
3828 0.0656018473522742 4 5 "GO:0002673" "regulation of acute inflammatory response" 0.409882698327846
896 2.31298702291817e-09 3 1025 "GO:0002682" "regulation of immune system process" 1.07303322971545e-06
1085 0.000102130764296222 4 282 "GO:0002683" "negative regulation of immune system process" 0.00598486278775861
861 8.81453285451691e-06 2 598 "GO:0002684" "positive regulation of immune system process" 0.000873786106106446
389 0.488293687437678 3 69 "GO:0002685" "regulation of leukocyte migration" 0.869865906548977
725 0.559545937279948 2 14 "GO:0002686" "negative regulation of leukocyte migration" 0.89108979179947
384 0.568044452628627 5 48 "GO:0002687" "positive regulation of leukocyte migration" 0.891878646968954
795 0.675371715167583 2 6 "GO:0002689" "negative regulation of leukocyte chemotaxis" 0.92302614638455
300 0.691443429934082 2 38 "GO:0002690;GO:0002688" "regulation of leukocyte chemotaxis" 0.925800279972604
-1066 0.544043022666604 2 7 "GO:0002691" "regulation of cellular extravasation" 0.888699385911087
-1607 0.439716392033202 6 5 "GO:0002693" "positive regulation of cellular extravasation" 0.847613553034544
968 0.00236622830494213 2 216 "GO:0002694;GO:0050865" "regulation of cell activation" 0.0552625644265698
1257 0.00599392377173278 2 104 "GO:0002696;GO:0050867;GO:0051251" "positive regulation of cell activation" 0.10204334445638
587 0.0671107864583223 2 213 "GO:0002697" "regulation of immune effector process" 0.414631208586306
1045 0.17785054474467 2 36 "GO:0002698" "negative regulation of immune effector process" 0.635490361099857
509 0.179133743448907 3 152 "GO:0002699" "positive regulation of immune effector process" 0.636805587343592
-361 0.404730668145165 2 116 "GO:0002700;GO:0002702" "regulation of production of molecular mediator of immune response" 0.830490838648284
1848 0.330169064461088 5 6 "GO:0002701" "negative regulation of production of molecular mediator of immune response" 0.780488824566827
117 0.815430309270106 3 86 "GO:0002703" "regulation of leukocyte mediated immunity" 0.958138765027534
-366 0.606530496180941 2 43 "GO:0002705" "positive regulation of leukocyte mediated immunity" 0.904691500849288
-38 0.952963377384589 2 51 "GO:0002706" "regulation of lymphocyte mediated immunity" 0.988210029403166
1375 0.268762580219831 3 14 "GO:0002707;GO:0002704" "negative regulation of leukocyte mediated immunity" 0.729142925966764
333 0.638899205029204 3 43 "GO:0002708;GO:0002824;GO:0002821" "positive regulation of adaptive immune response" 0.912455586043504
-346 0.710030497913981 4 25 "GO:0002711;GO:0002709" "regulation of T cell mediated immunity" 0.928417426121942
-507 0.513537084606339 2 36 "GO:0002720;GO:0002718" "regulation of cytokine production involved in immune response" 0.878028547298369
-649 0.58889689686481 2 15 "GO:0002726;GO:0002724" "regulation of T cell cytokine production" 0.899407065570862
-1204 0.437470798922456 8 9 "GO:0002735;GO:0002732;GO:0002733;GO:0002888;GO:0002730" "regulation of dendritic cell cytokine production" 0.847390374948265
1303 0.084284329072653 2 38 "GO:0002752;GO:0002220" "innate immune response activating cell surface receptor signaling pathway" 0.467341493971573
-1438 0.247439012509352 2 14 "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" 0.713591202942845
-1933 0.0418010722126971 2 24 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 0.328610647114781
1132 0.000164569316266758 4 243 "GO:0002757;GO:0002253;GO:0002764" "activation of immune response" 0.00856221853885086
211 0.663019348657982 6 93 "GO:0002761" "regulation of myeloid leukocyte differentiation" 0.920915347799148
492 0.454742839040977 2 50 "GO:0002762;GO:0045671" "negative regulation of myeloid leukocyte differentiation" 0.853292080931165
-255 0.738834186013284 2 37 "GO:0002763" "positive regulation of myeloid leukocyte differentiation" 0.934547542861225
457 0.723188997668026 3 13 "GO:0002784;GO:0002759" "regulation of antimicrobial humoral response" 0.931514251435428
472 0.803777487596085 2 6 "GO:0002786" "regulation of antibacterial peptide production" 0.955249055724925
1722 0.026437825757585 3 36 "GO:0002790;GO:0015833" "peptide transport" 0.256365700375807
239 0.908684465189586 4 5 "GO:0002807;GO:0002805" "positive regulation of antimicrobial peptide biosynthetic process" 0.978292851453289
803 0.152228623360366 2 69 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 0.598350201893757
504 0.731591500304545 3 10 "GO:0002823;GO:0002820" "negative regulation of adaptive immune response" 0.932410687315797
5099 0.00722199783246098 3 6 "GO:0002825" "regulation of T-helper 1 type immune response" 0.116699081051265
2902 0.0100875763529948 5 17 "GO:0002828" "regulation of type 2 immune response" 0.140393843892805
944 0.618902924693652 3 6 "GO:0002829" "negative regulation of type 2 immune response" 0.906278521310336
3968 0.00464925234146696 2 11 "GO:0002830" "positive regulation of type 2 immune response" 0.0851394335031137
167 0.924127643461088 2 7 "GO:0002862;GO:0002861" "regulation of inflammatory response to antigenic stimulus" 0.9807882307247
551 0.570288642828635 2 23 "GO:0002886" "regulation of myeloid leukocyte mediated immunity" 0.891878646968954
1940 0.350730910730837 4 5 "GO:0002902" "regulation of B cell apoptotic process" 0.796522061806508
-537 0.596453512856451 2 21 "GO:0002920" "regulation of humoral immune response" 0.902433131275181
-409 0.733196098321284 2 15 "GO:0002922" "positive regulation of humoral immune response" 0.932799348148496
318 0.707871273101926 2 30 "GO:0002931" "response to ischemia" 0.928417426121942
-641 0.715109712465691 2 7 "GO:0002933" "lipid hydroxylation" 0.930796298643091
-117 0.620386524648448 3 396 "GO:0003002" "regionalization" 0.907034827364574
588 0.000442799585704614 2 811 "GO:0003006" "developmental process involved in reproduction" 0.0177342826878963
1490 0.0282484289941015 2 47 "GO:0003007" "heart morphogenesis" 0.266993215976508
960 7.30168050036669e-13 2 1313 "GO:0003008" "system process" 4.06484553455414e-09
2907 0.125671815661774 2 6 "GO:0003009" "skeletal muscle contraction" 0.557126789774819
224 0.608687524777576 3 114 "GO:0003012" "muscle system process" 0.905284529178922
962 0.000833474272209974 3 265 "GO:0003013" "circulatory system process" 0.0276187575797198
-40 0.939606375408373 3 77 "GO:0003014" "renal system process" 0.982951312863022
1556 0.180902175269471 3 16 "GO:0003016" "respiratory system process" 0.638431408287697
-703 0.689056219433067 4 7 "GO:0003017;GO:0055017" "lymph circulation" 0.924656448420155
1050 0.00243679825658945 4 182 "GO:0003018" "vascular process in circulatory system" 0.0558257444215369
748 0.315361893739696 3 39 "GO:0003044" "regulation of systemic arterial blood pressure mediated by a chemical signal" 0.765232312595872
2380 0.252305566033742 3 5 "GO:0003056" "regulation of vascular associated smooth muscle contraction" 0.71625960535943
1192 0.0577215716027861 2 55 "GO:0003073" "regulation of systemic arterial blood pressure" 0.385294950974473
1772 0.228226983150415 3 10 "GO:0003084" "positive regulation of systemic arterial blood pressure" 0.695804827600416
152 0.91371075476278 2 11 "GO:0003085" "negative regulation of systemic arterial blood pressure" 0.978428167381634
-1697 0.371362049924908 4 6 "GO:0003091;GO:0050891" "multicellular organismal-level water homeostasis" 0.812965997613827
-40 0.977068453085504 2 11 "GO:0003094;GO:0097205" "renal filtration" 0.993614223776052
288 0.852392864395289 2 9 "GO:0003139;GO:0003128" "heart field specification" 0.964094082911129
1761 0.397019356032283 2 5 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 0.829034791834854
244 0.488145028838903 2 177 "GO:0003143" "embryonic heart tube morphogenesis" 0.869865906548977
108 0.895858305638918 4 32 "GO:0003146" "heart jogging" 0.975547101126998
-1560 0.115814558121754 4 22 "GO:0003148" "outflow tract septum morphogenesis" 0.53594317960416
442 0.648399675205131 2 23 "GO:0003151" "outflow tract morphogenesis" 0.915906934224724
528 0.562532525151998 6 26 "GO:0003156;GO:0001759" "regulation of animal organ formation" 0.891869431926276
-1215 0.55910527785585 3 5 "GO:0003157" "endocardium development" 0.891079856160361
-335 0.838528969410703 7 8 "GO:0003161" "cardiac conduction system development" 0.963964672308524
-682 0.4727809871812 3 24 "GO:0003170" "heart valve development" 0.865301905554988
-2397 0.206702045621283 4 6 "GO:0003171" "atrioventricular valve development" 0.66828232425133
163 0.784312321890095 3 61 "GO:0003179" "heart valve morphogenesis" 0.949726530508954
-1007 0.243847777630316 2 29 "GO:0003180" "aortic valve morphogenesis" 0.712598728644603
-1213 0.31222119965563 2 15 "GO:0003181" "atrioventricular valve morphogenesis" 0.763705081176947
-206 0.921051022758152 3 5 "GO:0003183" "mitral valve morphogenesis" 0.980336942159572
795 0.570821559035456 2 11 "GO:0003184" "pulmonary valve morphogenesis" 0.891878646968954
-858 0.421252333937137 3 19 "GO:0003188" "heart valve formation" 0.83771672890802
123 0.92701285422271 2 12 "GO:0003190" "atrioventricular valve formation" 0.982163945313201
-22 0.989286485667197 3 8 "GO:0003192;GO:0045967;GO:2001027" "negative regulation of growth rate" 0.996758319739052
1939 0.132733320836391 2 13 "GO:0003197" "endocardial cushion development" 0.570240418130183
749 0.546651444761747 4 14 "GO:0003198" "epithelial to mesenchymal transition involved in endocardial cushion formation" 0.889280326462547
-580 0.708139496348168 5 9 "GO:0003203" "endocardial cushion morphogenesis" 0.928417426121942
1072 0.0698955432228173 3 62 "GO:0003206" "cardiac chamber morphogenesis" 0.423981519370633
-1790 0.0649397682354979 2 23 "GO:0003207" "cardiac chamber formation" 0.408878839330902
61 0.942283291964308 2 31 "GO:0003208" "cardiac ventricle morphogenesis" 0.983652241008187
180 0.856011872323888 2 22 "GO:0003209" "cardiac atrium morphogenesis" 0.965050241641775
-660 0.570305254844513 4 16 "GO:0003211" "cardiac ventricle formation" 0.891878646968954
-4280 0.00921926481494984 2 8 "GO:0003215" "cardiac right ventricle morphogenesis" 0.134355097447188
-1814 0.195794184519953 2 11 "GO:0003219" "cardiac right ventricle formation" 0.659243510558964
61 0.955353284622228 3 18 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 0.988687777621198
-1058 0.610940083713897 5 5 "GO:0003229" "ventricular cardiac muscle tissue development" 0.905583209612727
3847 0.000937204297712123 2 16 "GO:0003231;GO:0003205" "cardiac chamber development" 0.0296444109395647
-814 0.580114362838594 2 10 "GO:0003241" "growth involved in heart morphogenesis" 0.8937689614795
280 0.828089935080252 2 13 "GO:0003250;GO:0060956;GO:0003348" "cardiac endothelial cell differentiation" 0.960943467253673
-1732 0.404842383542973 2 5 "GO:0003253" "cardiac neural crest cell migration involved in outflow tract morphogenesis" 0.830490838648284
552 0.560837285204116 4 24 "GO:0003254" "regulation of membrane depolarization" 0.891816528447246
-1260 0.264126131844685 6 17 "GO:0003264" "regulation of cardioblast proliferation" 0.725760205320514
-1970 0.142140678352658 2 12 "GO:0003266" "regulation of secondary heart field cardioblast proliferation" 0.583315083007948
-4443 0.00687754550236833 3 8 "GO:0003272" "endocardial cushion formation" 0.112941875550692
741 0.192900754848027 3 67 "GO:0003279" "cardiac septum development" 0.65560348122037
475 0.595961115807999 2 27 "GO:0003281" "ventricular septum development" 0.902433131275181
716 0.441335866854025 2 25 "GO:0003283" "atrial septum development" 0.847613553034544
1465 0.296059848948026 2 11 "GO:0003306" "Wnt signaling pathway involved in heart development" 0.750295206810911
1366 0.511358866220092 8 5 "GO:0003309" "type B pancreatic cell differentiation" 0.877268045684823
-696 0.603915968363332 3 12 "GO:0003321" "positive regulation of blood pressure by epinephrine-norepinephrine" 0.904691500849288
1694 0.41517650958544 2 5 "GO:0003322" "pancreatic A cell development" 0.836160982558538
-950 0.327383904548721 3 23 "GO:0003323" "type B pancreatic cell development" 0.777873106585411
-554 0.67971376119629 2 12 "GO:0003330" "regulation of extracellular matrix constituent secretion" 0.923459662980297
624 0.603267809058466 6 15 "GO:0003332;GO:0003213;GO:0003169;GO:0003252;GO:2000137;GO:0003273;GO:0060842;GO:0060837;GO:0060843;GO:0060948;GO:1902339;GO:1904747" "positive regulation of apoptotic process involved in development" 0.904691500849288
-108 0.852204706977071 4 65 "GO:0003333" "amino acid transmembrane transport" 0.964094082911129
1351 0.000804588820210366 2 134 "GO:0003341" "cilium movement" 0.0268728781625902
-1282 0.537436297651787 2 5 "GO:0003342" "proepicardium development" 0.886050873234328
-1286 0.268744306336835 3 16 "GO:0003344" "pericardium morphogenesis" 0.729142925966764
84 0.900181854714795 4 48 "GO:0003351;GO:0006858" "extracellular transport" 0.975950241171116
1620 0.0607123346429249 2 29 "GO:0003352" "regulation of cilium movement" 0.394614711594049
1459 0.406425014600791 2 7 "GO:0003353" "positive regulation of cilium movement" 0.831215303557165
1443 0.200715591937892 2 17 "GO:0003356" "regulation of cilium beat frequency" 0.66306418439842
410 0.693509168587664 4 20 "GO:0003382" "epithelial cell morphogenesis" 0.926287318024838
1161 0.17902821801087 2 29 "GO:0003401" "axis elongation" 0.636805587343592
-836 0.569629577488258 3 10 "GO:0003406" "retinal pigment epithelium development" 0.891878646968954
1440 0.121638967915003 3 25 "GO:0003407" "neural retina development" 0.549869646979874
-1321 0.525380768571731 3 5 "GO:0003408" "optic cup formation involved in camera-type eye development" 0.882803400189375
231 0.911735996904074 2 5 "GO:0003413" "chondrocyte differentiation involved in endochondral bone morphogenesis" 0.978292851453289
2794 0.179058153647733 4 5 "GO:0003415" "chondrocyte hypertrophy" 0.636805587343592
3260 0.0635931480487321 3 7 "GO:0003416;GO:0098868" "endochondral bone growth" 0.403215324814683
1755 0.355274895108893 2 6 "GO:0003417" "growth plate cartilage development" 0.801383849704703
-2365 0.255348404631421 2 5 "GO:0005513" "detection of calcium ion" 0.721219973913303
-210 0.393731544155687 2 364 "GO:0005975" "carbohydrate metabolic process" 0.828070837293052
64 0.920583592778122 2 52 "GO:0005976" "polysaccharide metabolic process" 0.980336942159572
-653 0.491680088755322 4 24 "GO:0005977;GO:0006112;GO:0044042" "glucan metabolic process" 0.87025916377083
-559 0.703721991680818 4 10 "GO:0005978;GO:0009250" "glucan biosynthetic process" 0.928417426121942
804 0.489101336474113 2 16 "GO:0005979;GO:0010962" "regulation of glucan biosynthetic process" 0.870190840572511
-1023 0.589857229459173 6 6 "GO:0005981" "regulation of glycogen catabolic process" 0.899407065570862
-996 0.570809584576985 2 7 "GO:0005984" "disaccharide metabolic process" 0.891878646968954
-594 0.158038817009444 2 123 "GO:0005996" "monosaccharide metabolic process" 0.606405911473103
-2465 0.111764155036641 4 9 "GO:0006000" "fructose metabolic process" 0.532496249978091
