"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","genes"
"201",NA,NA,"GO:0019905",0.0362977498634333,0.99027122815602,5,42,"syntaxin binding","MF",0.038035942215951,"Pver_gene_g228, Pver_gene_g1197, Pver_gene_g1823, Pver_gene_g2451, Pver_gene_g2633, Pver_gene_g2636, Pver_gene_g2639, Pver_gene_g2704, Pver_gene_g2749, Pver_gene_g3116, Pver_gene_g3740, Pver_gene_g3741, Pver_gene_g4054, Pver_gene_g4566, Pver_gene_g4685, Pver_gene_g5267, Pver_gene_g5711, Pver_gene_g5730, Pver_gene_g6484, Pver_gene_g6941, Pver_gene_g7368, Pver_gene_g8236, Pver_gene_g9017, Pver_gene_g9112, Pver_gene_g9283, Pver_gene_g9323, Pver_gene_g10244, Pver_gene_g12267, Pver_gene_g13042, Pver_gene_g14188, Pver_gene_g15833, Pver_gene_g16123, Pver_gene_g18620, Pver_gene_g19331, Pver_gene_g19927, Pver_gene_g21424, Pver_gene_g22945, Pver_gene_g23632, Pver_gene_g26554, Pver_gene_g1861, Pver_gene_g10366, Pver_gene_g25673, Pver_gene_g1861, Pver_gene_g10366, Pver_gene_g10366, Pver_gene_g25673"
"202",NA,NA,"GO:0030003",0.0066065204490813,0.999891684361681,2,3,"cellular cation homeostasis","BP",0.00770532750790021,"Pver_gene_g446, Pver_gene_g8191, Pver_gene_g18286"
"203",NA,NA,"GO:0031331",0.048350025530162,0.995557303055721,2,8,"positive regulation of cellular catabolic process","BP",0.0483698402120878,"Pver_gene_g3136, Pver_gene_g4533, Pver_gene_g6900, Pver_gene_g17313, Pver_gene_g18276, Pver_gene_g18529, Pver_gene_g19181, Pver_gene_g19748"
"204",NA,NA,"GO:0031491",0.0362817812561688,0.99442764855179,3,17,"nucleosome binding","MF",0.038035942215951,"Pver_gene_g575, Pver_gene_g1069, Pver_gene_g1876, Pver_gene_g2427, Pver_gene_g3751, Pver_gene_g4296, Pver_gene_g6749, Pver_gene_g8243, Pver_gene_g9971, Pver_gene_g10781, Pver_gene_g11485, Pver_gene_g12700, Pver_gene_g12955, Pver_gene_g13803, Pver_gene_g14492, Pver_gene_g16727, Pver_gene_g19349, Pver_gene_g1069"
"205",NA,NA,"GO:0031701",0.0491338012412334,1,1,1,"angiotensin receptor binding","MF",0.0491382744569327,"Pver_gene_g9593"
"206",NA,NA,"GO:0032405",0.0270398445975819,0.998474203449456,2,5,"MutLalpha complex binding","MF",0.0293119546952619,"Pver_gene_g1909, Pver_gene_g2644, Pver_gene_g16996, Pver_gene_g25781, Pver_gene_g26147"
"207",NA,NA,"GO:0032433",0.0410013591274775,0.993444783921572,3,16,"filopodium tip","CC",0.0418976679084037,"Pver_gene_g770, Pver_gene_g1037, Pver_gene_g2171, Pver_gene_g2173, Pver_gene_g5096, Pver_gene_g6175, Pver_gene_g6829, Pver_gene_g7350, Pver_gene_g8669, Pver_gene_g9642, Pver_gene_g11065, Pver_gene_g12083, Pver_gene_g14836, Pver_gene_g16631, Pver_gene_g21006, Pver_gene_g26285"
"208",NA,NA,"GO:0032508",0.00198128975050874,0.999461253133969,10,90,"DNA duplex unwinding","BP",0.00242366012353435,"Pver_gene_g574, Pver_gene_g795, Pver_gene_g1004, Pver_gene_g1855, Pver_gene_g2644, Pver_gene_g3205, Pver_gene_g3675, Pver_gene_g4004, Pver_gene_g7143, Pver_gene_g7693, Pver_gene_g7801, Pver_gene_g8355, Pver_gene_g8934, Pver_gene_g9111, Pver_gene_g9387, Pver_gene_g9570, Pver_gene_g9915, Pver_gene_g11924, Pver_gene_g13189, Pver_gene_g14667, Pver_gene_g15526, Pver_gene_g17195, Pver_gene_g18301, Pver_gene_g18341, Pver_gene_g18878, Pver_gene_g19220, Pver_gene_g19775, Pver_gene_g19839, Pver_gene_g20422, Pver_gene_g20791, Pver_gene_g20988, Pver_gene_g21120, Pver_gene_g24909, Pver_gene_g25077, Pver_gene_g25303, Pver_gene_g25515, Pver_gene_novel_gene_model_gene_729_gene_5de57afd, Pver_gene_g5833, Pver_gene_g6719, Pver_gene_g7143, Pver_gene_g7468, Pver_gene_g7939, Pver_gene_g9501, Pver_gene_g12764, Pver_gene_g15526, Pver_gene_g16479, Pver_gene_g16803, Pver_gene_g22938, Pver_gene_g23733, Pver_gene_g25446, Pver_gene_g2827, Pver_gene_g4884, Pver_gene_g5050, Pver_gene_g7468, Pver_gene_g9387, Pver_gene_g12764, Pver_gene_g14576, Pver_gene_g18122, Pver_gene_g19736, Pver_gene_g20249, Pver_gene_g21833, Pver_gene_g23822, Pver_gene_g24909, Pver_gene_g25295, Pver_gene_g25515, Pver_gene_g870, Pver_gene_g2060, Pver_gene_g3441, Pver_gene_g3936, Pver_gene_g4488, Pver_gene_g5050, Pver_gene_g7067, Pver_gene_g7561, Pver_gene_g11247, Pver_gene_g11835, Pver_gene_g11954, Pver_gene_g12362, Pver_gene_g12842, Pver_gene_g13429, Pver_gene_g14567, Pver_gene_g14631, Pver_gene_g14633, Pver_gene_g16113, Pver_gene_g17432, Pver_gene_g18124, Pver_gene_g18250, Pver_gene_g18654, Pver_gene_g18729, Pver_gene_g19878, Pver_gene_g19968, Pver_gene_g20247, Pver_gene_g20249, Pver_gene_g20943, Pver_gene_g21036, Pver_gene_g21428, Pver_gene_g21833, Pver_gene_g21968, Pver_gene_g22145, Pver_gene_g22190, Pver_gene_g23493, Pver_gene_g23822, Pver_gene_g24030"
"209",NA,NA,"GO:0032555",0.0314588091339428,0.993440607447704,4,31,"purine ribonucleotide binding","MF",0.0336784931621052,"Pver_gene_g173, Pver_gene_g2553, Pver_gene_g5961, Pver_gene_g6147, Pver_gene_g6496, Pver_gene_g6688, Pver_gene_g6900, Pver_gene_g7162, Pver_gene_g8291, Pver_gene_g8555, Pver_gene_g8556, Pver_gene_g8558, Pver_gene_g8560, Pver_gene_g11651, Pver_gene_g12478, Pver_gene_g13135, Pver_gene_g15010, Pver_gene_g16254, Pver_gene_g16614, Pver_gene_g18276, Pver_gene_g18387, Pver_gene_g18388, Pver_gene_g18389, Pver_gene_g18529, Pver_gene_g19181, Pver_gene_g19716, Pver_gene_g19719, Pver_gene_g19748, Pver_gene_g21311, Pver_gene_g23745, Pver_gene_g26740"
"210",NA,NA,"GO:0032700",0.0423328294705026,0.996513637762104,2,7,"negative regulation of interleukin-17 production","BP",0.0428378362796252,"Pver_gene_g3175, Pver_gene_g3290, Pver_gene_g8727, Pver_gene_g8877, Pver_gene_g11990, Pver_gene_g14069, Pver_gene_g19771"
"211",NA,NA,"GO:0032722",0.019856768476837,0.997653574831917,3,14,"positive regulation of chemokine production","BP",0.0218761008643119,"Pver_gene_g1116, Pver_gene_g3290, Pver_gene_g4453, Pver_gene_g9872, Pver_gene_g11625, Pver_gene_g11845, Pver_gene_g13961, Pver_gene_g17571, Pver_gene_g17572, Pver_gene_g18802, Pver_gene_g19022, Pver_gene_g19771, Pver_gene_g22757, Pver_gene_g22828, Pver_gene_split_gene_gene_gene_g2081-g2081"
"212",NA,NA,"GO:0032727",0.010389601930301,0.999136041591137,3,9,"positive regulation of interferon-alpha production","BP",0.0119859039282037,"Pver_gene_g1032, Pver_gene_g1446, Pver_gene_g8820, Pver_gene_g9001, Pver_gene_g9111, Pver_gene_g9181, Pver_gene_g16994, Pver_gene_g17894, Pver_gene_g25929"
"213",NA,NA,"GO:0032731",0.0256618716782705,0.996507606220523,3,19,"positive regulation of interleukin-1 beta production","BP",0.0280341689381997,"Pver_gene_g541, Pver_gene_g979, Pver_gene_g981, Pver_gene_g1116, Pver_gene_g1539, Pver_gene_g1932, Pver_gene_g3009, Pver_gene_g3290, Pver_gene_g3695, Pver_gene_g4453, Pver_gene_g8403, Pver_gene_g10214, Pver_gene_g14232, Pver_gene_g15410, Pver_gene_g15603, Pver_gene_g19771, Pver_gene_g22224, Pver_gene_g22418, Pver_gene_g22629, Pver_gene_split_gene_gene_gene_g2081-g2081"
"214",NA,NA,"GO:0032735",0.0116087105023438,0.998960463877425,3,10,"positive regulation of interleukin-12 production","BP",0.0133390883753397,"Pver_gene_g1670, Pver_gene_g3290, Pver_gene_g8729, Pver_gene_g11625, Pver_gene_g14232, Pver_gene_g17894, Pver_gene_g17932, Pver_gene_g19771, Pver_gene_g23769, Pver_gene_g25929"
"215",NA,NA,"GO:0032741",0.0196431499081968,0.999067469863785,2,5,"positive regulation of interleukin-18 production","BP",0.0216570484008172,"Pver_gene_g3137, Pver_gene_g3290, Pver_gene_g9111, Pver_gene_g15410, Pver_gene_g19771"
"216",NA,NA,"GO:0032870",0.0360848945306389,0.992108807249866,4,33,"cellular response to hormone stimulus","BP",0.0379323030066094,"Pver_gene_g456, Pver_gene_g2500, Pver_gene_g3130, Pver_gene_g3360, Pver_gene_g3417, Pver_gene_g3669, Pver_gene_g4963, Pver_gene_g5502, Pver_gene_g5720, Pver_gene_g7074, Pver_gene_g8686, Pver_gene_g8817, Pver_gene_g8818, Pver_gene_g8819, Pver_gene_g9590, Pver_gene_g9657, Pver_gene_g9884, Pver_gene_g10956, Pver_gene_g11338, Pver_gene_g11615, Pver_gene_g11942, Pver_gene_g12231, Pver_gene_g13507, Pver_gene_g13799, Pver_gene_g15156, Pver_gene_g18305, Pver_gene_g26222, Pver_gene_novel_gene_model_gene_9_gene_5de57afd, Pver_gene_g11247, Pver_gene_g11835, Pver_gene_g20943, Pver_gene_g22145, Pver_gene_g22190, Pver_gene_g24030"
"217",NA,NA,"GO:0033180",0.015377243325285,0.999359567528496,2,5,"proton-transporting V-type ATPase, V1 domain","CC",0.0173356956001905,"Pver_gene_g3145, Pver_gene_g3145, Pver_gene_g8526, Pver_gene_g9247, Pver_gene_g16157, Pver_gene_g17862, Pver_gene_g16157"
"218",NA,NA,"GO:0033643",0.0385674077922517,0.993731385494934,3,23,"host cell part","CC",0.0395577007094197,"Pver_gene_g1797, Pver_gene_g4665, Pver_gene_g6137, Pver_gene_g8198, Pver_gene_g9407, Pver_gene_g10932, Pver_gene_g13236, Pver_gene_g14427, Pver_gene_g16075, Pver_gene_g17668, Pver_gene_g18588, Pver_gene_g19461, Pver_gene_g19628, Pver_gene_g21073, Pver_gene_g21850, Pver_gene_g21959, Pver_gene_g21993, Pver_gene_g22309, Pver_gene_g22401, Pver_gene_g22616, Pver_gene_g22648, Pver_gene_g24349, Pver_gene_g24403"
"219",NA,NA,"GO:0035639",0.00405414849949105,0.999571689730094,4,17,"purine ribonucleoside triphosphate binding","MF",0.00488052835801745,"Pver_gene_g173, Pver_gene_g2553, Pver_gene_g6496, Pver_gene_g6688, Pver_gene_g6900, Pver_gene_g7162, Pver_gene_g8291, Pver_gene_g11651, Pver_gene_g13135, Pver_gene_g15010, Pver_gene_g16614, Pver_gene_g18276, Pver_gene_g18529, Pver_gene_g19181, Pver_gene_g19748, Pver_gene_g21311, Pver_gene_g23745"
"220",NA,NA,"GO:0039621",0.0297663695385723,1,1,1,"T=13 icosahedral viral capsid","CC",0.0321621616473577,"Pver_gene_g7561"
"221",NA,NA,"GO:0039624",0.0297663695385723,1,1,1,"viral outer capsid","CC",0.0321621616473577,"Pver_gene_g7561"
"222",NA,NA,"GO:0042025",0.0023458245133701,0.999783279253745,4,19,"host cell nucleus","CC",0.00286655345451588,"Pver_gene_g9313, Pver_gene_g9930, Pver_gene_g19319, Pver_gene_g20182, Pver_gene_g21623, Pver_gene_g25138, Pver_gene_g7561, Pver_gene_g11247, Pver_gene_g11835, Pver_gene_g13681, Pver_gene_g15125, Pver_gene_g18237, Pver_gene_g19986, Pver_gene_g20517, Pver_gene_g20943, Pver_gene_g21036, Pver_gene_g22145, Pver_gene_g22190, Pver_gene_g24030"
"223",NA,NA,"GO:0042423",0.0298594695926478,1,1,1,"catecholamine biosynthetic process","BP",0.0321779833693271,"Pver_gene_g16205"
"224",NA,NA,"GO:0042632",0.0344001132430423,0.990911319705056,5,42,"cholesterol homeostasis","BP",0.0363578432650041,"Pver_gene_g1581, Pver_gene_g1598, Pver_gene_g1631, Pver_gene_g2451, Pver_gene_g2847, Pver_gene_g3014, Pver_gene_g3463, Pver_gene_g4105, Pver_gene_g4420, Pver_gene_g4432, Pver_gene_g4796, Pver_gene_g4927, Pver_gene_g5052, Pver_gene_g5056, Pver_gene_g5422, Pver_gene_g5450, Pver_gene_g6639, Pver_gene_g6941, Pver_gene_g7804, Pver_gene_g7950, Pver_gene_g8973, Pver_gene_g9017, Pver_gene_g9283, Pver_gene_g9329, Pver_gene_g11434, Pver_gene_g11435, Pver_gene_g12775, Pver_gene_g12804, Pver_gene_g13397, Pver_gene_g13690, Pver_gene_g14243, Pver_gene_g14676, Pver_gene_g14677, Pver_gene_g16790, Pver_gene_g18239, Pver_gene_g18822, Pver_gene_g20203, Pver_gene_g22997, Pver_gene_g23081, Pver_gene_g24167, Pver_gene_g25848, Pver_gene_g26554, Pver_gene_g1631"
"225",NA,NA,"GO:0043170",0.000338586956621648,0.999902746663183,14,135,"macromolecule metabolic process","BP",0.000530886552402795,"Pver_gene_g240, Pver_gene_g363, Pver_gene_g685, Pver_gene_g1326, Pver_gene_g1367, Pver_gene_g1417, Pver_gene_g1646, Pver_gene_g1648, Pver_gene_g2254, Pver_gene_g2324, Pver_gene_g3013, Pver_gene_g3139, Pver_gene_g3447, Pver_gene_g3449, Pver_gene_g3616, Pver_gene_g3635, Pver_gene_g3943, Pver_gene_g3949, Pver_gene_g4665, Pver_gene_g4807, Pver_gene_g4932, Pver_gene_g5131, Pver_gene_g5316, Pver_gene_g5409, Pver_gene_g7315, Pver_gene_g8062, Pver_gene_g9676, Pver_gene_g10331, Pver_gene_g10590, Pver_gene_g10651, Pver_gene_g10892, Pver_gene_g10943, Pver_gene_g11097, Pver_gene_g11154, Pver_gene_g11355, Pver_gene_g11574, Pver_gene_g12140, Pver_gene_g12147, Pver_gene_g12237, Pver_gene_g12363, Pver_gene_g13212, Pver_gene_g13359, Pver_gene_g13385, Pver_gene_g14144, Pver_gene_g14488, Pver_gene_g14523, Pver_gene_g14689, Pver_gene_g14966, Pver_gene_g15218, Pver_gene_g15536, Pver_gene_g15615, Pver_gene_g15616, Pver_gene_g15912, Pver_gene_g15929, Pver_gene_g15931, Pver_gene_g15989, Pver_gene_g16001, Pver_gene_g16115, Pver_gene_g16652, Pver_gene_g16684, Pver_gene_g17072, Pver_gene_g17088, Pver_gene_g17227, Pver_gene_g17309, Pver_gene_g17333, Pver_gene_g17336, Pver_gene_g18017, Pver_gene_g18312, Pver_gene_g18367, Pver_gene_g18381, Pver_gene_g18411, Pver_gene_g18489, Pver_gene_g18996, Pver_gene_g18997, Pver_gene_g19116, Pver_gene_g19200, Pver_gene_g19351, Pver_gene_g19502, Pver_gene_g19672, Pver_gene_g19686, Pver_gene_g19709, Pver_gene_g19738, Pver_gene_g19872, Pver_gene_g20001, Pver_gene_g20231, Pver_gene_g20418, Pver_gene_g20697, Pver_gene_g20924, Pver_gene_g21184, Pver_gene_g22034, Pver_gene_g22091, Pver_gene_g22291, Pver_gene_g22345, Pver_gene_g22447, Pver_gene_g22596, Pver_gene_g22621, Pver_gene_g22982, Pver_gene_g23334, Pver_gene_g23376, Pver_gene_g23567, Pver_gene_g23992, Pver_gene_g24205, Pver_gene_g24682, Pver_gene_g25617, Pver_gene_g25642, Pver_gene_g26219, Pver_gene_g26220, Pver_gene_g26221, Pver_gene_g26338, Pver_gene_g26347, Pver_gene_g26435, Pver_gene_g26603, Pver_gene_g26670, Pver_gene_g26780, Pver_gene_g6765, Pver_gene_g14451, Pver_gene_g14523, Pver_gene_g15159, Pver_gene_g23731, Pver_gene_g6583, Pver_gene_g14215, Pver_gene_g15095, Pver_gene_g16560, Pver_gene_g17798, Pver_gene_g18090, Pver_gene_g18205, Pver_gene_g18218, Pver_gene_g18515, Pver_gene_g18981, Pver_gene_g20325, Pver_gene_g20546, Pver_gene_g21486, Pver_gene_g21612, Pver_gene_g22109, Pver_gene_g23194, Pver_gene_g24084"
"226",NA,NA,"GO:0044166",0.0297663695385723,1,1,1,"host cell endoplasmic reticulum lumen","CC",0.0321621616473577,"Pver_gene_g7561"
"227",NA,NA,"GO:0044238",0.00653418940896924,0.99704088801059,18,256,"primary metabolic process","BP",0.00762339447268091,"Pver_gene_g240, Pver_gene_g320, Pver_gene_g363, Pver_gene_g510, Pver_gene_g852, Pver_gene_g891, Pver_gene_g893, Pver_gene_g1326, Pver_gene_g1367, Pver_gene_g1445, Pver_gene_g1471, Pver_gene_g1531, Pver_gene_g1532, Pver_gene_g1646, Pver_gene_g1648, Pver_gene_g1859, Pver_gene_g2254, Pver_gene_g2320, Pver_gene_g2324, Pver_gene_g2807, Pver_gene_g3013, Pver_gene_g3113, Pver_gene_g3139, Pver_gene_g3336, Pver_gene_g3447, Pver_gene_g3449, Pver_gene_g3616, Pver_gene_g3635, Pver_gene_g3756, Pver_gene_g3943, Pver_gene_g3949, Pver_gene_g4164, Pver_gene_g4456, Pver_gene_g4665, Pver_gene_g4699, Pver_gene_g4702, Pver_gene_g4703, Pver_gene_g4807, Pver_gene_g4932, Pver_gene_g5131, Pver_gene_g5316, Pver_gene_g5409, Pver_gene_g5937, Pver_gene_g5951, Pver_gene_g6537, Pver_gene_g6745, Pver_gene_g6893, Pver_gene_g7160, Pver_gene_g7315, Pver_gene_g7408, Pver_gene_g7699, Pver_gene_g8048, Pver_gene_g8140, Pver_gene_g8190, Pver_gene_g8299, Pver_gene_g8320, Pver_gene_g8485, Pver_gene_g8590, Pver_gene_g9028, Pver_gene_g9146, Pver_gene_g9281, Pver_gene_g9456, Pver_gene_g9676, Pver_gene_g9687, Pver_gene_g9690, Pver_gene_g9692, Pver_gene_g9768, Pver_gene_g9926, Pver_gene_g9927, Pver_gene_g10614, Pver_gene_g10651, Pver_gene_g10744, Pver_gene_g10784, Pver_gene_g10943, Pver_gene_g11010, Pver_gene_g11097, Pver_gene_g11154, Pver_gene_g11355, Pver_gene_g11574, Pver_gene_g11658, Pver_gene_g11695, Pver_gene_g11807, Pver_gene_g12140, Pver_gene_g12147, Pver_gene_g12237, Pver_gene_g12363, Pver_gene_g12482, Pver_gene_g12745, Pver_gene_g12988, Pver_gene_g13327, Pver_gene_g13359, Pver_gene_g13385, Pver_gene_g13684, Pver_gene_g13740, Pver_gene_g13796, Pver_gene_g14078, Pver_gene_g14130, Pver_gene_g14144, Pver_gene_g14200, Pver_gene_g14376, Pver_gene_g14405, Pver_gene_g14488, Pver_gene_g14523, Pver_gene_g14610, Pver_gene_g14689, Pver_gene_g14966, Pver_gene_g15218, Pver_gene_g15338, Pver_gene_g15536, Pver_gene_g15615, Pver_gene_g15616, Pver_gene_g15912, Pver_gene_g15929, Pver_gene_g15931, Pver_gene_g15989, Pver_gene_g16001, Pver_gene_g16115, Pver_gene_g16540, Pver_gene_g16652, Pver_gene_g16684, Pver_gene_g16783, Pver_gene_g17052, Pver_gene_g17072, Pver_gene_g17088, Pver_gene_g17104, Pver_gene_g17118, Pver_gene_g17149, Pver_gene_g17152, Pver_gene_g17222, Pver_gene_g17227, Pver_gene_g17308, Pver_gene_g17309, Pver_gene_g17333, Pver_gene_g17336, Pver_gene_g17413, Pver_gene_g17648, Pver_gene_g17699, Pver_gene_g17765, Pver_gene_g17883, Pver_gene_g18017, Pver_gene_g18312, Pver_gene_g18367, Pver_gene_g18411, Pver_gene_g18489, Pver_gene_g18734, Pver_gene_g18996, Pver_gene_g18997, Pver_gene_g19021, Pver_gene_g19116, Pver_gene_g19192, Pver_gene_g19200, Pver_gene_g19229, Pver_gene_g19351, Pver_gene_g19412, Pver_gene_g19413, Pver_gene_g19502, Pver_gene_g19672, Pver_gene_g19686, Pver_gene_g19709, Pver_gene_g19729, Pver_gene_g19738, Pver_gene_g19841, Pver_gene_g19872, Pver_gene_g19940, Pver_gene_g20001, Pver_gene_g20093, Pver_gene_g20231, Pver_gene_g20358, Pver_gene_g20418, Pver_gene_g20697, Pver_gene_g20924, Pver_gene_g21145, Pver_gene_g21184, Pver_gene_g22034, Pver_gene_g22091, Pver_gene_g22291, Pver_gene_g22345, Pver_gene_g22447, Pver_gene_g22596, Pver_gene_g22621, Pver_gene_g22940, Pver_gene_g22966, Pver_gene_g22982, Pver_gene_g23086, Pver_gene_g23116, Pver_gene_g23325, Pver_gene_g23334, Pver_gene_g23376, Pver_gene_g23407, Pver_gene_g23567, Pver_gene_g23692, Pver_gene_g23963, Pver_gene_g24177, Pver_gene_g24188, Pver_gene_g24205, Pver_gene_g24226, Pver_gene_g24520, Pver_gene_g24605, Pver_gene_g24907, Pver_gene_g24950, Pver_gene_g25173, Pver_gene_g25251, Pver_gene_g25498, Pver_gene_g25599, Pver_gene_g25600, Pver_gene_g25617, Pver_gene_g25639, Pver_gene_g25642, Pver_gene_g26082, Pver_gene_g26219, Pver_gene_g26220, Pver_gene_g26221, Pver_gene_g26347, Pver_gene_g26435, Pver_gene_g26535, Pver_gene_g26603, Pver_gene_g26655, Pver_gene_g26670, Pver_gene_g26780, Pver_gene_g26836, Pver_gene_g23743, Pver_gene_g477, Pver_gene_g5524, Pver_gene_g6765, Pver_gene_g14451, Pver_gene_g14523, Pver_gene_g15159, Pver_gene_g17339, Pver_gene_g20240, Pver_gene_g23780, Pver_gene_g24491, Pver_gene_g628, Pver_gene_g3448, Pver_gene_g6467, Pver_gene_g6583, Pver_gene_g11973, Pver_gene_g14043, Pver_gene_g14215, Pver_gene_g14438, Pver_gene_g15095, Pver_gene_g16560, Pver_gene_g17609, Pver_gene_g17798, Pver_gene_g18090, Pver_gene_g18205, Pver_gene_g18218, Pver_gene_g18515, Pver_gene_g18981, Pver_gene_g19587, Pver_gene_g20325, Pver_gene_g20546, Pver_gene_g21486, Pver_gene_g21612, Pver_gene_g22109, Pver_gene_g23194, Pver_gene_g23385, Pver_gene_g23596, Pver_gene_g23700"
"228",NA,NA,"GO:0046696",0.0300447721533167,1,1,1,"lipopolysaccharide receptor complex","CC",0.0323618004710677,"Pver_gene_g25929"
