gene_id	GO.ID
Pver_g12346	GO:0090304;GO:0016740;GO:0016787;GO:0110165;GO:0015074;GO:0003676
Pver_g12348	GO:0000132;GO:0008277;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g12349	GO:0045893;GO:0005654;GO:0006355;GO:0032783
Pver_g1238	GO:0009987;GO:0003676;GO:0005737;GO:0016020;GO:0043231;GO:0016021
Pver_g12428	GO:0006979;GO:0014070;GO:0015721;GO:0015747;GO:0015911;GO:0030335;GO:0032310;GO:0033700;GO:0034204;GO:0034775;GO:0038183;GO:0048661;GO:0050729;GO:0060271;GO:0060326;GO:0070730;GO:0071716;GO:1901215;GO:1904646;GO:1990961;GO:0000166;GO:0001409;GO:0005324;GO:0008559;GO:0015132;GO:0015143;GO:0015431;GO:0015432;GO:0015562;GO:0034634;GO:0005887;GO:0016323;GO:0031088;GO:0098591;GO:0042908;GO:0055085;GO:0005524;GO:0140359;GO:0016021;GO:0016020
Pver_g12429	GO:0010243;GO:0014070;GO:0015732;GO:0015747;GO:0032501;GO:0032940;GO:0038183;GO:0042908;GO:0048661;GO:0060271;GO:0070730;GO:0071716;GO:0140115;GO:0001409;GO:0015132;GO:0015143;GO:0015431;GO:0015432;GO:0015562;GO:0022853;GO:0034634;GO:0016323;GO:0031088;GO:0098591;GO:0055085;GO:0005524;GO:0008559;GO:0140359;GO:0016021
Pver_g12432	GO:0010243;GO:0014070;GO:0015732;GO:0015747;GO:0032501;GO:0032940;GO:0038183;GO:0042908;GO:0048661;GO:0060271;GO:0070730;GO:0071716;GO:0140115;GO:0001409;GO:0015132;GO:0015143;GO:0015431;GO:0015432;GO:0015562;GO:0022853;GO:0034634;GO:0016323;GO:0031088;GO:0098591;GO:0055085;GO:0005524;GO:0008559;GO:0140359;GO:0016021
Pver_g12437	GO:0006355;GO:0097159;GO:0140110;GO:0140640;GO:1901363;GO:0005634;GO:0005737;GO:0003723;GO:0004386;GO:0004540;GO:0030374;GO:0046872;GO:0045893;GO:0090501
Pver_g12438	GO:0045944;GO:0005515;GO:0030374;GO:0097159;GO:0140640;GO:1901363;GO:0005634;GO:0005737;GO:0003723;GO:0004386;GO:0004540;GO:0046872;GO:0005488
Pver_g12452	GO:0006259;GO:0004518;GO:0016740;GO:0097159;GO:0140640;GO:1901363;GO:0005634
Pver_g12464	GO:0046872;GO:0016021
Pver_g12480	GO:0030326;GO:0030501;GO:0035583;GO:0045669;GO:0045671;GO:0060346;GO:0005509;GO:0005515;GO:0030023;GO:0001527;GO:0005576
Pver_g12481	GO:0030326;GO:0030501;GO:0035583;GO:0045669;GO:0045671;GO:0060346;GO:0005509;GO:0005515;GO:0030023;GO:0001527;GO:0005576
Pver_g12507	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944;GO:0006468;GO:0004672;GO:0004713;GO:0005524
Pver_g12524	GO:0009987;GO:0004672;GO:0016020;GO:0006468;GO:0005524
Pver_g12530	GO:0110165;GO:0030414;GO:0005576;GO:0016021
Pver_g12531	GO:0007155;GO:0030198;GO:0005515;GO:0005518;GO:0030020;GO:0005576;GO:0005581;GO:0031012;GO:0032991;GO:0062023
Pver_g12539	GO:0015074;GO:0003676
Pver_g12572	GO:0000423;GO:0007265;GO:0007411;GO:0008340;GO:0009792;GO:0010468;GO:0010941;GO:0012501;GO:0018105;GO:0018107;GO:0021707;GO:0021933;GO:0030516;GO:0031102;GO:0031333;GO:0031623;GO:0032880;GO:0034198;GO:0034727;GO:0040014;GO:0040024;GO:0043277;GO:0044805;GO:0045138;GO:0046777;GO:0048671;GO:0051386;GO:0061709;GO:0075044;GO:0098780;GO:2000786;GO:0004674;GO:0005524;GO:0019901;GO:0031267;GO:0042802;GO:0044877;GO:0051879;GO:0106310;GO:0005741;GO:0005789;GO:0005829;GO:0030424;GO:0030659;GO:0032045;GO:0043025;GO:0055037;GO:0097629;GO:0097632;GO:0097635;GO:1990316;GO:0006468;GO:0004672
Pver_g12593	GO:0006811;GO:0005216;GO:0005515;GO:0016021;GO:0034220;GO:0016020
Pver_g12595	GO:0006811;GO:0034220;GO:0005216;GO:0016020;GO:0016021
Pver_g1260	GO:0001666;GO:0003002;GO:0003206;GO:0003231;GO:0003279;GO:0006811;GO:0006898;GO:0007166;GO:0007548;GO:0009725;GO:0009968;GO:0010975;GO:0015031;GO:0030900;GO:0031667;GO:0032496;GO:0033554;GO:0044281;GO:0045860;GO:0048598;GO:0048608;GO:0048646;GO:0048667;GO:0048729;GO:0048812;GO:0048844;GO:0050769;GO:0050808;GO:0051130;GO:0051241;GO:0051641;GO:0060173;GO:0060429;GO:0060976;GO:0071310;GO:0097242;GO:0098657;GO:1901701;GO:0005515;GO:0005615;GO:0005768;GO:0005903;GO:0009986;GO:0030424;GO:0036477;GO:0045177;GO:0098590;GO:0006897;GO:0005886;GO:0016020;GO:0016021
Pver_g12613	GO:0007275;GO:0009653;GO:0031012;GO:0005509;GO:0016021
Pver_g12620	GO:0003676;GO:0005509;GO:0008270
Pver_g12623	GO:0005515;GO:0008168;GO:0016740
Pver_g12624	GO:0010043;GO:0032868;GO:0045471;GO:0070500;GO:0034722;GO:0005615;GO:0005829;GO:0043231;GO:0008242
Pver_g12665	GO:0001819;GO:0002224;GO:0002700;GO:0016567;GO:0030162;GO:0032088;GO:0032648;GO:0033209;GO:0042981;GO:0043122;GO:0043410;GO:0045860;GO:0048523;GO:0050688;GO:0051091;GO:0005164;GO:0008289;GO:0016740;GO:0019901;GO:0019903;GO:0031625;GO:0031996;GO:0042802;GO:0005737;GO:0009898;GO:0012505;GO:0031090;GO:0035631;GO:0043231;GO:0007165;GO:0005515;GO:0008270;GO:0046872
Pver_g12666	GO:0006635;GO:0009083;GO:0004300;GO:0005515;GO:0043956;GO:0120092;GO:0005759;GO:0003824
Pver_g12681	unknown
Pver_g12682	GO:0006278;GO:0032197;GO:0004519;GO:0005488;GO:0016779;GO:0140097
Pver_g12701	GO:0001707;GO:0001756;GO:0001945;GO:0003008;GO:0007155;GO:0010470;GO:0010718;GO:0010951;GO:0014028;GO:0030010;GO:0030513;GO:0045199;GO:0045494;GO:0046549;GO:0055111;GO:0005515;GO:0019828;GO:0044877;GO:0005615;GO:0005737;GO:0016324;GO:0016327;GO:0035003;GO:0043231;GO:0005509;GO:0008168;GO:0008171
Pver_g12736	GO:0007268;GO:0042391;GO:0050794;GO:0050896;GO:0005230;GO:0042166;GO:0098960;GO:0005892;GO:0043005;GO:0045202;GO:0006811;GO:0034220;GO:0004888;GO:0005216;GO:0016021
Pver_g12745	GO:0019752;GO:0044238;GO:0016836;GO:0005737;GO:0003824
Pver_g12746	GO:0001937;GO:0002232;GO:0002526;GO:0002540;GO:0006959;GO:0007584;GO:0019233;GO:0030501;GO:0036336;GO:0042593;GO:0042759;GO:0045598;GO:0045907;GO:0050728;GO:0050796;GO:0055093;GO:0061044;GO:0106014;GO:1900015;GO:1900407;GO:1901753;GO:1903426;GO:1903573;GO:1903671;GO:1904960;GO:1904999;GO:2001301;GO:0004051;GO:0005506;GO:0005515;GO:0005576;GO:0005641;GO:0005654;GO:0005829;GO:0016363;GO:0030141;GO:0030425;GO:0031965;GO:0042383;GO:0048471;GO:0016702;GO:0020037;GO:0046872
Pver_g1280	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g12828	GO:0008016;GO:0009653;GO:0009987;GO:0004713;GO:0005515;GO:0110165;GO:0006468;GO:0003676;GO:0004672;GO:0005524;GO:0008270
Pver_g12841	GO:0016020;GO:0016021
Pver_g12946	GO:0006259;GO:0005488;GO:0016779;GO:0016787;GO:0015074;GO:0003676
Pver_g12950	GO:0046983;GO:0016021
Pver_g12960	GO:0008376;GO:0005794;GO:0032580
Pver_g12965	GO:0005737;GO:0005515
Pver_g12986	GO:0000132;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0008022;GO:0019904;GO:0030695;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g12987	GO:0008080
Pver_g13006	GO:0090304;GO:0016740;GO:0016787
Pver_g13103	GO:0007275;GO:0009888;GO:0009987;GO:0005515;GO:0005737;GO:0005856
Pver_g13135	GO:0000380;GO:0001556;GO:0001666;GO:0001933;GO:0006111;GO:0006355;GO:0006898;GO:0008286;GO:0009749;GO:0009887;GO:0010042;GO:0010310;GO:0010560;GO:0010629;GO:0014823;GO:0018108;GO:0021549;GO:0021766;GO:0032094;GO:0032147;GO:0032355;GO:0032410;GO:0033280;GO:0033574;GO:0034612;GO:0042593;GO:0042594;GO:0043243;GO:0043408;GO:0045444;GO:0045471;GO:0045719;GO:0045787;GO:0045913;GO:0045935;GO:0046777;GO:0048009;GO:0051050;GO:0051384;GO:0062013;GO:0097062;GO:0097242;GO:0097421;GO:1902438;GO:1902533;GO:1904638;GO:1990402;GO:1990535;GO:2000026;GO:2000241;GO:2000252;GO:0005009;GO:0005010;GO:0005520;GO:0019903;GO:0019904;GO:0031405;GO:0032555;GO:0035639;GO:0038024;GO:0043423;GO:0043559;GO:0043560;GO:0044877;GO:0005634;GO:0005768;GO:0005829;GO:0005887;GO:0009897;GO:0032590;GO:0032809;GO:0043235;GO:0045202;GO:0060417;GO:0006468;GO:0004672;GO:0004713;GO:0005524
Pver_g13155	GO:0001889;GO:0001958;GO:0002062;GO:0003347;GO:0003416;GO:0008284;GO:0009953;GO:0010595;GO:0010863;GO:0021628;GO:0030282;GO:0031101;GO:0035988;GO:0036342;GO:0042531;GO:0042664;GO:0043406;GO:0043552;GO:0043589;GO:0045471;GO:0045597;GO:0045893;GO:0046777;GO:0048640;GO:0048738;GO:0048916;GO:0060249;GO:0070374;GO:0070977;GO:0071699;GO:1902178;GO:0000166;GO:0005007;GO:0008201;GO:0017134;GO:0042802;GO:0005783;GO:0005794;GO:0005887;GO:0005925;GO:0030133;GO:0043235;GO:0006468;GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0016310;GO:0018108;GO:0004714;GO:0016301;GO:0016020
Pver_g13161	GO:0019752;GO:0003824
Pver_g13185	GO:0006569;GO:0007568;GO:0019748;GO:1904985;GO:1905004;GO:1905012;GO:0001760;GO:0005515;GO:0008270;GO:0016787;GO:0005829
Pver_g13201	GO:0000132;GO:0007346;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019900;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0030496;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g13219	GO:0090304;GO:0016787
Pver_g13240	GO:0090304;GO:0016787;GO:0006310;GO:0015074;GO:0003677
Pver_g13244	GO:0006520;GO:0008150;GO:0008652;GO:0009088;GO:0003674;GO:0004795;GO:0016829;GO:0030170;GO:0005575
Pver_g13252	GO:0007165;GO:0030587;GO:0000166;GO:0004672;GO:0005622
Pver_g13254	GO:0000132;GO:0008277;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g13255	GO:0003676;GO:0008270
Pver_g13289	GO:0007095;GO:0048478;GO:0005515;GO:0005634;GO:0030894
Pver_g13313	unknown
Pver_g13321	GO:0001937;GO:0002232;GO:0002526;GO:0002540;GO:0006959;GO:0007584;GO:0019233;GO:0030501;GO:0036336;GO:0042593;GO:0042759;GO:0045598;GO:0045907;GO:0050728;GO:0050796;GO:0055093;GO:0061044;GO:0106014;GO:1900015;GO:1900407;GO:1901753;GO:1903426;GO:1903573;GO:1903671;GO:1904960;GO:1904999;GO:2001301;GO:0004051;GO:0005506;GO:0005515;GO:0016829;GO:0005576;GO:0005641;GO:0005654;GO:0005829;GO:0016363;GO:0030141;GO:0030425;GO:0031965;GO:0042383;GO:0048471;GO:0016702;GO:0046872
Pver_g13354	GO:0048021;GO:0071702;GO:0003824;GO:0005737;GO:0016020;GO:0043231;GO:0055085;GO:0022857
Pver_g13360	GO:0016021
Pver_g13362	GO:0005576;GO:0005509
Pver_g13363	GO:0005576
Pver_g13373	unknown
Pver_g13382	GO:0000012;GO:0007076;GO:0010032;GO:0045132;GO:0051301;GO:0051383;GO:0003682;GO:0003697;GO:0005515;GO:0005524;GO:0000228;GO:0000793;GO:0000796;GO:0005654;GO:0005730;GO:0005829;GO:0051276;GO:0016887;GO:0005694
Pver_g13430	GO:0005515
Pver_g13437	unknown
Pver_g13443	GO:0001890;GO:0016567;GO:0043066;GO:0004842;GO:0005488;GO:0030414;GO:0005737;GO:0012505;GO:0043231;GO:0006915;GO:0032465;GO:0005515;GO:0016020
Pver_g13450	GO:0003824
Pver_g13454	GO:0002192;GO:0002218;GO:0002376;GO:0007472;GO:0009597;GO:0032481;GO:0045087;GO:0051607;GO:0071360;GO:1900246;GO:2000767;GO:0003676;GO:0003677;GO:0003690;GO:0003723;GO:0003727;GO:0003729;GO:0005515;GO:0008270;GO:0045182;GO:0046872;GO:1905538;GO:0005575;GO:0005737
Pver_g13458	GO:0090304;GO:0016787;GO:0003676;GO:0008270;GO:0006260;GO:0071897;GO:0000166;GO:0003677;GO:0003824;GO:0003887;GO:0016740;GO:0016779
Pver_g13471	GO:0007186;GO:0007399;GO:0004888;GO:0005488;GO:0005886;GO:0016021;GO:0007166;GO:0004930;GO:0016020
Pver_g13509	GO:0090304;GO:0016787;GO:0015074;GO:0003676
Pver_g1353	GO:0007165;GO:0005102;GO:0005576;GO:0062023;GO:0005509
Pver_g13549	GO:0000132;GO:0007186;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g13560	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944
Pver_g13561	GO:0050794;GO:0005515;GO:0005737;GO:0005819;GO:0012505;GO:0016020;GO:0043231;GO:0050909;GO:0016021
Pver_g13571	GO:0006508;GO:0019068;GO:0035526;GO:0043547;GO:0044267;GO:0048227;GO:1903358;GO:0005096;GO:0008234;GO:0031267;GO:0005829;GO:0005886;GO:0031410;GO:0032588
Pver_g13580	GO:0060271;GO:0005515;GO:0005813
Pver_g13610	GO:0003824
Pver_g13651	GO:0007612;GO:0019226;GO:0021987;GO:0031175;GO:0032989;GO:0034613;GO:0042552;GO:0050905;GO:0065007;GO:0099612;GO:0005515;GO:0005737;GO:0005911;GO:0012505;GO:0016021;GO:0043025;GO:0043231;GO:0044304;GO:0045202;GO:0098590;GO:0071205
Pver_g13652	GO:0007043;GO:0007417;GO:0008104;GO:0009653;GO:0021782;GO:0042552;GO:0048666;GO:0050789;GO:0050877;GO:0065008;GO:0099172;GO:0005886;GO:0005918;GO:0042995;GO:0048786
Pver_g13653	GO:0007043;GO:0007154;GO:0007612;GO:0008038;GO:0021782;GO:0021987;GO:0023052;GO:0031175;GO:0032989;GO:0034613;GO:0042552;GO:0050794;GO:0050896;GO:0061024;GO:0065008;GO:0071695;GO:0099172;GO:0099612;GO:0005515;GO:0005737;GO:0005887;GO:0005918;GO:0012505;GO:0043025;GO:0043231;GO:0044304;GO:0048786;GO:0098590;GO:0071205
Pver_g13668	GO:0003824
Pver_g13670	GO:0000027;GO:0003146;GO:0007417;GO:0034087;GO:0035118;GO:0048565;GO:0048589;GO:0048703;GO:0060828;GO:0070050;GO:0071921;GO:0090304;GO:0008201;GO:0046789;GO:0005615;GO:0005634;GO:0016324;GO:0030687;GO:0044647;GO:1990225;GO:0016020
Pver_g13682	GO:0006281;GO:0006310;GO:0031640;GO:0045087;GO:0050830;GO:0050832;GO:0051321;GO:0051673;GO:0003677;GO:0046982;GO:0000786;GO:0005615;GO:0005634;GO:0005813;GO:0008270
Pver_g13703	GO:0003012;GO:0030239;GO:0050789;GO:0050896;GO:0004672;GO:0008092;GO:0030017;GO:0071944;GO:0007155;GO:0007411;GO:0005886;GO:0016020;GO:0016021
Pver_g13709	GO:0071944;GO:0016020;GO:0016021
Pver_g13712	GO:0001960;GO:0006470;GO:0007156;GO:0007157;GO:0008285;GO:0031345;GO:0042059;GO:0043525;GO:0046426;GO:0046627;GO:0048679;GO:0050775;GO:0050776;GO:0050804;GO:0051387;GO:0051965;GO:0097105;GO:0099151;GO:0099545;GO:0099560;GO:1905606;GO:0005001;GO:0005158;GO:0030971;GO:0035373;GO:0042301;GO:0050839;GO:0005768;GO:0030426;GO:0043025;GO:0060076;GO:0098685;GO:0098686;GO:0098978;GO:0099056;GO:0099061;GO:0016311;GO:0004725;GO:0005515;GO:0016791
Pver_g13713	GO:0002221;GO:0002606;GO:0006915;GO:0006919;GO:0014067;GO:0016045;GO:0031396;GO:0032088;GO:0032496;GO:0032687;GO:0032688;GO:0032691;GO:0032695;GO:0032715;GO:0032720;GO:0032755;GO:0032757;GO:0032760;GO:0042110;GO:0043123;GO:0043124;GO:0045824;GO:0046330;GO:0048147;GO:0050680;GO:0050728;GO:0050830;GO:0051092;GO:0070374;GO:0071225;GO:1900016;GO:1900226;GO:1901223;GO:1901224;GO:1904417;GO:0008656;GO:0036312;GO:0038187;GO:0042803;GO:0042834;GO:0044877;GO:0050700;GO:0005829;GO:0016323;GO:0034451;GO:0045335;GO:0046658;GO:0048471;GO:0005515
Pver_g13743	GO:0006886;GO:0007032;GO:0016192;GO:0017185;GO:0030199;GO:0032400;GO:0032418;GO:0032963;GO:0035622;GO:0035855;GO:0061025;GO:0070889;GO:0090330;GO:0005515;GO:0044877;GO:0005764;GO:0005770;GO:0005794;GO:0005829;GO:0008021;GO:0030136;GO:0030897;GO:0031091;GO:0031901;GO:0033263;GO:0048471
Pver_g13756	GO:0007165;GO:0007346;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0019900;GO:0030695;GO:0005813;GO:0012505;GO:0016020;GO:0030496;GO:0043231;GO:0097431;GO:0099738;GO:1990023;GO:0005515
Pver_g13765	GO:0016811;GO:0006310;GO:0015074;GO:0003677;GO:0046872
Pver_g13767	GO:0006508;GO:0003676;GO:0004190;GO:0008270;GO:0050790;GO:0005096
Pver_g13770	GO:0002224;GO:0071221;GO:0016799;GO:0005737;GO:0005886;GO:0043231;GO:0006955;GO:0007165;GO:0003953;GO:0004888;GO:0016021
Pver_g13795	GO:0003824;GO:0005634;GO:0005737
Pver_g13807	GO:0044242;GO:0065007;GO:0016298;GO:0046872;GO:0052689;GO:0005576;GO:0006629;GO:0004806
Pver_g13814	GO:0001501;GO:0009653;GO:0045671;GO:0050896;GO:0005488;GO:0001527;GO:0005576;GO:0005509
Pver_g13835	GO:0071704;GO:0005488;GO:0016837;GO:0006027;GO:0047486;GO:0016829
Pver_g13837	GO:0071704;GO:0005488;GO:0016837;GO:0005975;GO:0006027;GO:0003824;GO:0016829;GO:0030246;GO:0047486;GO:0005576
Pver_g13911	GO:0030239;GO:0032501;GO:0065007;GO:0004672;GO:0005515;GO:0005737;GO:0043232;GO:0071944;GO:0006468;GO:0005524
Pver_g13937	unknown
Pver_g13977	GO:0001818;GO:0009607;GO:0010033;GO:0010556;GO:0010604;GO:0031347;GO:0032101;GO:0032268;GO:0048522;GO:0048584;GO:0050776;GO:0051240;GO:0065009;GO:1902532;GO:0005515;GO:0005737;GO:0043231;GO:0016020
Pver_g13978	GO:0001934;GO:0002230;GO:0002286;GO:0002821;GO:0007612;GO:0007616;GO:0016239;GO:0019081;GO:0030968;GO:0031571;GO:0032792;GO:0036492;GO:0039520;GO:0044828;GO:0045665;GO:0046777;GO:0060259;GO:0070301;GO:0070314;GO:0070417;GO:0071232;GO:0071264;GO:0072755;GO:0100002;GO:0140469;GO:1900273;GO:1903833;GO:1904262;GO:1904803;GO:1990138;GO:1990253;GO:1990451;GO:1990625;GO:0000049;GO:0003725;GO:0004694;GO:0004860;GO:0031369;GO:0042803;GO:0043022;GO:0043023;GO:0043621;GO:0015934;GO:0015935;GO:0022626;GO:0042788;GO:0006468;GO:0004672;GO:0005524
Pver_g13979	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g13981	GO:0004553;GO:0110165;GO:0005975;GO:0003824;GO:0030246
Pver_g13991	GO:0000132;GO:0008277;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g13997	GO:0002376;GO:0006810;GO:0009987;GO:0050896;GO:0005488;GO:0005615;GO:0005886;GO:0009986;GO:0012505;GO:0031225;GO:0031410;GO:0005515;GO:0016020
Pver_g14018	GO:0016020;GO:0016021
Pver_g14019	GO:0006357;GO:0000981;GO:0003677;GO:0046872;GO:0005634
Pver_g14022	GO:0001541;GO:0007420;GO:0007610;GO:0014068;GO:0030521;GO:0031398;GO:0032570;GO:0035037;GO:0042752;GO:0045944;GO:0050847;GO:0051865;GO:0060736;GO:0070936;GO:1905528;GO:2000058;GO:0003713;GO:0005515;GO:0061630;GO:0005634;GO:0005829;GO:0004842
Pver_g14038	GO:0035807;GO:0044469;GO:0004252;GO:0005515;GO:0005576;GO:0032991
Pver_g14039	GO:0006811;GO:0007610;GO:0009987;GO:0019953;GO:0050789;GO:0050896;GO:0005216;GO:0005488;GO:0016020;GO:0055085;GO:0070588;GO:0005262;GO:0016021
Pver_g14040	GO:0006812;GO:0007610;GO:0019953;GO:0044237;GO:0072507;GO:0004672;GO:0005216;GO:0005488;GO:0005622;GO:0016020;GO:0120025;GO:0006811;GO:0055085;GO:0070588;GO:0005262;GO:0005515;GO:0016021
Pver_g14051	GO:0001822;GO:0002009;GO:0007368;GO:0007507;GO:0009887;GO:0016043;GO:0030111;GO:0035295;GO:0048598;GO:0050793;GO:0005929;GO:0005515
Pver_g14058	GO:0016310;GO:0048568;GO:0050794;GO:0071840;GO:0004672;GO:0005886;GO:0006468;GO:0005524
Pver_g14069	GO:0006996;GO:0007283;GO:0007444;GO:0010628;GO:0022412;GO:0031647;GO:0032700;GO:0042307;GO:0050847;GO:0070936;GO:0090263;GO:1901315;GO:2000780;GO:0019904;GO:0034450;GO:0005654;GO:0005829;GO:0032991;GO:0048471;GO:0004842
Pver_g141	unknown
Pver_g14101	GO:0016567;GO:0048522;GO:0048523;GO:0051128;GO:0071230;GO:1903047;GO:0005515;GO:0005737;GO:0005815;GO:0005819;GO:0043231
Pver_g14150	GO:0005576
Pver_g14179	GO:0016021
Pver_g14192	GO:0015074;GO:0003676;GO:0008270
Pver_g14195	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944;GO:0016021
Pver_g14216	GO:0090304;GO:0016787;GO:0097159;GO:1901363;GO:0005622
Pver_g14226	GO:0016021
Pver_g14235	GO:0001934;GO:0001975;GO:0002092;GO:0007568;GO:0010976;GO:0035335;GO:0035640;GO:0035902;GO:0042307;GO:0043407;GO:1900273;GO:1901216;GO:1903492;GO:1903955;GO:2001025;GO:0001784;GO:0004725;GO:0035254;GO:0042802;GO:0051019;GO:0005783;GO:0005829;GO:0008021;GO:0015630;GO:0030424;GO:0043204;GO:0097060;GO:1990635;GO:0006470;GO:0016311;GO:0016791;GO:0016021
Pver_g14251	GO:0006508;GO:0008234;GO:0046872
Pver_g14266	GO:0016567;GO:0033151;GO:0090305;GO:0003677;GO:0004519;GO:0016740;GO:0016787;GO:0043565;GO:0046872;GO:0061630;GO:0005634
Pver_g14309	GO:0005524;GO:0005737;GO:0005856
Pver_g14331	unknown
Pver_g14335	GO:0000132;GO:0007346;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019900;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0030496;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g14341	GO:0005515;GO:0008270
Pver_g14342	GO:0016567;GO:0032436;GO:0004842;GO:0005515;GO:0046872;GO:0005654;GO:0005737;GO:0008270
Pver_g14345	GO:0005515;GO:0008270;GO:0046872
Pver_g14403	GO:0007155;GO:0009617;GO:0016043;GO:0040011;GO:0048522;GO:0048583;GO:0048699;GO:0005515;GO:0005576;GO:0005604;GO:0005938;GO:0016020;GO:0030054
Pver_g14413	GO:0006811;GO:0016020;GO:0043227
Pver_g14425	GO:0001501;GO:0001889;GO:0006357;GO:0006468;GO:0006950;GO:0007368;GO:0007435;GO:0007498;GO:0007507;GO:0008284;GO:0008543;GO:0010518;GO:0010557;GO:0010595;GO:0010629;GO:0021769;GO:0030324;GO:0030901;GO:0031328;GO:0032103;GO:0033674;GO:0042471;GO:0042659;GO:0043009;GO:0043410;GO:0044057;GO:0045596;GO:0045597;GO:0045787;GO:0048514;GO:0048646;GO:0048666;GO:0048762;GO:0048839;GO:0051049;GO:0051173;GO:0051240;GO:0060429;GO:0061351;GO:0065008;GO:0120036;GO:1901700;GO:2000027;GO:0004714;GO:0005102;GO:0042802;GO:0097367;GO:0005737;GO:0005886;GO:0043231;GO:0007165;GO:0015074;GO:0003676;GO:0003953;GO:0016020;GO:0016021
Pver_g14426	GO:0015074;GO:0003676;GO:0006259
Pver_g14434	GO:0000132;GO:0008277;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0004497;GO:0005506;GO:0005515;GO:0016705;GO:0020037
Pver_g14445	GO:0001822;GO:0003143;GO:0048523;GO:0060026;GO:0060271;GO:0061371;GO:0071907;GO:2000095;GO:0005929;GO:0005515
Pver_g14446	GO:0015074;GO:0003676;GO:0008270;GO:0005488
Pver_g14454	GO:0048522;GO:0050878;GO:0050896;GO:0005488;GO:0005886;GO:0012505;GO:0031410;GO:0005515;GO:0016020;GO:0016021
Pver_g14469	unknown
Pver_g14487	GO:0016021
Pver_g14489	GO:0008285;GO:0010604;GO:0016577;GO:0030154;GO:0031060;GO:0031325;GO:0045892;GO:0048511;GO:0048534;GO:0048732;GO:0051173;GO:0051276;GO:0005515;GO:0032452;GO:0051213;GO:0035097;GO:0003677
Pver_g14496	GO:0005488;GO:0016020;GO:0043226
