"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"13569","GO:0080134",0.101065212867755,0.994903427538877,1,44,"regulation of response to stress","BP",1
"7129","GO:0032588",0.102945106107609,0.994698476185861,1,48,"trans-Golgi network membrane","CC",1
"6083","GO:0030133",0.103127232959654,0.994684087382462,1,46,"transport vesicle","CC",1
"10946","GO:0050679",0.103746174669919,0.994616395193493,1,47,"positive regulation of epithelial cell proliferation","BP",1
"2928","GO:0007163",0.106162996894376,0.994355111774633,1,48,"establishment or maintenance of cell polarity","BP",1
"6158","GO:0030239",0.107069753851347,0.99424325994496,1,54,"myofibril assembly","BP",1
"3893","GO:0009507",0.10763909594403,0.99419902524066,1,46,"chloroplast","CC",1
"1232","GO:0003950",0.110332055048477,0.993881781118379,1,53,"NAD+ ADP-ribosyltransferase activity","MF",1
"2077","GO:0005730",0.110583791495147,0.970935245262179,3,509,"nucleolus","CC",1
"6580","GO:0031252",0.11356410057949,0.993505897697579,1,55,"cell leading edge","CC",1
"11678","GO:0060021",0.114881808424406,0.993351046367574,1,55,"roof of mouth development","BP",1
"8671","GO:0042147",0.117122546488228,0.993081156306794,1,56,"retrograde transport, endosome to Golgi","BP",1
"3952","GO:0009653",0.118348495994544,0.978480648195059,2,265,"anatomical structure morphogenesis","BP",1
"3230","GO:0008080",0.118418897542265,0.992935806495185,1,51,"N-acetyltransferase activity","MF",1
"11389","GO:0051641",0.119895654446019,0.992739888537112,1,57,"cellular localization","BP",1
"6653","GO:0031398",0.122915409820899,0.992360915398376,1,57,"positive regulation of protein ubiquitination","BP",1
"2105","GO:0005768",0.124872332383484,0.976565391649318,2,279,"endosome","CC",1
"2948","GO:0007189",0.126654838904026,0.99187069013544,1,60,"adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",1
"5854","GO:0021766",0.128447895980035,0.991633236780776,1,60,"hippocampus development","BP",1
"8907","GO:0042733",0.130068401297814,0.991408936905798,1,63,"embryonic digit morphogenesis","BP",1
"428","GO:0001570",0.130782839488204,0.991318642100055,1,60,"vasculogenesis","BP",1
"13511","GO:0072686",0.131555458544336,0.974550378271569,2,263,"mitotic spindle","CC",1
"3392","GO:0008375",0.136029704918428,0.990584531099763,1,62,"acetylglucosaminyltransferase activity","MF",1
"6395","GO:0030855",0.138498253577407,0.990228141364784,1,63,"epithelial cell differentiation","BP",1
"457","GO:0001664",0.138706413757654,0.990197970898387,1,63,"G protein-coupled receptor binding","MF",1
"257","GO:0000776",0.140540636161826,0.98991865471572,1,68,"kinetochore","CC",1
"6750","GO:0031594",0.142400622474124,0.989640600289344,1,69,"neuromuscular junction","CC",1
"2781","GO:0006888",0.144687092889277,0.98929594642629,1,69,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP",1
"3068","GO:0007399",0.145778840313068,0.970014747593466,2,296,"nervous system development","BP",1
"8701","GO:0042254",0.148715313356945,0.988681408264735,1,66,"ribosome biogenesis","BP",1
"9793","GO:0045595",0.151224811717757,0.988262514106213,1,76,"regulation of cell differentiation","BP",1
"6041","GO:0030036",0.151353425543151,0.988241962476708,1,76,"actin cytoskeleton organization","BP",1
"2426","GO:0006325",0.153240609789433,0.987946658877592,1,72,"chromatin organization","BP",1
"9083","GO:0043168",0.15467525335989,0.987710919253322,1,73,"anion binding","MF",1
"3386","GO:0008360",0.156078896172869,0.987475746276891,1,75,"regulation of cell shape","BP",1
"1133","GO:0003723",0.158525936091548,0.951225057925241,3,582,"RNA binding","MF",1
"8846","GO:0042593",0.15946564585682,0.986909295846785,1,75,"glucose homeostasis","BP",1
"2197","GO:0005925",0.160178746519621,0.986777812367818,1,80,"focal adhesion","CC",1
"3159","GO:0007584",0.160904952924411,0.986655935043959,1,79,"response to nutrient","BP",1
"6067","GO:0030111",0.163415542285931,0.986236617050582,1,73,"regulation of Wnt signaling pathway","BP",1
"4059","GO:0009952",0.163531732917751,0.986211614394364,1,75,"anterior/posterior pattern specification","BP",1
"6097","GO:0030154",0.165957612397618,0.963087911709033,2,327,"cell differentiation","BP",1
"242","GO:0000724",0.167736356688154,0.985465066498683,1,77,"double-strand break repair via homologous recombination","BP",1
"2160","GO:0005856",0.16789259817049,0.962396425923436,2,323,"cytoskeleton","CC",1
"2852","GO:0007010",0.168286253471505,0.985353418224164,1,83,"cytoskeleton organization","BP",1
"5347","GO:0017147",0.168633697693335,0.985304028423753,1,77,"Wnt-protein binding","MF",1
"10662","GO:0048584",0.174168860427101,0.984275713503899,1,83,"positive regulation of response to stimulus","BP",1
"2525","GO:0006486",0.178000474613538,0.983556365870035,1,81,"protein glycosylation","BP",1
"2081","GO:0005737",0.178737867891975,0.899431297800083,10,3082,"cytoplasm","CC",1
"3991","GO:0009791",0.180011728429726,0.983147848846592,1,91,"post-embryonic development","BP",1
"11055","GO:0050896",0.184738937742374,0.956131590759934,2,342,"response to stimulus","BP",1
"5186","GO:0016746",0.187006585574552,0.981773866191735,1,86,"acyltransferase activity","MF",1
"3295","GO:0008201",0.188391921913502,0.981473548593932,1,95,"heparin binding","MF",1
"6347","GO:0030674",0.189077762083814,0.981345850936883,1,89,"protein-macromolecule adaptor activity","MF",1
"9249","GO:0043524",0.194148715398316,0.980279379625124,1,95,"negative regulation of neuron apoptotic process","BP",1
"11225","GO:0051246",0.197104571532855,0.979657138441374,1,92,"regulation of protein metabolic process","BP",1
"10661","GO:0048583",0.198857825142716,0.979260441811682,1,101,"regulation of response to stimulus","BP",1
"7979","GO:0035264",0.19940097046166,0.979146416886373,1,99,"multicellular organism growth","BP",1
"12155","GO:0061024",0.20000539589074,0.979018871126711,1,97,"membrane organization","BP",1
"3344","GO:0008289",0.208510835473193,0.977106373673089,1,103,"lipid binding","MF",1
"11484","GO:0051897",0.208531437825808,0.977088472684514,1,110,"positive regulation of protein kinase B signaling","BP",1
"2037","GO:0005654",0.21148432942994,0.894972773347411,6,1741,"nucleoplasm","CC",1
"5018","GO:0016311",0.21571550046188,0.975401407730587,1,116,"dephosphorylation","BP",1
"7748","GO:0034613",0.215743039318968,0.975417574555479,1,104,NA,NA,1
"1130","GO:0003714",0.216873717124008,0.975139740867102,1,108,"transcription corepressor activity","MF",1
"9116","GO:0043226",0.224834364880528,0.973183322261629,1,114,"organelle","CC",1
"11201","GO:0051173",0.225342898967117,0.973068481154823,1,108,"positive regulation of nitrogen compound metabolic process","BP",1
"2107","GO:0005770",0.227597334048939,0.972481913329471,1,118,"late endosome","CC",1
"6336","GO:0030659",0.229739161219716,0.971935380523102,1,119,"cytoplasmic vesicle membrane","CC",1
"6214","GO:0030326",0.231055261972713,0.971599623433124,1,118,"embryonic limb morphogenesis","BP",1
"376","GO:0001227",0.231113171865584,0.971609845604621,1,106,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF",1
"1842","GO:0005085",0.231217751052462,0.971545349620534,1,125,"guanyl-nucleotide exchange factor activity","MF",1
"10697","GO:0048646",0.232705637717335,0.971164002313933,1,123,"anatomical structure formation involved in morphogenesis","BP",1
"9079","GO:0043161",0.244280048146327,0.968081660966786,1,119,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP",1
"2446","GO:0006364",0.24688940831627,0.96736328734159,1,118,"rRNA processing","BP",1
"6212","GO:0030324",0.249287731545747,0.966682775458611,1,123,"lung development","BP",1
"2117","GO:0005783",0.250462701245726,0.90464201365244,3,743,"endoplasmic reticulum","CC",1
"2463","GO:0006396",0.254017631913633,0.96533476196659,1,125,"RNA processing","BP",1
"400","GO:0001525",0.258554159741763,0.964005954286679,1,131,"angiogenesis","BP",1
"2046","GO:0005667",0.260507619794818,0.963442513686506,1,125,"transcription regulator complex","CC",1
"7089","GO:0032502",0.263239563912442,0.962614859962444,1,132,"developmental process","BP",1
"11012","GO:0050821",0.266015064376298,0.961772288569689,1,135,"protein stabilization","BP",1
"2821","GO:0006955",0.268136624722081,0.961123719876721,1,136,"immune response","BP",1
"10603","GO:0048471",0.27110804979316,0.917903460812264,2,457,"perinuclear region of cytoplasm","CC",1
"9696","GO:0045202",0.274818394575681,0.916038147064381,2,455,"synapse","CC",1
"11263","GO:0051301",0.274846318232657,0.959038565574964,1,136,"cell division","BP",1
"12682","GO:0070374",0.276697028228183,0.958448704195267,1,138,"positive regulation of ERK1 and ERK2 cascade","BP",1
"10627","GO:0048519",0.277803365064728,0.958094250418769,1,139,"negative regulation of biological process","BP",1
"8314","GO:0036064",0.279003628761517,0.957698606085186,1,145,"ciliary basal body","CC",1
"2127","GO:0005794",0.284085537356258,0.884915835816023,3,807,"Golgi apparatus","CC",1
"81","GO:0000166",0.284369962497831,0.884744034659656,3,803,"nucleotide binding","MF",1
"11176","GO:0051128",0.284433060400052,0.9559242256847,1,151,"regulation of cellular component organization","BP",1
"2148","GO:0005840",0.287161700885789,0.955054033336303,1,135,"ribosome","CC",1
"9120","GO:0043232",0.288771645786495,0.954485506059229,1,151,"intracellular non-membrane-bounded organelle","CC",1
"11203","GO:0051179",0.291757892575771,0.953472985971543,1,155,"localization","BP",1
"2189","GO:0005911",0.30025682550071,0.950543022763666,1,155,"cell-cell junction","CC",1
"2065","GO:0005694",0.300347544614411,0.950513045058697,1,154,"chromosome","CC",1
"14200","GO:0098588",0.30519029153716,0.948781238929183,1,163,"bounding membrane of organelle","CC",1
"3080","GO:0007417",0.313514535373314,0.945743176120222,1,169,"central nervous system development","BP",1
"1140","GO:0003735",0.323797814074829,0.941894114694557,1,154,"structural constituent of ribosome","MF",1
"4068","GO:0009966",0.333778988830116,0.937941534899447,1,175,"regulation of signal transduction","BP",1
"6619","GO:0031325",0.334421871525147,0.937693618214829,1,170,"positive regulation of cellular metabolic process","BP",1
"2779","GO:0006886",0.338053821343301,0.936200312073514,1,187,"intracellular protein transport","BP",1
"2476","GO:0006412",0.3399050145282,0.935486486271637,1,165,"translation","BP",1
"2627","GO:0006629",0.342936639709175,0.934221722423509,1,175,"lipid metabolic process","BP",1
"13559","GO:0080090",0.356935660513704,0.9282597717303,1,192,"regulation of primary metabolic process","BP",1
"2788","GO:0006897",0.360709995451303,0.926595708074061,1,200,"endocytosis","BP",1
"2540","GO:0006511",0.363923135442068,0.925174287967074,1,199,"ubiquitin-dependent protein catabolic process","BP",1
"8106","GO:0035556",0.36661229741076,0.923949487923768,1,213,"intracellular signal transduction","BP",1
"9037","GO:0043065",0.371688411448443,0.921663850188074,1,202,"positive regulation of apoptotic process","BP",1
"2831","GO:0006974",0.372425778041153,0.921339762573994,1,194,"cellular response to DNA damage stimulus","BP",1
"11420","GO:0051716",0.374994002085649,0.920137865752571,1,205,"cellular response to stimulus","BP",1
"3001","GO:0007275",0.375071984604306,0.920100159135454,1,206,"multicellular organism development","BP",1
"5199","GO:0016779",0.386886621791509,0.91453960555195,1,195,"nucleotidyltransferase activity","MF",1
"794","GO:0002376",0.399029847548068,0.908542241964385,1,210,"immune system process","BP",1
"2135","GO:0005813",0.401109214431823,0.841218579515471,2,592,"centrosome","CC",1
"478","GO:0001701",0.403121035898858,0.906451240440596,1,225,"in utero embryonic development","BP",1
"10317","GO:0046982",0.40710233045966,0.904418281567353,1,222,"protein heterodimerization activity","MF",1
"9965","GO:0045944",0.407988997617866,0.836499482340258,2,603,"positive regulation of transcription by RNA polymerase II","BP",1
"3341","GO:0008285",0.413319475155009,0.901171921634502,1,229,"negative regulation of cell population proliferation","BP",1
"6756","GO:0031625",0.423355963289597,0.895802901002357,1,234,"ubiquitin protein ligase binding","MF",1
"10742","GO:0048731",0.432601232270188,0.890689392364052,1,248,"system development","BP",1
"9118","GO:0043229",0.433579204711248,0.890158877740246,1,237,"intracellular organelle","CC",1
"5026","GO:0016324",0.436478060676234,0.888499428323224,1,255,"apical plasma membrane","CC",1
"5190","GO:0016757",0.446188561189845,0.882918153806103,1,258,"glycosyltransferase activity","MF",1
"11816","GO:0060271",0.448422261073808,0.88161291888751,1,257,"cilium assembly","BP",1
"2931","GO:0007166",0.448753876559507,0.881386123204108,1,281,"cell surface receptor signaling pathway","BP",1
"9082","GO:0043167",0.449224911935267,0.881136855047483,1,260,"ion binding","MF",1
"2106","GO:0005769",0.458746632834222,0.875420197193242,1,283,"early endosome","CC",1
"130","GO:0000287",0.472779943721298,0.866754954492251,1,269,"magnesium ion binding","MF",1
"5725","GO:0019900",0.47350855025213,0.866307803089975,1,260,"kinase binding","MF",1
"2398","GO:0006281",0.476102122980256,0.864639391308295,1,273,"DNA repair","BP",1
"1655","GO:0004674",0.483600279472163,0.859766367059147,1,298,"protein serine/threonine kinase activity","MF",1
"7088","GO:0032501",0.485622234243968,0.858440291984879,1,300,"multicellular organismal process","BP",1
"6050","GO:0030054",0.486691450940421,0.857742254542257,1,296,"cell junction","CC",1
"2930","GO:0007165",0.491136784011547,0.732393361872607,3,1153,"signal transduction","BP",1
"261","GO:0000785",0.494899755805129,0.852284365712072,1,286,"chromatin","CC",1
"1117","GO:0003682",0.513713551602554,0.839193973338873,1,320,"chromatin binding","MF",1
"4075","GO:0009987",0.5246122550234,0.745699808238501,2,757,"cellular process","BP",1
"10628","GO:0048522",0.533831669778893,0.73760215357942,2,774,"positive regulation of cellular process","BP",1
"13306","GO:0071944",0.535195785948696,0.823380671158563,1,343,"cell periphery","CC",1
"2441","GO:0006357",0.535610589469777,0.823086734600563,1,326,"regulation of transcription by RNA polymerase II","BP",1
"4284","GO:0010628",0.53707572219976,0.821952733091589,1,343,"positive regulation of gene expression","BP",1
"2010","GO:0005575",0.542213402327599,0.818043039431142,1,318,"cellular_component","CC",1
"3266","GO:0008150",0.546682459236385,0.814561670973753,1,323,"biological_process","BP",1
"2143","GO:0005829",0.55691935063346,0.592129967391435,8,3466,"cytosol","CC",1
"64","GO:0000139",0.559529984936342,0.804298001437263,1,345,"Golgi membrane","CC",1
"1111","GO:0003674",0.568363906715782,0.797047506001653,1,342,"molecular_function","MF",1
"10256","GO:0046872",0.586388021443907,0.615282449417036,4,1700,"metal ion binding","MF",1
"1974","GO:0005488",0.602199686402379,0.599006990756049,4,1767,"binding","MF",1
"10623","GO:0048513",0.617509298663158,0.753183494016912,1,431,"animal organ development","BP",1
"4895","GO:0016021",0.639346171073415,0.493218006674013,10,4481,"integral component of membrane","CC",1
"8944","GO:0042802",0.669335913569816,0.554117249954138,3,1448,"identical protein binding","MF",1
"5112","GO:0016567",0.687619318410734,0.679501625813129,1,490,"protein ubiquitination","BP",1
"10629","GO:0048523",0.692437723201646,0.673882532024647,1,509,"negative regulation of cellular process","BP",1
"3330","GO:0008270",0.693743947088476,0.525644432786216,3,1486,"zinc ion binding","MF",1
"8945","GO:0042803",0.700436176453976,0.664407043965655,1,517,"protein homodimerization activity","MF",1
"4894","GO:0016020",0.702766147514361,0.428428929305567,9,4330,"membrane","CC",1
"11640","GO:0055085",0.823690742347243,0.486721689243503,1,734,"transmembrane transport","BP",1
"10995","GO:0050794",0.83672515632438,0.463631824453054,1,776,"regulation of cellular process","BP",1
"2178","GO:0005886",0.847523349291396,0.293546329155085,4,2542,"plasma membrane","CC",1
"2945","GO:0007186",0.867882732897518,0.403992771352131,1,864,"G protein-coupled receptor signaling pathway","BP",1
