"ontology","slim_term","slim_cat","category","term","over_represented_pvalue","numDEInCat","numInCat","genes"
"CC","organelle","GO:0043226","GO:0000139","Golgi membrane",0.00214276660296231,62,596,"Pver_gene_g589, Pver_gene_g821, Pver_gene_g916, Pver_gene_g1147, Pver_gene_g1492, Pver_gene_g2094, Pver_gene_g2099, Pver_gene_g2216, Pver_gene_g2939, Pver_gene_g4178, Pver_gene_g4203, Pver_gene_g4636, Pver_gene_g5180, Pver_gene_g5397, Pver_gene_g5510, Pver_gene_g6694, Pver_gene_g6870, Pver_gene_g6938, Pver_gene_g7329, Pver_gene_g7682, Pver_gene_g7683, Pver_gene_g8116, Pver_gene_g8550, Pver_gene_g8565, Pver_gene_g10230, Pver_gene_g10503, Pver_gene_g10551, Pver_gene_g10892, Pver_gene_g11429, Pver_gene_g11707, Pver_gene_g12194, Pver_gene_g12880, Pver_gene_g13261, Pver_gene_g13347, Pver_gene_g13407, Pver_gene_g14195, Pver_gene_g14675, Pver_gene_g14929, Pver_gene_g15410, Pver_gene_g15540, Pver_gene_g15703, Pver_gene_g16076, Pver_gene_g16266, Pver_gene_g17583, Pver_gene_g17607, Pver_gene_g18797, Pver_gene_g18823, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g19596, Pver_gene_g19729, Pver_gene_g19915, Pver_gene_g19961, Pver_gene_g20618, Pver_gene_g20632, Pver_gene_g20718, Pver_gene_g20888, Pver_gene_g23041, Pver_gene_g23145, Pver_gene_g25585, Pver_gene_g25892, Pver_gene_g26085"
"CC","organelle","GO:0043226","GO:0000324","fungal-type vacuole",0.0116804137333571,5,20,"Pver_gene_g342, Pver_gene_g350, Pver_gene_g351, Pver_gene_g12102, Pver_gene_g22873"
"CC","organelle","GO:0043226","GO:0000775","chromosome, centromeric region",0.00781140430789481,12,71,"Pver_gene_g3152, Pver_gene_g3194, Pver_gene_g7991, Pver_gene_g8466, Pver_gene_g12610, Pver_gene_g13213, Pver_gene_g14735, Pver_gene_g14836, Pver_gene_g15542, Pver_gene_g19260, Pver_gene_g19263, Pver_gene_g24331"
"CC","organelle","GO:0043226","GO:0005769","early endosome",0.0187249365772834,31,289,"Pver_gene_g490, Pver_gene_g1147, Pver_gene_g1904, Pver_gene_g2998, Pver_gene_g5777, Pver_gene_g6442, Pver_gene_g7422, Pver_gene_g7455, Pver_gene_g8565, Pver_gene_g9244, Pver_gene_g10198, Pver_gene_g10599, Pver_gene_g10667, Pver_gene_g11453, Pver_gene_g12575, Pver_gene_g12615, Pver_gene_g12880, Pver_gene_g13306, Pver_gene_g13594, Pver_gene_g13708, Pver_gene_g15228, Pver_gene_g15292, Pver_gene_g16738, Pver_gene_g17239, Pver_gene_g17374, Pver_gene_g17594, Pver_gene_g18185, Pver_gene_g19772, Pver_gene_g19898, Pver_gene_g20618, Pver_gene_g26093"
"CC","organelle","GO:0043226","GO:0005783","endoplasmic reticulum",0.00275964166778645,75,765,"Pver_gene_g21, Pver_gene_g24, Pver_gene_g342, Pver_gene_g350, Pver_gene_g351, Pver_gene_g501, Pver_gene_g508, Pver_gene_g792, Pver_gene_g1147, Pver_gene_g1258, Pver_gene_g1602, Pver_gene_g1860, Pver_gene_g2124, Pver_gene_g3254, Pver_gene_g3301, Pver_gene_g4155, Pver_gene_g4432, Pver_gene_g4587, Pver_gene_g5347, Pver_gene_g5486, Pver_gene_g5612, Pver_gene_g6002, Pver_gene_g6300, Pver_gene_g6415, Pver_gene_g7160, Pver_gene_g7373, Pver_gene_g7374, Pver_gene_g7376, Pver_gene_g7879, Pver_gene_g8030, Pver_gene_g8397, Pver_gene_g9342, Pver_gene_g9385, Pver_gene_g9549, Pver_gene_g10271, Pver_gene_g10786, Pver_gene_g10983, Pver_gene_g11115, Pver_gene_g11268, Pver_gene_g11499, Pver_gene_g11636, Pver_gene_g11637, Pver_gene_g12194, Pver_gene_g12197, Pver_gene_g12282, Pver_gene_g13182, Pver_gene_g13261, Pver_gene_g13306, Pver_gene_g13407, Pver_gene_g13696, Pver_gene_g14447, Pver_gene_g14796, Pver_gene_g15035, Pver_gene_g16042, Pver_gene_g16092, Pver_gene_g16147, Pver_gene_g16436, Pver_gene_g17239, Pver_gene_g18435, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g19689, Pver_gene_g19729, Pver_gene_g19772, Pver_gene_g22809, Pver_gene_g22873, Pver_gene_g22997, Pver_gene_g23145, Pver_gene_g24052, Pver_gene_g25700, Pver_gene_g25759, Pver_gene_g25892, Pver_gene_g25965, Pver_gene_g26174, Pver_gene_g26407"
"CC","organelle","GO:0043226","GO:0005788","endoplasmic reticulum lumen",0.00646519462387242,23,184,"Pver_gene_g792, Pver_gene_g1258, Pver_gene_g2565, Pver_gene_g2593, Pver_gene_g3259, Pver_gene_g5486, Pver_gene_g6585, Pver_gene_g7694, Pver_gene_g7863, Pver_gene_g8461, Pver_gene_g9818, Pver_gene_g10505, Pver_gene_g10667, Pver_gene_g10983, Pver_gene_g11636, Pver_gene_g11637, Pver_gene_g12656, Pver_gene_g13032, Pver_gene_g14510, Pver_gene_g15458, Pver_gene_g15813, Pver_gene_g16595, Pver_gene_g18579"
"CC","organelle","GO:0043226","GO:0005789","endoplasmic reticulum membrane",0.00796093941058909,70,737,"Pver_gene_g21, Pver_gene_g24, Pver_gene_g54, Pver_gene_g508, Pver_gene_g792, Pver_gene_g895, Pver_gene_g1142, Pver_gene_g1394, Pver_gene_g1860, Pver_gene_g2094, Pver_gene_g2099, Pver_gene_g2172, Pver_gene_g2741, Pver_gene_g2939, Pver_gene_g3324, Pver_gene_g3638, Pver_gene_g4178, Pver_gene_g5397, Pver_gene_g5510, Pver_gene_g5863, Pver_gene_g6002, Pver_gene_g6694, Pver_gene_g6870, Pver_gene_g7160, Pver_gene_g7329, Pver_gene_g7373, Pver_gene_g7374, Pver_gene_g7376, Pver_gene_g7579, Pver_gene_g7654, Pver_gene_g7889, Pver_gene_g8030, Pver_gene_g8550, Pver_gene_g8947, Pver_gene_g9487, Pver_gene_g9818, Pver_gene_g9849, Pver_gene_g11670, Pver_gene_g12111, Pver_gene_g12197, Pver_gene_g12655, Pver_gene_g13043, Pver_gene_g13182, Pver_gene_g13407, Pver_gene_g14195, Pver_gene_g14447, Pver_gene_g14929, Pver_gene_g16076, Pver_gene_g16147, Pver_gene_g16266, Pver_gene_g17439, Pver_gene_g17583, Pver_gene_g17952, Pver_gene_g18797, Pver_gene_g18823, Pver_gene_g19539, Pver_gene_g19596, Pver_gene_g19915, Pver_gene_g19961, Pver_gene_g20632, Pver_gene_g20718, Pver_gene_g20736, Pver_gene_g20888, Pver_gene_g22809, Pver_gene_g23053, Pver_gene_g23881, Pver_gene_g24109, Pver_gene_g26407, Pver_gene_g26491, Pver_gene_g26492"
"CC","organelle","GO:0043226","GO:0005871","kinesin complex",2.85437245002559e-05,16,68,"Pver_gene_g3884, Pver_gene_g4663, Pver_gene_g4784, Pver_gene_g5236, Pver_gene_g6559, Pver_gene_g7455, Pver_gene_g8757, Pver_gene_g10428, Pver_gene_g12282, Pver_gene_g12296, Pver_gene_g12298, Pver_gene_g12610, Pver_gene_g13119, Pver_gene_g13213, Pver_gene_g14382, Pver_gene_g21886"
"CC","organelle","GO:0043226","GO:0010494","cytoplasmic stress granule",0.0460753113998359,6,38,"Pver_gene_g1446, Pver_gene_g9826, Pver_gene_g10740, Pver_gene_g12046, Pver_gene_g14836, Pver_gene_g15307"
"CC","organelle","GO:0043226","GO:0015630","microtubule cytoskeleton",0.0395803962770269,10,71,"Pver_gene_g183, Pver_gene_g3028, Pver_gene_g3884, Pver_gene_g10428, Pver_gene_g12610, Pver_gene_g13213, Pver_gene_g15674, Pver_gene_g16590, Pver_gene_g19985, Pver_gene_g25849"
"CC","organelle","GO:0043226","GO:0020005","symbiont-containing vacuole membrane",0.0316869102666449,2,4,"Pver_gene_g17607, Pver_gene_g25809"
"CC","organelle","GO:0043226","GO:0020018","ciliary pocket membrane",0.0133124219272215,2,3,"Pver_gene_g4636, Pver_gene_g15703"
"CC","organelle","GO:0043226","GO:0030659","cytoplasmic vesicle membrane",0.0254573238916558,14,111,"Pver_gene_g6559, Pver_gene_g6679, Pver_gene_g7654, Pver_gene_g8097, Pver_gene_g8703, Pver_gene_g10340, Pver_gene_g10341, Pver_gene_g10344, Pver_gene_g10551, Pver_gene_g11842, Pver_gene_g14201, Pver_gene_g14886, Pver_gene_g14887, Pver_gene_g25892"
"CC","organelle","GO:0043226","GO:0030670","phagocytic vesicle membrane",0.048239176280648,10,77,"Pver_gene_g1904, Pver_gene_g2373, Pver_gene_g3290, Pver_gene_g9796, Pver_gene_g12190, Pver_gene_g13222, Pver_gene_g13770, Pver_gene_g15928, Pver_gene_g17239, Pver_gene_g17865"
"CC","organelle","GO:0043226","GO:0030678","mitochondrial ribonuclease P complex",0.0133364911620081,2,3,"Pver_gene_g7282, Pver_gene_g11099"
"CC","organelle","GO:0043226","GO:0031302","intrinsic component of endosome membrane",0.0427220153952038,2,5,"Pver_gene_g10198, Pver_gene_g13594"
"CC","organelle","GO:0043226","GO:0031380","nuclear RNA-directed RNA polymerase complex",0.00976536970698459,8,37,"Pver_gene_g2960, Pver_gene_g2961, Pver_gene_g2962, Pver_gene_g7991, Pver_gene_g14735, Pver_gene_g19260, Pver_gene_g19263, Pver_gene_g24331"
"CC","organelle","GO:0043226","GO:0031410","cytoplasmic vesicle",0.00119754429655565,36,290,"Pver_gene_g1336, Pver_gene_g4117, Pver_gene_g4636, Pver_gene_g4946, Pver_gene_g5410, Pver_gene_g6451, Pver_gene_g6464, Pver_gene_g7381, Pver_gene_g8565, Pver_gene_g10271, Pver_gene_g11135, Pver_gene_g12082, Pver_gene_g12615, Pver_gene_g12798, Pver_gene_g13481, Pver_gene_g14423, Pver_gene_g14675, Pver_gene_g14886, Pver_gene_g14887, Pver_gene_g15410, Pver_gene_g15703, Pver_gene_g16405, Pver_gene_g16867, Pver_gene_g16868, Pver_gene_g17607, Pver_gene_g18091, Pver_gene_g18140, Pver_gene_g18933, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g20240, Pver_gene_g20476, Pver_gene_g21374, Pver_gene_g23213, Pver_gene_g23687, Pver_gene_g25809"
"CC","organelle","GO:0043226","GO:0031514","motile cilium",0.0108861591671854,14,97,"Pver_gene_g183, Pver_gene_g1148, Pver_gene_g2117, Pver_gene_g3294, Pver_gene_g6350, Pver_gene_g12580, Pver_gene_g13369, Pver_gene_g14289, Pver_gene_g14466, Pver_gene_g15844, Pver_gene_g16021, Pver_gene_g16590, Pver_gene_g17384, Pver_gene_g26053"
"CC","organelle","GO:0043226","GO:0031982","vesicle",0.031147453419541,10,73,"Pver_gene_g3783, Pver_gene_g4432, Pver_gene_g7570, Pver_gene_g8097, Pver_gene_g10198, Pver_gene_g12634, Pver_gene_g13594, Pver_gene_g15292, Pver_gene_g26180, Pver_gene_g26181"
"CC","organelle","GO:0043226","GO:0033063","Rad51B-Rad51C-Rad51D-XRCC2 complex",0.0140641299995199,2,3,"Pver_gene_g1830, Pver_gene_g2042"
"CC","organelle","GO:0043226","GO:0033162","melanosome membrane",0.000379665424399156,6,15,"Pver_gene_g8083, Pver_gene_g17239, Pver_gene_g18164, Pver_gene_g21037, Pver_gene_g23293, Pver_gene_g23295"
"CC","organelle","GO:0043226","GO:0034451","centriolar satellite",0.00372460377869025,21,153,"Pver_gene_g2531, Pver_gene_g3028, Pver_gene_g3217, Pver_gene_g3294, Pver_gene_g4155, Pver_gene_g4861, Pver_gene_g9418, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g12551, Pver_gene_g15083, Pver_gene_g17243, Pver_gene_g18820, Pver_gene_g19710, Pver_gene_g20129, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g23256, Pver_gene_g26174"
"CC","organelle","GO:0043226","GO:0036464","cytoplasmic ribonucleoprotein granule",0.0197020175669647,7,40,"Pver_gene_g1490, Pver_gene_g10284, Pver_gene_g10740, Pver_gene_g14836, Pver_gene_g15307, Pver_gene_g18435, Pver_gene_g26085"
"CC","organelle","GO:0043226","GO:0042470","melanosome",8.8625722138746e-06,18,81,"Pver_gene_g100, Pver_gene_g792, Pver_gene_g1147, Pver_gene_g1904, Pver_gene_g2741, Pver_gene_g3929, Pver_gene_g6679, Pver_gene_g8083, Pver_gene_g10983, Pver_gene_g11636, Pver_gene_g12622, Pver_gene_g12655, Pver_gene_g17239, Pver_gene_g18164, Pver_gene_g18953, Pver_gene_g21037, Pver_gene_g23293, Pver_gene_g23295"
"CC","organelle","GO:0043226","GO:0043231","intracellular membrane-bounded organelle",0.000225534671681355,57,488,"Pver_gene_g214, Pver_gene_g1142, Pver_gene_g1608, Pver_gene_g1873, Pver_gene_g2531, Pver_gene_g3217, Pver_gene_g3559, Pver_gene_g4098, Pver_gene_g4737, Pver_gene_g5119, Pver_gene_g5575, Pver_gene_g6002, Pver_gene_g6030, Pver_gene_g6232, Pver_gene_g6415, Pver_gene_g6818, Pver_gene_g7777, Pver_gene_g7853, Pver_gene_g7889, Pver_gene_g8097, Pver_gene_g8446, Pver_gene_g8793, Pver_gene_g8953, Pver_gene_g9283, Pver_gene_g9418, Pver_gene_g9536, Pver_gene_g9756, Pver_gene_g9818, Pver_gene_g9866, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g12111, Pver_gene_g12551, Pver_gene_g12615, Pver_gene_g15083, Pver_gene_g16877, Pver_gene_g17243, Pver_gene_g17373, Pver_gene_g17952, Pver_gene_g18091, Pver_gene_g18185, Pver_gene_g18933, Pver_gene_g19710, Pver_gene_g20071, Pver_gene_g20129, Pver_gene_g20240, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g22784, Pver_gene_g23256, Pver_gene_g23687, Pver_gene_g24167, Pver_gene_g26407, Pver_gene_g26469, Pver_gene_g26492"
"CC","organelle","GO:0043226","GO:0045335","phagocytic vesicle",0.00651208258693867,10,57,"Pver_gene_g1904, Pver_gene_g6452, Pver_gene_g7455, Pver_gene_g9283, Pver_gene_g11636, Pver_gene_g12111, Pver_gene_g14886, Pver_gene_g14887, Pver_gene_g17239, Pver_gene_g26085"
"CC","organelle","GO:0043226","GO:0097224","sperm connecting piece",0.0134454692750217,2,3,"Pver_gene_g15844, Pver_gene_g17502"
"CC","plasma membrane","GO:0005886","GO:0005887","integral component of plasma membrane",6.72392741581038e-06,132,1265,"Pver_gene_g277, Pver_gene_g416, Pver_gene_g440, Pver_gene_g473, Pver_gene_g903, Pver_gene_g1142, Pver_gene_g1412, Pver_gene_g2723, Pver_gene_g2760, Pver_gene_g3162, Pver_gene_g3372, Pver_gene_g3466, Pver_gene_g3846, Pver_gene_g3880, Pver_gene_g3929, Pver_gene_g3953, Pver_gene_g3966, Pver_gene_g4117, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4363, Pver_gene_g4432, Pver_gene_g4714, Pver_gene_g4946, Pver_gene_g5155, Pver_gene_g5454, Pver_gene_g5737, Pver_gene_g5759, Pver_gene_g5930, Pver_gene_g6030, Pver_gene_g6093, Pver_gene_g6334, Pver_gene_g6514, Pver_gene_g6528, Pver_gene_g6663, Pver_gene_g6815, Pver_gene_g6816, Pver_gene_g6817, Pver_gene_g6818, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g7615, Pver_gene_g7702, Pver_gene_g7904, Pver_gene_g7920, Pver_gene_g8097, Pver_gene_g8186, Pver_gene_g8390, Pver_gene_g8446, Pver_gene_g8517, Pver_gene_g8565, Pver_gene_g8593, Pver_gene_g8703, Pver_gene_g8793, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g9030, Pver_gene_g9088, Pver_gene_g9212, Pver_gene_g9283, Pver_gene_g9445, Pver_gene_g9448, Pver_gene_g9483, Pver_gene_g9487, Pver_gene_g9796, Pver_gene_g9849, Pver_gene_g10340, Pver_gene_g10341, Pver_gene_g10344, Pver_gene_g10345, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g10667, Pver_gene_g10679, Pver_gene_g11231, Pver_gene_g11268, Pver_gene_g11453, Pver_gene_g11856, Pver_gene_g11858, Pver_gene_g11991, Pver_gene_g12111, Pver_gene_g12207, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13306, Pver_gene_g13365, Pver_gene_g13625, Pver_gene_g13650, Pver_gene_g13652, Pver_gene_g13722, Pver_gene_g13850, Pver_gene_g13955, Pver_gene_g14423, Pver_gene_g14530, Pver_gene_g14563, Pver_gene_g14616, Pver_gene_g14796, Pver_gene_g15928, Pver_gene_g16728, Pver_gene_g16738, Pver_gene_g16828, Pver_gene_g17316, Pver_gene_g17395, Pver_gene_g17589, Pver_gene_g17594, Pver_gene_g17734, Pver_gene_g17875, Pver_gene_g17905, Pver_gene_g17959, Pver_gene_g17984, Pver_gene_g18259, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g18384, Pver_gene_g18860, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g19246, Pver_gene_g19689, Pver_gene_g20476, Pver_gene_g20618, Pver_gene_g20922, Pver_gene_g22937, Pver_gene_g22963, Pver_gene_g23041, Pver_gene_g25577, Pver_gene_g25892, Pver_gene_g25951, Pver_gene_g25993, Pver_gene_g26093, Pver_gene_g26545"
"CC","plasma membrane","GO:0005886","GO:0009897","external side of plasma membrane",0.00475588732966929,20,146,"Pver_gene_g180, Pver_gene_g2373, Pver_gene_g2565, Pver_gene_g3292, Pver_gene_g5454, Pver_gene_g7332, Pver_gene_g7742, Pver_gene_g7743, Pver_gene_g8933, Pver_gene_g9283, Pver_gene_g9849, Pver_gene_g10198, Pver_gene_g12111, Pver_gene_g12190, Pver_gene_g13306, Pver_gene_g13365, Pver_gene_g13594, Pver_gene_g17537, Pver_gene_g17594, Pver_gene_g17865"
"CC","plasma membrane","GO:0005886","GO:0044853","plasma membrane raft",0.0218161079332236,6,30,"Pver_gene_g2016, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g7701, Pver_gene_g10624, Pver_gene_g13365"
"CC","plasma membrane","GO:0005886","GO:0045211","postsynaptic membrane",0.00113778024958131,29,220,"Pver_gene_g1142, Pver_gene_g1412, Pver_gene_g1773, Pver_gene_g3846, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4680, Pver_gene_g5678, Pver_gene_g5759, Pver_gene_g6451, Pver_gene_g7182, Pver_gene_g7379, Pver_gene_g7879, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g9849, Pver_gene_g10599, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11858, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13850, Pver_gene_g14836, Pver_gene_g22900, Pver_gene_g23268, Pver_gene_g25700, Pver_gene_g26312"
"CC","plasma membrane","GO:0005886","GO:0071438","invadopodium membrane",0.00139796042030344,3,4,"Pver_gene_g9342, Pver_gene_g13696, Pver_gene_g18953"
"CC","protein-containing complex","GO:0032991","GO:0002095","caveolar macromolecular signaling complex",0.00450403276807579,2,2,"Pver_gene_g18962, Pver_gene_g18963"
"CC","protein-containing complex","GO:0032991","GO:0005581","collagen trimer",0.000995876668471273,35,279,"Pver_gene_g1135, Pver_gene_g2861, Pver_gene_g3688, Pver_gene_g3732, Pver_gene_g4363, Pver_gene_g4675, Pver_gene_g4678, Pver_gene_g5691, Pver_gene_g6222, Pver_gene_g6444, Pver_gene_g6464, Pver_gene_g6470, Pver_gene_g6586, Pver_gene_g6736, Pver_gene_g7083, Pver_gene_g7863, Pver_gene_g7870, Pver_gene_g7871, Pver_gene_g7873, Pver_gene_g9863, Pver_gene_g11384, Pver_gene_g12531, Pver_gene_g12892, Pver_gene_g13578, Pver_gene_g13590, Pver_gene_g14181, Pver_gene_g14404, Pver_gene_g15376, Pver_gene_g16615, Pver_gene_g17850, Pver_gene_g18658, Pver_gene_g19702, Pver_gene_g22785, Pver_gene_g23302, Pver_gene_g26238"
"CC","protein-containing complex","GO:0032991","GO:0005585","collagen type II trimer",0.0258543220315673,2,4,"Pver_gene_g6586, Pver_gene_g7863"
"CC","protein-containing complex","GO:0032991","GO:0005595","collagen type XII trimer",0.0227430554052457,3,9,"Pver_gene_g2593, Pver_gene_g12890, Pver_gene_g14510"
"CC","protein-containing complex","GO:0032991","GO:0005892","acetylcholine-gated channel complex",8.2689922027035e-07,13,38,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11856, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"CC","protein-containing complex","GO:0032991","GO:0016010","dystrophin-associated glycoprotein complex",0.0267158770405487,3,9,"Pver_gene_g4680, Pver_gene_g7272, Pver_gene_g9030"
"CC","protein-containing complex","GO:0032991","GO:0034704","calcium channel complex",0.00740250037426311,6,25,"Pver_gene_g6514, Pver_gene_g13625, Pver_gene_g18327, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g25993"
"CC","protein-containing complex","GO:0032991","GO:0043020","NADPH oxidase complex",0.0139901254658265,3,8,"Pver_gene_g4388, Pver_gene_g11498, Pver_gene_g15820"
"CC","protein-containing complex","GO:0032991","GO:1990391","DNA repair complex",0.000786728527779654,4,7,"Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"CC",NA,NA,"GO:0005576","extracellular region",7.68486387851237e-05,174,1810,"Pver_gene_g34, Pver_gene_g312, Pver_gene_g342, Pver_gene_g350, Pver_gene_g351, Pver_gene_g352, Pver_gene_g375, Pver_gene_g519, Pver_gene_g591, Pver_gene_g616, Pver_gene_g671, Pver_gene_g784, Pver_gene_g792, Pver_gene_g811, Pver_gene_g819, Pver_gene_g1148, Pver_gene_g1245, Pver_gene_g1523, Pver_gene_g1783, Pver_gene_g1821, Pver_gene_g1879, Pver_gene_g2097, Pver_gene_g2373, Pver_gene_g2565, Pver_gene_g2593, Pver_gene_g2678, Pver_gene_g2723, Pver_gene_g2741, Pver_gene_g2969, Pver_gene_g3057, Pver_gene_g3201, Pver_gene_g3254, Pver_gene_g3259, Pver_gene_g3264, Pver_gene_g3411, Pver_gene_g3688, Pver_gene_g3732, Pver_gene_g3929, Pver_gene_g4016, Pver_gene_g4098, Pver_gene_g4156, Pver_gene_g4159, Pver_gene_g4363, Pver_gene_g4432, Pver_gene_g4880, Pver_gene_g5000, Pver_gene_g5188, Pver_gene_g5454, Pver_gene_g5687, Pver_gene_g5691, Pver_gene_g5973, Pver_gene_g6235, Pver_gene_g6585, Pver_gene_g6588, Pver_gene_g6671, Pver_gene_g6819, Pver_gene_g7148, Pver_gene_g7349, Pver_gene_g7694, Pver_gene_g7777, Pver_gene_g7863, Pver_gene_g7873, Pver_gene_g8351, Pver_gene_g8397, Pver_gene_g8405, Pver_gene_g8550, Pver_gene_g8794, Pver_gene_g8955, Pver_gene_g9263, Pver_gene_g9342, Pver_gene_g9720, Pver_gene_g9766, Pver_gene_g9913, Pver_gene_g9961, Pver_gene_g10082, Pver_gene_g10271, Pver_gene_g10280, Pver_gene_g10282, Pver_gene_g10336, Pver_gene_g10699, Pver_gene_g10708, Pver_gene_g10812, Pver_gene_g10814, Pver_gene_g11042, Pver_gene_g11115, Pver_gene_g11293, Pver_gene_g11363, Pver_gene_g11499, Pver_gene_g11698, Pver_gene_g11699, Pver_gene_g11845, Pver_gene_g11846, Pver_gene_g11991, Pver_gene_g12085, Pver_gene_g12119, Pver_gene_g12194, Pver_gene_g12211, Pver_gene_g12212, Pver_gene_g12531, Pver_gene_g12614, Pver_gene_g12655, Pver_gene_g13261, Pver_gene_g13306, Pver_gene_g13358, Pver_gene_g13362, Pver_gene_g13376, Pver_gene_g13590, Pver_gene_g13696, Pver_gene_g14086, Pver_gene_g14165, Pver_gene_g14181, Pver_gene_g14423, Pver_gene_g14510, Pver_gene_g14678, Pver_gene_g14886, Pver_gene_g14887, Pver_gene_g15179, Pver_gene_g15376, Pver_gene_g15458, Pver_gene_g15556, Pver_gene_g16112, Pver_gene_g16312, Pver_gene_g16337, Pver_gene_g16580, Pver_gene_g16595, Pver_gene_g16800, Pver_gene_g16807, Pver_gene_g17083, Pver_gene_g17084, Pver_gene_g17145, Pver_gene_g17155, Pver_gene_g17502, Pver_gene_g17590, Pver_gene_g17592, Pver_gene_g17850, Pver_gene_g17854, Pver_gene_g17865, Pver_gene_g17874, Pver_gene_g18154, Pver_gene_g18229, Pver_gene_g18234, Pver_gene_g18579, Pver_gene_g18658, Pver_gene_g18755, Pver_gene_g18764, Pver_gene_g19293, Pver_gene_g19354, Pver_gene_g19702, Pver_gene_g19915, Pver_gene_g20340, Pver_gene_g22252, Pver_gene_g22536, Pver_gene_g22728, Pver_gene_g22870, Pver_gene_g22873, Pver_gene_g22997, Pver_gene_g23027, Pver_gene_g23028, Pver_gene_g23100, Pver_gene_g23145, Pver_gene_g23185, Pver_gene_g23200, Pver_gene_g23202, Pver_gene_g23302, Pver_gene_g23506, Pver_gene_g23813, Pver_gene_g24052, Pver_gene_g24253, Pver_gene_g25759, Pver_gene_g25911, Pver_gene_g26180, Pver_gene_g26238, Pver_gene_g26596, Pver_gene_g26666"
